group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD14,CD31,CD32,CD107a,CD1c,CD64,CD35,CD58,CD21,CD11a,CD169,CD62P,CD41,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,CD101,CD224
progressive,0.278097133138162,-0.802072205052193,0.673767462562649,0.495839371458537,-0.699288191062472,0.239730260542846,0.503785397200986,0.267362792421513,0.374262037524639,-0.660583480889128,0.235746500802838,0.462908748522964,0.668607404526857,-0.290894432989487,0.414777470861943,-0.650387647078793,0.619805522257275,0.571930197658466,0.352291939057145,0.284122052799676,0.616953006562969,0.553496530256761,0.414237727358924,0.5692507166391,0.591241068492129,0.0081012815935373,0.67256627726972,0.418454079623875,0.741232157408673,0.576666868850815,0.581946933234672,0.471208672999225
stable,0.167001130304051,0.0920781301683912,0.745845637837977,-0.0081030266315092,-0.368513555597086,-0.756516310775504,-0.17044253742604,0.0416474472408394,-0.236037141343473,0.0372113213755961,0.320625345069691,0.489629999825816,0.520001826302292,0.0041896821467168,0.197769215877774,0.0753971584552679,0.388066482966863,0.607367788083731,-0.311575836293344,-0.245283421428338,0.189889562687371,0.0599236974055296,0.254131478116746,-0.357961618629639,-0.418934790921851,-0.658747792418604,0.0132883745541265,-0.389090717489358,0.650052084042135,0.493367392601762,0.335667232824203,-0.126314388250057
stable,-0.630033239007981,0.0062516677990318,-0.564404535144103,-0.115485588623619,0.0647032885527231,0.0391768194770822,-0.160517540697854,-0.144423625095863,-0.464828924548921,-0.233715324492216,0.0773113498720562,0.483043845137594,-0.68714309780559,-0.49318483291567,-0.127442552594745,0.0725683366041288,-0.124847536308959,0.0619537584507616,-0.116449601495678,-0.133164836315225,0.0012260982674711,-0.204243463512795,-0.496415732147588,0.0641387331103705,0.256339220523728,0.229648748027315,-0.704030242682919,-0.4740914410019,-0.658500686184425,-0.543020799690982,-0.0899621046332635,-0.134025186733161
stable,0.0569625968398696,0.181650583610071,0.672034133372619,-0.0277623315980368,-0.41026689429504,-0.436648610148161,-0.143819153293666,0.110783772835782,-0.142244677441915,0.415597768051408,0.072914844618093,0.601701811404504,0.003267563409116,-0.0093152698618084,0.0622032203577386,0.333393224171603,0.555625110486014,0.394788180785684,-0.105629061651578,-0.187779035262669,0.054543739833489,0.134159203394951,0.379025876013195,-0.222826612780585,0.140250946617257,-0.236108253039411,-0.163169852829794,-0.278343265911266,0.480010640901934,0.249596274389752,0.558420388264156,0.0799631029751063
stable,-0.0518929988751704,-0.128512112300826,0.0437153628253714,-0.2093001760561,-0.322997243427109,-0.494252423235502,-0.452407060313602,-0.20727364278975,-0.441455523845296,0.0326429190505005,-0.0228097275800842,0.399479125629817,-0.218591314446285,-0.10630154937343,-0.117054603738239,0.0140958484262756,-0.0456884134085671,-0.138588363357481,-0.420936975167184,-0.438001119564084,0.0612490204797791,-0.217406349085465,0.0509496688513876,-0.145437272485367,-0.303347283455122,-0.512049482046102,-0.35625251977075,-0.516941846636207,-0.0131267435114003,-0.192685379389838,0.0580956345532268,-0.187024707064168
stable,0.077735517345681,-0.0851718056688535,0.296111387379969,-0.111455324970451,-0.358217767163362,-0.714052670462658,-0.290100699557247,-0.057442972983447,-0.224721948964807,0.132421955897668,-0.147556095315212,0.241353492401874,0.0080483941593152,-0.0929124965794805,-0.1335039034389,-0.09015352184272,-0.0551865397960754,0.0289042205403616,-0.158381921186628,-0.249718091716994,-0.0795092287844452,-0.155211530220639,-0.0472677784096224,-0.212269293578292,0.0770720110410642,-0.582087589450489,-0.15643377422052,-0.614369186254901,0.116987006892474,-0.180478162181662,0.212382044827434,-0.123443605739352
stable,-0.401754376575175,-0.149137142287916,-0.698408345083841,-0.557279595259227,0.101271632445039,0.153411260626977,-0.679461653161479,-0.594954665698505,-0.66581428408772,-0.297516957312165,-0.572177717242382,0.349753317562033,-0.676163831412124,-0.677305508041933,-0.621813854948688,-0.013425620399652,-0.361600913957501,-0.229064462940132,-0.616037891157465,-0.685886546496528,-0.0179279968458426,-0.640894309551847,-0.621678677440165,-0.270911690186661,0.11539366303707,0.0049302364378757,-0.76537703171908,-0.462392769482744,-0.550986028611939,-0.594191604708779,-0.441904416006212,-0.560766746708062
