group,CD70,CD19,CD33,CD45RA,CD123,CD49f,CD194,CD20,CD326,CD31,CD32,CD69,CD62L,CD223,HLA-DR,CD1c,CD64,CX3CR1,CD21,CD11a,CD268,CD62P,CD41,CD254,CD226,CD49b,CD18,CD38,CD304,CD36,CD158b,CLEC12A,CD328,CD82,CD101
progressive,0.0136082035412364,0.706706639241504,-0.434701269390512,0.621654522989149,-0.322737201094393,-0.381141012114604,0.0979842448230255,0.521316255241619,0.108921868403258,-0.205797008914061,0.658379266909028,0.0505699520403074,0.316703154938773,-0.0001654173228052,-0.129960306944908,-0.148232383487178,-0.452181094231634,0.088705809767192,0.643049563979284,-0.34729336151166,0.598853963549054,-0.215131900579467,-0.222709660084735,0.0551002882511792,-0.145311288132154,-0.143078483518649,-0.278980462266619,-0.328147851212521,0.0475950293620317,-0.554729088291686,0.160103256719608,-0.600397722698362,-0.217226710496405,0.191246121748332,-0.393500178018227
stable,0.117842556071038,-0.244069050421098,0.602288363569823,-0.0701416723684058,-0.210486978384102,0.251194424046555,-0.308605972089622,0.0141305616767699,0.0278020994958362,0.395999329998159,-0.146571681345016,0.17937951210891,0.251077811367482,-0.188334698637292,0.288360740815273,0.156684770096413,0.26130308800833,0.141456812609868,0.0244271406219873,0.63987918328051,-0.042649827223223,-0.0345097413215853,0.127795997691031,-0.05908083141597,0.0863120359742357,-0.155578685774648,0.452787914059226,0.130050530798,-0.302284197849124,0.214981461895782,0.0803372052640287,0.559435095831467,0.119049425992623,0.0151218886013987,0.354433119600668
stable,-0.211455214051411,-0.145038692937539,0.666841255686939,-0.531688371133381,-0.542373439848635,0.197284616124294,-0.104279214323204,-0.2353521892751,-0.0248936843855858,0.497120832563022,0.399634033602276,-0.0686143733478498,-0.697530687894838,-0.233692997476344,0.462986397847556,0.25026759569766,0.479892723716874,-0.0983993691680763,-0.178409112125566,0.232531803495193,-0.119142655239649,0.0061197238023254,0.28160086945559,-0.0201443475297072,-0.14486950663134,-0.0551159695212557,0.471151952176126,0.337914476085596,-0.684326617429172,0.604078025959802,-0.451903710071786,0.609328915099027,0.489812730168648,-0.0618627581908827,0.439001122997204
stable,-0.471535470965647,-0.354453242114412,0.459965630215074,-0.664781215384102,-0.554220661545797,-0.499439895811459,-0.537394227893505,-0.138243595684954,-0.630672018525407,-0.432240705939401,-0.124303253692467,-0.513319488736234,-0.568049485812981,-0.459784642754488,0.0191192042956046,-0.0429547305408681,0.520676226497517,-0.485873806606549,-0.044901960322813,0.0677977278181085,-0.240748334473225,-0.507852365875517,-0.468985403470723,-0.471601333010823,-0.511899402838586,-0.493017477236078,0.0969318711213671,-0.628795668656877,-0.427536530716123,-0.273631461905781,-0.376826953856043,0.433604778337397,-0.0324393548238824,-0.547742448300182,0.0071211951744632
stable,0.22571513748354,0.208259298187725,0.376321151437176,0.240739662369936,0.0919869783033355,-0.142443844231327,0.186366572338555,0.0762663768910617,0.358034237609575,0.199462430329545,0.384777790382754,0.160515068953596,0.106770714312385,0.334318754548685,0.419932194028257,0.47254872294624,0.120704567457544,0.12762729705928,0.162270957215782,0.252117720549689,0.205018740703694,-0.204148025686011,-0.174875489363109,0.158617045557424,0.014210869241182,0.134562343657298,0.14855113094174,0.276147140727973,0.0976018640000273,-0.0679137217774007,0.434502828419843,0.164183115048173,0.196642611004531,0.111467526714436,0.381179508651403
stable,-0.238288669913676,-0.199687252631355,-0.405547815239328,0.123315226480543,0.555425842391306,0.251787947540505,-0.108209019395286,-0.197662887875618,-0.119766017480924,0.157355286005556,-0.472848557338603,-0.0122828948370742,0.284224182265513,-0.127458191349511,-0.0833465193984725,-0.585407351197687,-0.115010148746936,-0.354135688859553,-0.0387888558514156,-0.0912959113209681,-0.136021335045941,0.11194495335734,0.279060000553805,-0.124849644213333,0.0286498818060535,0.0628674935616546,-0.10517134578391,-0.0955014786189916,0.376844378886483,0.20560260169746,0.0262671707501933,-0.247421150518632,-0.370803776264739,-0.214966048296354,-0.463161521501047
stable,-0.125411560689422,0.109737297535154,-0.609758288149562,0.507085001891952,0.537239444933685,-0.495081762068384,0.0050705371602604,0.114371114236185,0.047783033033956,-0.446819310599354,-0.120867150134825,-0.135479039485439,0.446772300224619,-0.0157626364983062,0.298083037315012,0.155095592712517,-0.558780616609841,-0.0830743097796576,-0.0322911980627844,-0.120358125844677,-0.0369555552931868,-0.380245939896711,-0.478661042212634,0.0409000248039795,-0.108661010146916,-0.212180639912321,-0.491952120817384,-0.125143371420028,0.379652836373076,-0.654867809986431,0.132312293754932,-0.403496841410049,-0.340104324073773,-0.118183063192983,-0.290660480114115
