group,CD155,CD112,CD19,CD33,CD45RA,CD123,CD49f,CD20,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD35,CD39,CD21,CD169,XCR1,CD268,CD54,CD62P,CD41,CD2,CD49b,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101
progressive,-0.261679484834827,0.0178438425842066,0.795016518798897,-0.586125028949366,0.674580658509823,-0.267804647029755,-0.478963735179525,0.475050211950115,-0.294009651667719,0.719384130299446,0.36519109552411,-0.45200865329838,-0.234478502012968,-0.637116455975395,-0.370608763269822,0.297056763490993,0.341829651620201,0.622402866531119,-0.396462885889852,0.0477040895613414,0.632789351594279,-0.238442013238913,-0.276276710885137,-0.285198890716569,-0.484529428106347,-0.180046129978013,-0.357644453752353,-0.413267929141877,-0.498774422199857,0.1068018956748,-0.662571158561762,-0.399665813812423,-0.661525583889507,-0.409992085426851,-0.397572197225209,-0.337698837705599,-0.440368605090131
stable,0.112661072410123,0.0925229235236444,0.163926974163424,0.838289545567971,-0.312091902658983,-0.643981741991258,-0.0149989432934915,0.0777965923426611,-0.114832979432525,0.145283305655841,0.507733431691089,0.218644530052396,0.481149842820092,0.642643021942565,0.535626098637004,0.239573642753172,0.515721961072936,0.0567402085313878,0.694256416266715,0.453370307326819,0.0266266877139458,-0.478149543071662,-0.188891425515726,-0.0718568243244945,0.187889915611684,-0.187940267874258,0.339900851981148,-0.30117364604534,-0.354460000122462,-0.540259140100999,0.258435974087149,-0.212452504331691,0.700806674266975,0.630938812018831,0.344058671780443,0.311676424287788,0.484129611273501
stable,0.709375541767808,0.47888552462586,0.0807358241474971,0.728913549326513,-0.201941900586147,-0.252305792253083,0.391774585185296,-0.0123258452068174,0.547391478552541,0.444163687150196,-0.559852064903125,0.586724855735173,-0.178005367218773,0.83990015894477,0.321308989513471,0.613290462200698,0.369130144801437,-0.016636219458654,0.167684366190848,-0.0303061459093088,0.245919164819595,0.137513155158227,0.30817180575996,0.286749444385209,0.14432928177089,0.26594112479652,0.555715437913937,0.0411190782132238,-0.240830213025559,-0.363529081983665,0.71441828966113,0.331295972873401,0.776809362359755,0.659631594613379,0.467503013631433,0.637201595526718,0.360284281443099
stable,-0.0994935372523504,-0.108002302295324,0.011059906382163,0.46372664598358,-0.587273692944967,-0.503794574912363,-0.518316572196034,0.0247903753163612,-0.432240705939401,0.163428428554268,-0.39899976132524,0.125194200070833,0.326254601811187,0.166178939092189,0.172075045413188,0.004558536315353,0.339370621546012,0.0835973356863293,0.209508047250424,0.0875159448283742,0.110686520215858,-0.144313305570308,-0.487889927440738,-0.571194245449138,-0.170926026422983,-0.457551919931889,0.210727324553341,-0.48732160373029,0.0632815445133028,-0.279784935542169,-0.416355295747952,-0.311573293093081,0.372960753395104,0.27445042004346,-0.0739617871792614,0.189945305740656,0.127719954193845
stable,0.0579876492450522,0.102413792131611,0.0383050314990618,0.347811848490387,-0.137190369408448,-0.479756371165875,-0.0932001271625319,0.0322429013046125,-0.114765676172248,0.285176516177429,-0.231749805191765,0.220089028182269,0.533571062455766,0.119708416340062,0.141682051883474,0.130899842657213,0.0558929993207709,0.0891581157441224,0.0419913264540117,0.0394532252628464,-0.0358258123117273,-0.164101103495502,-0.1449283153232,-0.0913842579891171,0.154078393211842,0.0722114356781277,0.159384479489359,0.128798297714482,0.0005794915766137,-0.265499242631092,-0.0309038130492081,-0.343210204243334,0.31807235971413,0.183322846211793,0.0879293172451181,0.165819514770148,0.357279093075352
stable,-0.057817174947591,0.261223543830279,0.148725142002767,-0.408403964523328,0.448101822590889,0.726578802346075,0.328661605445938,0.17747722115256,0.196681654747197,-0.203552256543264,0.595667150231358,0.0125262738487659,-0.26609149590329,0.0531287600493404,-0.0470287498617355,0.134833187044108,-0.25854884206383,0.0461095694909785,0.124145300648624,0.312736230449796,0.173623870556371,0.154685524267676,0.218156056873937,0.266367139967071,0.0188556642536963,0.359287769865782,-0.0758559987047892,0.24760347485713,-0.10570757182913,0.626819099966377,0.0713695634163355,0.500996162941533,-0.229879540106171,0.186665739477346,0.156699616355396,-0.172700003900353,-0.299303340785215
stable,-0.0019071555884407,-0.0324877309335264,-0.384704399700804,0.396942246430946,-0.659786665813353,-0.632715616620034,0.115771156794418,-0.163446659782985,0.106446937558681,0.219018536013903,-0.657920312981021,0.157617914913516,0.253182808331692,0.276032310492218,0.0725078042948653,0.0653569958073871,0.273972871480315,-0.0086033387378644,-0.0527706490225594,-0.193466522696385,-0.0764567426612011,-0.228146958577712,0.103296275949686,0.141838421981843,0.0376675192585335,-0.0267495203855696,0.298050285257757,-0.0778961516118498,-0.160923191004276,-0.461631871897122,0.316194819894245,-0.305432564858475,0.147926696326747,0.184427617978444,0.148196060544861,0.142555711711111,0.0668881746110519
