group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD64,CD11a,CD29,CD36,CLEC12A,Ig-light-chain-2,CD19,CD45RA,CD1c,CD64,CD19,CD33,CD123,CD1c,CD64,CD1d,CD21,CD11a,CD54,CD2,CD29,CD38,CD71,CD36,CLEC12A,Ig-light-chain-2,CD328,CD101,CD224
progressive,0.726670654723183,-0.775973624016715,-0.660394582610647,0.533032504912147,-0.331183165741477,-0.61494610378989,-0.739149759006435,-0.677730969057848,-0.6617054424055,-0.767815813114968,-0.753542178339302,-0.697304268018403,-0.692075031803792,-0.560145770897554,0.391733145090212,0.69589079419044,0.699781011720987,-0.763457920403542,-0.397703583301915,-0.546114031409139,-0.654965709695065,-0.681824056289729,0.652088748160952,-0.716985426850514,-0.517917172277141,-0.734054572790807,-0.689689946805968,-0.681645760129569,-0.684660640421386,-0.713763263260088,-0.824673961553228,-0.595957181268099,-0.584036396632273,-0.712010872721408,-0.566358761667503
stable,0.181055986593739,-0.769809768143701,-0.0633096286349692,0.223528406448766,0.304545722442576,-0.0854485254295881,-0.338881141621193,-0.553398816796069,-0.351985602162619,-0.351530965934736,-0.640672696280764,-0.390717948882873,0.270266363549815,-0.250505972744306,0.127202355085859,0.406357475129837,0.202060341202859,0.6669763482242,-0.676047222920283,0.405620967806495,0.593476056122816,0.492500125787924,-0.169643606524353,0.205815719362534,-0.700363570125364,-0.0301485251411298,-0.0083122404976144,-0.511091753258691,-0.595862092434728,0.219029070236981,0.635226600161258,0.657621620290383,0.33300325683925,0.460445246108042,0.0552909088687375
stable,-0.0584977486909409,0.240268597290261,0.377706834447768,-0.372466661063475,-0.344013155227652,0.392560579671847,0.139748979983485,0.374019869765779,0.534832072969939,0.25603480493354,0.305405521475446,0.21490575818159,0.115030687502186,0.651749906563399,-0.559193039451531,-0.0439462201205928,0.0255425284360444,0.174796276330542,0.224006509560834,-0.532072618738795,0.279410067526729,-0.268528121021576,-0.0424510427565654,-0.0758843015527588,0.112050985655245,-0.364238763886608,-0.088528736744454,-0.201553772267384,-0.229815292927427,0.145170774157681,0.198169212193459,0.208364389730446,0.0850823823114969,-0.0787168415541055,0.0942623466874083
stable,-0.259941314848656,0.527729896780973,-0.381137152367334,-0.669273433380142,-0.654739769511254,-0.506634153594391,0.152175095910263,0.163267997602792,-0.364259369532067,-0.409119529288047,0.327807321780461,-0.0210304309377525,-0.23272724217497,0.181029680437426,-0.789897224586683,0.195653694741767,-0.196263065981656,0.455544787118759,-0.356712937809825,-0.414647383252317,0.716329921239284,0.0613375976367438,0.0116469248618901,0.195091420864353,-0.357740911929329,-0.0254314369775777,0.120651032129742,-0.251068513539656,-0.0113073606183645,0.26181525612722,0.56188007457403,0.562877176634893,0.0335625096752185,0.13787425101669,0.204357476688235
stable,-0.179746148912926,-0.372787348789336,-0.198243432868637,0.100288168203874,0.276233161239952,-0.319861450668967,-0.145991480439762,-0.204395966940777,-0.312927143500723,-0.218168475638933,-0.455137302627396,-0.307786073112537,0.318582862419128,0.17440151927427,0.0982645835952715,0.380129563608447,-0.0595799673162007,-0.428315002983011,0.337135295492572,-0.72468061847631,-0.0077137855763937,-0.192681651743492,-0.0804887940723771,-0.324618235304509,-0.281042541909181,-0.227674054183592,-0.158320302992551,-0.228083608709979,-0.152911270166186,0.0531877437472411,-0.316688863534761,-0.236418372976993,-0.261439572207988,-0.511536427237804,-0.203548945272587
stable,-0.0707016984749633,0.142737936609245,-0.0602162982753047,-0.0256378956186204,-0.0798140459452156,-0.207473180540889,-0.184363208010745,0.125899625071963,-0.0624672850338298,-0.225901272487722,-0.0023923880892662,0.0813392769079311,0.0419008703496036,-0.150858835876339,-0.107641682431534,-0.147809694595611,0.211555482926727,0.633708674193806,-0.153280630431862,0.291432153665935,0.44118185047578,0.544603664131508,0.155457201224493,0.569614109409499,0.24668507805953,0.320978169922312,0.665222311225313,0.238368582855067,0.170907958477833,0.657410688820774,0.635864385875791,0.532450992048067,0.692143319889688,0.650423452716809,0.668956345649571
stable,0.067463174810253,0.606335114996453,0.468029241946259,-0.189439734043897,-0.282084205396006,0.681493152918196,0.667165701350902,0.209739708868649,0.572776983421434,0.756131094852526,0.481616526259567,0.490771333791173,0.195776214368788,0.545942340481,0.048258464964281,-0.387013323154021,-0.10917726629703,-0.347948333870366,0.293029235322857,-0.629499095122079,-0.184710255898954,-0.361914723036363,-0.305149395110592,-0.345808871533608,-0.0547366259653935,-0.400509984032294,-0.218838303591499,-0.178773923040956,-0.283065140695987,0.0201991278650443,-0.302683396213767,-0.202226712037116,-0.254934271965866,-0.380020293711894,-0.108886471541864
