group,CD274,CD19,CD33,CD45RA,CD123,CD16,CD294,Podoplanin,CD32,CD196,CD185,CD62L,CD107a,HLA-DR,CD1c,CD64,CD66b,CD35,CD58,CX3CR1,CD21,IgA,CD79b,CD66,CD268,CD15,CD71,B7-H4,CD204,CD144,CD304,CD36,CD158f,CLEC12A,CD94,HLA-A2,CD82,CD101,HLA-F,NLRP2,CD258
progressive,0.0984436341109392,-0.775670282297921,0.588075528213757,-0.613689594732045,0.405642790070174,0.0823896561380926,0.157319854561051,0.133166865298673,-0.70781200690392,-0.117670558780885,-0.144428300994413,-0.207996320400678,0.203758834394951,0.203746106370828,0.318385516200592,0.584193254338805,0.133910268720168,-0.310808490504879,0.275210106370315,0.0659615622738483,-0.722100731914908,-0.0002271143320506,-0.0260521457452384,0.0545599945704725,-0.602881315048585,0.149677209039756,0.598733035569114,0.0660420562416026,0.167400028361756,0.0290469848566623,0.140928544387576,0.612365414262248,0.0442570061816195,0.733306972429587,0.172791481678475,-0.0109376071839723,-0.001366508525592,0.566897140735458,-0.0801431359337757,0.0546304573985549,0.0337398584813799
stable,-0.0249278424483966,-0.182683630308837,0.36681803255946,-0.379844133441213,-0.413110279302276,0.0504720926551769,-0.169527068705085,0.0685768263511577,-0.202578130421524,0.225319491703471,0.0134412742738655,0.239310926720315,0.211655134499241,0.166106069106228,0.190129875296558,-0.0955717425485013,-0.129456223015567,-0.296096263714334,0.0741161879771389,0.195298243961912,0.0080782669773501,-0.129512834036854,-0.114182710255742,-0.0413910407336764,-0.0607151315719178,0.0685529158467491,0.0999661955938883,0.0388827861350748,0.0103930750545819,-0.0045465166715181,-0.348022045505402,-0.357105973649973,-0.184493496159321,0.387126665828211,-0.352366599458392,-0.245611105187511,-0.149775087604808,0.0761985805802462,-0.199024113671494,-0.311439302658529,0.0483427891798875
stable,0.140649949788083,-0.103688375923943,-0.0333028316998837,-0.295570318134241,-0.300149267054666,0.0152671933654242,0.125934694212346,0.10441337148519,-0.0500196108346503,0.160192071899227,-0.0190658616832146,0.0164300590296429,0.0692562601911625,0.59605250541639,0.510429286248175,-0.322301578364428,0.145905299473268,-0.466698657025303,-0.006803914512245,0.0333231906225223,-0.0086049410993038,0.16767007882862,0.17989504508409,-0.0728148490453256,-0.27518227312407,0.102369745765846,0.297050365206424,0.0505558369661286,0.232850590448804,0.140092515490902,-0.16488513591439,-0.0577016727109002,0.027038836922631,-0.111857060820153,-0.120238274059398,0.125547091481579,0.0697601315769528,0.0754914560197734,0.0778450925147785,0.305507122554322,0.130216998179317
stable,-0.11190370060752,-0.266711318149252,-0.126422916008045,0.264437429498225,0.2306144146961,-0.005015682241517,-0.103759148541873,0.0081185593324748,-0.239567470359527,-0.113716212307626,-0.0502787685467318,0.148771709711869,0.134205583572432,-0.376516468042062,-0.655059640748239,0.382638343704246,-0.0623990621198081,0.22587877771293,0.197229723085513,0.103974353995287,-0.143977446154549,0.112444837537064,-0.127239800228578,0.007304248755653,-0.381322276348859,-0.251447629971797,-0.0121008596091269,-0.111922785617458,-0.100629445201458,-0.0226688122766479,0.0131096933698936,0.528808400179877,-0.140906527449118,-0.0035595405944389,-0.07937602745692,-0.319989087777956,0.113264463295294,-0.144863572206441,-0.15333893454957,0.0385559445798555,-0.068906469040196
stable,-0.598010794453273,-0.347527260392923,0.0934110070547789,-0.469421745043958,-0.47396305458171,-0.580407661046949,-0.598510927689674,-0.662747233195932,-0.323611452414325,-0.564117890848719,-0.645471879660279,-0.386416648052914,-0.551780921753741,-0.0978488379307247,-0.121341370699281,-0.262030314458162,-0.585243175643267,-0.578217893376618,-0.583030688089266,-0.644683166210225,-0.0800108098504755,-0.582602006541087,-0.571808503143296,-0.676336850524721,-0.364353910336089,-0.628479344474023,-0.181066282338521,-0.59381422096226,-0.580025272770944,-0.606791614843777,-0.508058422862877,-0.178130408048201,-0.587755102133491,0.035765023255967,-0.623942403232917,-0.617872097178421,-0.643246252895501,-0.0577085499453445,-0.565216916452402,-0.572414075266069,-0.599721391329019
stable,-0.162520062564682,-0.113935237479905,0.415772785531547,-0.476696741158021,-0.728420576618786,-0.230004027555346,-0.243276312660314,-0.126624574878302,0.145426720107667,-0.150456476827248,-0.158191604121036,-0.597119810176795,-0.136490712569055,-0.138508895822543,0.0875655519303852,0.0609361703137692,-0.157537939944031,-0.0034149561359002,-0.149273113421961,-0.172312948127792,-0.0397566260980102,-0.230350683310982,-0.35908170313644,-0.202668996199974,-0.217439754542253,-0.273992523139355,-0.175999615768816,-0.109585500860912,-0.163270834934318,-0.281016260850174,-0.578345571196264,0.21268324981673,-0.254718790407066,0.285636605174188,-0.229422791493105,-0.212128105322282,-0.206051763871415,0.343157023806371,-0.145945616314538,-0.251419522103458,-0.206777748739884
stable,-0.241229951448989,-0.165287454905008,-0.401078411862098,0.130835223385005,0.331326564973026,-0.277776974777093,-0.321665075124346,-0.352310464176504,-0.274764731155526,-0.37727053568269,-0.188937118958874,0.221034460206848,-0.513479398843745,0.0838990327527663,0.0445862220500121,-0.477426599213022,-0.325058320422425,-0.568443485894933,-0.419364151581431,-0.337873892951044,-0.048672837413395,-0.327382728876007,-0.174973642482473,-0.11871901699275,-0.316632321898383,-0.249210004003398,0.123108320650715,-0.156327324925753,-0.290765193634354,-0.301625078457548,0.238367284764108,-0.253654978510043,-0.168119038762072,-0.27942654541927,-0.202724023863986,-0.231658551602242,-0.283079088429884,-0.280830657506506,-0.36206192236397,-0.279888572644762,-0.34840059500194
