group,CD155,CD19,CD33,HLA,CD123,CD49f,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD35,CD58,CD21,CD11a,CD244,CD169,CD54,CD2,CD29,CD18,CD38,CD71,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.285117349267869,-0.725467611444971,0.805166096340427,0.700689845278415,0.320541250286151,0.707336038443823,0.594484981386259,-0.603014598114748,-0.0737420763068672,0.574017996356585,0.379068565887859,0.743981877416733,0.589293573403114,0.0180977916833687,0.617365841444027,-0.559261996952158,0.692285264308803,0.630497786561716,0.615805291443457,0.423922261645508,0.616485668499346,0.722441220785658,0.530784294308894,0.556689877235956,0.587757960991425,0.810821126503157,0.623887648089133,0.778292141265791,0.69639648861053,0.643043647757611,0.548557550107883,0.663553135665751,0.597729418245145
stable,-0.201734976833321,0.221747079471185,0.539420439444995,-0.199395038511811,-0.475790659880204,-0.209909453870025,-0.0610571654182184,0.0875337600586833,0.267047154817209,0.0672934028778974,0.172852546069943,0.537679836484673,0.392453932183729,0.563474160713899,0.284061634736871,-0.378139830415961,0.135271909496623,0.280587852985895,0.43188531332345,-0.64894964076282,-0.178199318244892,0.0081611088522032,0.394136228408502,-0.381496740957356,-0.462750405796084,0.320295648735669,-0.0976338638374702,0.566772197548024,0.71499343750882,0.32846437334551,0.41229337357522,0.500322755508032,0.160578111529863
stable,0.671457301727937,-0.0125926451380499,0.740072613351604,0.344536370595179,-0.446067443436575,0.401555849906819,0.626899392608881,0.43658231756376,-0.654039355169313,0.461413539295489,-0.195231693078655,0.757720727319262,0.214874841480228,0.564076874655232,0.326413437241296,-0.210534225562966,0.313382127078385,0.226095991980032,0.0080892004121578,0.271799939523267,0.0030652456686778,0.46773844374432,0.602821860985726,0.129771107950709,-0.0645914914554462,0.787047323996181,0.235254222889791,0.774716946568887,0.628058589555856,0.409621688134208,0.618352575445402,0.370047610628104,0.244593785807752
stable,0.117660445931534,-0.200418909591924,-0.275082012963225,0.209803905933736,0.289433746925059,0.257673232885944,0.296564229554739,-0.26780621376737,0.0563278188218658,0.0063202227747896,-0.711303491050188,0.381438014288652,-0.284988988589645,0.251446220525128,0.128891932745516,-0.195698987482021,-0.277977272754713,0.153293644833692,-0.192154720622482,-0.19715763698675,0.0325923942317904,0.0718239350198902,-0.0607763506474264,0.170245087948123,-0.0936990058258621,0.35959767810374,0.454255140187639,-0.058402832716165,0.088143216814342,0.0430563261079272,-0.246631591766911,-0.363180953897624,0.104156391344326
stable,0.0225403762873207,-0.0774387369687434,-0.15631104672588,-0.0149712937321267,0.410891616762333,-0.131102117100742,0.105112798203822,-0.26354090148116,0.261028473976935,-0.198790089971082,-0.483007331372008,-0.00643666875911,0.011481714864167,-0.231629770495776,-0.253325650980516,0.0216967347784761,-0.0873842357354846,-0.0429183522371089,-0.134270328297382,0.0966723596714041,-0.153310380415857,-0.125442574167439,-0.164813819408391,-0.189694285799532,-0.0170950015101063,0.0151407943126993,0.269258510481287,-0.222034666596219,-0.0954122004696604,-0.0613938000239601,-0.208066209689204,-0.384967996303017,-0.241863749976299
stable,-0.0900095464002622,-0.0561194023381493,-0.492706720128507,-0.0356387599889609,0.493892898812567,0.116840769068502,0.0439643299279577,-0.486958985302251,0.319063606503138,-0.167387450304153,-0.571055875047611,0.0266240410860256,-0.337407874503367,-0.138997794705302,-0.178164968101658,-0.0306720731380409,-0.28320123987133,-0.297764697364922,-0.0494291759383378,-0.0588840808661295,-0.261434026055904,-0.177029172439815,-0.180980835599242,-0.111928144923548,-0.518018218994595,0.0620410201208164,0.383279485840216,-0.31656039562578,-0.236648678336765,-0.238438138702912,-0.384316161156335,-0.488474299349123,-0.203011867324589
stable,-0.216603821621094,0.139616611239799,-0.644986588432909,-0.374323667962371,0.560568017920844,-0.400582556818344,-0.454708172679071,-0.221315635770102,0.480261014902566,-0.432708915238526,-0.0491074908232477,-0.52199342455248,-0.289739337390284,-0.261878581150953,-0.322085703673965,-0.106249027428334,-0.185924061407123,-0.250718385254495,-0.0548438424780278,0.241566652659268,-0.154350119983417,-0.465620307191776,-0.445774742678546,-0.205379942588939,-0.072469666896037,-0.63088920266541,-0.0100093270125645,-0.446733275573029,-0.475398652418242,-0.330953775158324,-0.317064894235907,-0.380753681136452,-0.235428346920872
