group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD31,CD69,CD95,CD64,CD1d,CD58,CD39,CD21,CD11a,CD244,CD169,CD62P,CD41,CD2,CD226,CD29,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.69874054185875,-0.815861333973502,-0.729078214710216,0.538819269115268,-0.395102226190613,-0.742047327273311,-0.629640075109817,-0.57561083721724,-0.616678375094892,-0.733364365535603,-0.646901994000708,-0.644319241372575,0.196712981813747,0.585145417339518,-0.705575378012348,-0.680975607067306,-0.648868662796126,-0.607208729542168,-0.538353695542557,-0.634177752336506,-0.552273734734015,-0.745010415528097,-0.592121232019889,-0.597320076865999,-0.155342074556078,-0.820618973131353,-0.608941696603073,-0.769197666699628,-0.711018221215901,-0.694696217232159,-0.587317865037917,-0.678959712038869,-0.609635344784953
stable,0.347928220813054,0.589775447429176,0.0692165078616769,-0.439348936813091,-0.768273653782813,-0.176578468773378,-0.363309096091014,-0.0091949532705696,0.285780521461573,0.501929217678339,0.436868378738318,0.333674103423609,0.613901674118909,0.161180660167129,0.204833846205942,0.322549224591016,0.617211548814542,-0.403779175991764,-0.248542749957824,-0.0266106880072217,-0.0931201720282946,-0.0412589391972499,-0.324860607871946,-0.616672617634062,-0.63303943845073,-0.0588048759004447,-0.399964270860665,0.542794246577421,0.532749101127198,0.422787168733504,0.315560954502519,0.341266731297826,0.0710234793813194
stable,0.208001918627788,-0.2613662027127,-0.264228931794175,0.586601616026132,0.680951489782242,-0.0777261214478184,-0.11738544940261,0.112261968264611,-0.0287281920951737,0.0224125722615023,-0.118822384935473,0.15143071273407,0.0082950594337401,0.318191599760923,0.0432131039841198,-0.104190084744871,0.0113248805770209,0.201338913096507,-0.0529692369877729,-0.145730536933714,0.222580963830933,-0.104300096341645,-0.303824300131043,-0.0699667724633346,0.59069033873641,-0.0955874911020207,0.127676976092862,-0.156931184315102,0.0950678881566287,0.0909688403742209,-0.0669314740850442,-0.169289154261432,0.212766073929025
stable,0.0710515197884412,0.425852557367392,-0.393101395270298,-0.547380115218942,-0.652674764642514,-0.381955686145224,-0.400593919027184,-0.255522601898933,0.0697241597601792,0.138571362533535,0.245482299359097,-0.0879288364123707,0.299148420852292,0.155700995522109,0.177367816604809,-0.182413467456795,0.215381480878343,-0.400174179748845,-0.46839116601736,-0.0505282497843978,-0.198496986728523,-0.1927385412231,-0.51278561261142,0.0024466218881841,-0.233700350175553,-0.375529640951238,-0.348881854798219,0.451995738075331,0.188087208355511,-0.013933872406093,0.22720761963204,0.291375569221786,0.0037575407003965
stable,0.183103124079621,0.358989867588564,0.0960844224599179,-0.0368249640392626,-0.242085770977344,0.256784950765269,0.011939740045066,0.13763551043463,0.158595431050486,0.19342359903368,0.176539614394947,0.285081009357846,0.104646567835228,0.083797194667108,0.0652562257819299,0.11560306020454,0.0663618514515923,0.146821560286635,0.23242777747214,0.0080808302881867,0.250193680495477,0.123367646127387,0.260962621793704,-0.0810046439595112,-0.0813647343315212,0.108217271788959,-0.110714049395371,0.415402962952047,0.325613587915058,0.135878015288821,0.365538661738133,0.423659985405804,0.378153688755664
stable,0.0293572399533964,0.0344945139183571,0.314914665873607,0.0655738262651506,0.369077096448349,0.593344731079015,0.337271651939398,0.338768997515341,-0.0083723700588805,0.153683384577286,0.0024635314838351,0.218039738174812,-0.0813397790479794,0.025692739127336,0.219687355983651,0.0933802353425698,0.0842704271787167,0.530996680401658,0.6434303943583,0.113693743774459,0.418100196890771,0.399208468135902,0.0740034023533069,-0.14836412240142,0.336966768368534,0.555491697913017,0.504879613430528,0.180239413935514,0.181383338999076,0.0884960884744975,0.128651965335119,0.0616624640958983,0.267109746451871
stable,0.0039284544203736,-0.175930844607315,-0.191724482630066,-0.0211763511898703,-0.101460386321534,-0.289888121970849,-0.34451139060665,0.0733658076538602,-0.0060047260534605,-0.264707218354475,-0.0189316474369351,-0.143342785208478,0.0841551410511455,-0.138213739815938,-0.0039530734561988,0.0002278703168749,0.0161385552149502,-0.244286617296634,-0.209709482829447,0.099853731751061,-0.0591963166546944,-0.200872181593974,-0.0349681435904011,0.212389580221728,0.0516751176352873,-0.318177830037993,-0.341615450265062,0.011310421079644,-0.122070027186637,-0.0492771050445748,0.0098184227490711,0.0630429554624035,-0.0973377221877529
