group,CD252,CD137L,CD155,CD19,CD33,CD45RA,CD123,CD49f,CD294,CD31,CD32,CD62L,CD107a,CD64,CD141,CD58,CD39,CX3CR1,CD21,CD11a,CD169,CD54,CD122,CD2,CD29,CD28,B7-H4,CD26,CD193,CD204,CD36,CD158f,CLEC12A,CD94,Ig-light-chain-2,CD82,CD101,NLRP2
progressive,0.150179754074812,0.162424089232301,0.236235844364727,-0.793390784639151,0.72044941162373,-0.587226526971708,0.218649132783724,0.585374818367206,0.0720494398960172,0.447593873508067,-0.715850904948991,-0.21503489242113,0.271147485272541,0.708612085515509,0.395837099786725,0.480879792227023,-0.236839815977747,0.0233931561236816,-0.599187839998125,0.582949767913542,0.558043581690345,0.282506201579401,-0.030756382136667,0.564477618276151,0.598861908769223,0.0856935094720962,0.181753716021528,0.248427507634485,0.183455807045117,0.249164123847295,0.723495352528363,-0.0214795733814019,0.740874874479288,0.132276203889356,0.580687034799963,0.0426220516315609,0.573773339032513,0.0417284397975875
stable,-0.178279986602882,-0.378976924733611,-0.20501926604669,-0.341030111734782,-0.600847482317264,0.317718652200625,0.691774577852138,-0.0094690298570022,-0.459647119259363,0.32000022471983,-0.328535800739733,-0.520646441466228,-0.614746469361302,-0.520001826302292,-0.0909961832247013,-0.512763014780614,-0.592101640590063,-0.382190863619918,-0.133868424196088,-0.312990950839759,-0.622249694070469,0.50627598678176,-0.163763397460273,-0.0227652128616695,-0.119545131520237,-0.579236693343756,-0.443430836411527,-0.225468275457664,-0.231507878724335,-0.389474798030828,-0.057353846495109,-0.299546635830632,-0.609508924041369,-0.409638514955617,-0.572281987036608,-0.162313336947677,-0.491999176695889,-0.22133975299836
stable,-0.208851867063747,-0.136504754639829,0.594052427291315,-0.0286683623355604,0.745477784988758,-0.350216561836266,-0.504788455022992,0.427231669800817,-0.0568060730312455,0.567290275923392,0.502461805004518,-0.685845137889798,-0.0351096843699825,0.634934988302325,-0.240590698810985,0.333304581426775,0.268177506586557,0.111048224247306,-0.191029692404544,0.360951390738323,0.0737544743461447,0.389693272290497,-0.0386254966049899,0.111049471653816,0.497364202103684,-0.0424516886045763,0.137322948160592,-0.105889665886106,0.0637220191748596,0.0305621873135136,0.707609317692219,0.0866987222615973,0.774368210603742,-0.0987421872726162,0.570145674201726,0.114160919725303,0.404044917611605,0.0888397540206717
stable,0.145296510370981,0.126934341551855,-0.136421599287139,0.285345584659806,-0.229026065482215,-0.0701322391620546,0.11803834281961,-0.319055432318302,-0.0228375734067991,-0.257553096002572,-0.0977799479682785,-0.101257537835072,-0.220395685226971,-0.367034061301528,-0.149843347800198,-0.16273101232507,-0.0637914702154157,-0.119620018691721,-0.0661269483934942,-0.17941031374996,-0.263503590488906,0.216800648789858,0.174850509595132,-0.0462450603987005,-0.258763846626705,0.0905510765347154,-0.127713544627241,-0.0321504312084901,0.328578384948274,0.0054251245933724,-0.396838641259767,0.078105490870672,-0.323522689583451,0.0686513264994379,-0.178989404376169,-0.0814604896554592,-0.154688184067506,-0.0861722054674987
stable,-0.551645901799015,-0.559468987305776,0.0525811045620926,-0.40287084343075,0.114663246755073,-0.36422472588915,-0.295025285079041,-0.312239810037214,-0.621924457150144,-0.212371601037534,-0.308023263912673,-0.19363827881472,-0.416135225334455,-0.114208299913627,-0.732196357146799,-0.57373985504377,-0.33506087335837,-0.585086932400258,-0.113807106010815,-0.270170817955993,-0.277677368461061,-0.634310705340733,-0.610815290972289,-0.211353782268917,-0.380074120352411,-0.477093999919338,-0.590838620066595,-0.576596368865594,-0.644582547577744,-0.61031628040436,-0.16328828145893,-0.569009682004831,0.0311616044210405,-0.57910293450106,-0.238164069576593,-0.623685191105854,-0.097430019388244,-0.579232847452129
stable,-0.175521950534943,-0.149904992636196,0.14461240481322,-0.0629697271863806,0.619541599866638,-0.393189630079738,-0.635328302687518,-0.130620477851309,-0.116252516996085,-0.0526447336566209,0.337702087370689,-0.595054569414031,-0.158354390227282,0.130546591018719,-0.153202650430464,-0.0443338249083581,0.32034894208161,-0.0499148460999161,0.0225188689637729,0.246315926291907,-0.038915684073724,-0.0599646643398821,-0.151145297194511,0.103674183234628,0.145332050895033,-0.187329988296171,-0.053457203352964,-0.233215537590489,-0.0970199048011997,-0.0211227326832975,0.219819319414704,-0.0937583525708457,0.448123024199707,-0.15262079027559,0.0297144662300631,-0.157761641371827,0.520745008477637,-0.24397101930679
stable,-0.0868051821282347,-0.104568197514288,-0.206573282694749,-0.0309870225506412,-0.66904197563191,0.273295798069192,0.389175343125646,-0.310718090534224,-0.0897217958152971,-0.485542029296914,-0.424481347540605,0.282906059793926,-0.270183534013277,-0.54748812639261,0.0437507906383695,-0.414870761655596,-0.402396761565839,-0.151716596087495,-0.259485520271158,-0.384962930038807,-0.186400099879137,0.152277658211462,-0.101007927350087,-0.412669594972015,-0.49657794063148,-0.0339858334259884,-0.153280933804801,-0.120358042000616,-0.0553171525847485,-0.158396934588864,-0.574091574703593,-0.157909495400412,-0.516447113810706,-0.121699357443466,-0.549949068225206,-0.154380939916742,-0.552062448666175,0.0197348992122352
