group,CD155,CD19,CD33,HLA,CD123,CD49f,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD35,CD58,CD21,CD11a,CD244,CD169,CD54,CD62P,CD41,CD226,CD29,CD18,CD71,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.264353852884239,-0.714119987009945,0.794470858707352,0.623635699677811,0.386081935947527,0.764559240928424,0.600268351703074,-0.578087531192733,-0.0001303439263046,0.594836789074197,0.231771824135948,0.749044096703711,0.58634012761473,0.127203474878445,0.62521508666991,-0.590782399356869,0.684700175024341,0.629777142790708,0.615011770530993,0.424085220921915,0.609328416299432,0.620160745774415,0.551722207183614,0.742091985173472,0.61030476141382,0.557362919122074,0.852708564772693,0.641340872482441,0.800800965817047,0.655319470404313,0.647264159405438,0.589689619430115,0.675164829016438,0.636626437104083
stable,0.0323452725559098,0.0922331438555434,0.779516757634628,-0.0136312597539407,-0.555878015819603,-0.0145444298603554,-0.0466461574313097,0.0999627961189639,0.447218024934228,0.151587244377579,0.346893899196762,0.588977633888906,0.505991203410307,0.286650434874463,0.343581471408308,-0.110402982023785,0.347129925207416,0.234169046301841,0.591013193483723,-0.670422517143647,-0.196796740708335,-0.0233458880716712,-0.0347214938757004,0.192692847899244,0.480990309801451,-0.359454526170302,0.432712242664831,-0.161658562709082,0.692108048520542,0.64522507480445,0.29485336118478,0.283570705675326,0.563657623378604,-0.125406739951254
stable,0.679576048987082,0.0449226986130432,0.706508241088633,0.37596102056079,-0.262033670678543,0.365400103525474,0.706669132946416,0.33166313386181,-0.56855033144823,0.489789238236121,-0.160867381491507,0.725112631989782,0.252301275501754,0.467922440729809,0.297540415400872,-0.0150108416954522,0.407736545656614,0.267228272910457,0.0557678993120527,0.316794732206618,0.228965094832719,0.36572334796665,-0.0054947494989611,0.482725592090822,0.660103973212688,-0.110589797785245,0.78879321424462,0.373418014267487,0.754664628573068,0.614714197915522,0.386661222665474,0.568786633750089,0.327245872861697,0.140216330687653
stable,0.219700746082835,-0.121323821525546,0.770480370681598,0.0286216418617856,-0.508923780554073,-0.0954394197625703,-0.0759655576823659,0.212582316028201,-0.301850840863057,0.397367197861774,0.0913459191658148,0.547616953380841,0.343028865923338,0.142768072137363,0.186279845482772,0.13485912997978,0.459232422635778,0.11243302812337,0.584006184594206,-0.252449077617721,-0.118452614818291,-0.131920714646559,-0.0986881398646958,0.0954797081135971,0.361622659068649,0.222179717413477,0.0317311593379339,0.102966281408443,0.614482174469628,0.547384539423696,0.216668414049247,0.319240249509165,0.426744214528943,0.222947414890197
stable,-0.0450709224933996,-0.044257954716576,0.499402921050272,0.193774389963524,-0.208176578753438,0.250334601226275,0.263262567974936,0.0007250320233326,-0.248547262162327,0.194271364105061,0.006304952231357,0.1796222232949,0.212733410963887,0.0285815868885612,0.0864616299744103,0.119927178499084,0.0727721755913032,0.0883857341002175,-0.0292160218973196,-0.126510425078566,0.190349659555126,0.38784699746735,0.156764423646639,0.188678476340457,0.220103582689612,-0.0980499747630506,0.412377162798373,0.0079619677083331,0.512453572915568,0.351683755058145,0.170579576044,0.170487931272332,0.285800214100663,0.332652282696471
stable,0.180213022749035,0.092017597630502,0.665968372694813,0.0832715891037764,-0.672962962015678,-0.0538207146544126,0.0085232222278381,0.483769740052682,-0.519759287032092,0.183638748617287,0.45316009208564,0.23539564213952,0.316626652116226,0.164503663588027,0.110578389735885,0.0683995035577075,0.297990365242581,0.252322074409914,0.106591285858295,-0.0102269507337294,0.0911676574000619,-0.0155734941666721,-0.0181041089543134,0.231405941141587,0.330774624909497,0.109697818564386,0.228898466056054,-0.213162841304149,0.491917047860468,0.123727319770139,0.0954986218908638,0.506910584512241,0.621381796190435,0.281998502454558
stable,0.395445116845788,0.186531581062983,0.383030794824113,0.385962374555828,0.0042210085373173,0.616639246513169,0.553173008780937,0.0869292230489689,0.11252744731734,0.276241974418476,-0.56236422999242,0.47001373753668,0.136551094703581,0.663008157778975,0.433731654446185,0.077390340923528,0.158418608701133,0.306143770721532,0.132480041753957,0.091623559168729,0.494810236042175,0.621376162504672,0.429411418554029,0.490622991513924,0.44147983534041,-0.229914737950821,0.5618042112362,0.483592094022934,0.314937702720186,0.354292709070013,0.0601667819304019,0.417341771928403,0.249675873487583,0.45731831784452
