group,CD19,CD33,CD45RA,CD123,CD49f,CD4,CD14,CD31,CD32,CD1c,CD64,CD141,CD35,CD58,CD21,CD11a,CD244,CD169,CD62P,CD41,CD29,CD18,CD38,CD71,CD36,CD305,CLEC12A,Ig-light-chain-2,CD328,CD101
progressive,-0.803047645548041,0.673052279499039,-0.547109296484906,0.25611543195819,0.549720111190899,0.510236799137825,0.263448401144672,0.455131749426612,-0.735850905327253,0.290383095695125,0.697468628773395,0.287708550068754,-0.215778867507978,0.39483000882096,-0.637079032730137,0.548881695956406,0.517061905698082,0.48216314443597,0.325681717612118,0.358913340845714,0.555053026445895,0.435715500578647,0.536853538646056,0.582467580730921,0.709193126745594,0.534244501158581,0.68465153350061,0.569112847349593,0.47708002047999,0.528202307865713
stable,-0.0792119941347608,-0.636566170209657,0.235398535618804,0.633751326647236,0.165291385183831,0.0852124479176417,-0.0211310848546694,0.271837119079372,0.0333461943080698,-0.411802764502257,-0.276218909099715,-0.0940755802881429,0.252447393349447,-0.214936945133703,-0.161950018926876,-0.414803644307904,-0.0217492090920318,-0.520556669827762,0.152709405980319,0.293187970978001,-0.110326101150155,-0.118620516157542,0.0848023601292272,0.12183616571246,0.209711934055352,0.353048309811039,-0.50315876926324,-0.327601391073393,-0.184553268829255,-0.221936878691025
stable,0.0300973149753391,0.124842028780716,0.347902551516636,0.351441716934368,-0.143225661993733,0.0953561385108719,-0.0065486202555722,0.0693839645167841,-0.0277983551502673,-0.633840451511017,0.301822639788232,-0.130568747858371,0.30236198813458,-0.0959526405573025,-0.0320295029807419,-0.115873847376773,-0.148041130512915,-0.209748208334068,0.0574379791161116,-0.0214669395370546,-0.130179067614384,0.139564840050683,-0.264111002369553,-0.270262079527767,0.279866206824729,0.460720751513736,0.231647864847348,0.230866697202382,0.0760069281982705,-0.228828027773563
stable,-0.111738569327671,-0.574049775193106,0.229639502036364,0.346654365707251,-0.138868975920088,0.204501233777047,0.0078797379111647,-0.108209453781606,-0.406624709398448,-0.62445439523787,0.0127368287987994,-0.0051188721298204,0.021207103727947,-0.16932732413395,-0.167731042912351,-0.480645699157533,-0.0548567045770072,-0.45752713090209,-0.129028741141352,-0.123865495834306,-0.317540865009955,-0.127286319280459,0.0687858941204536,0.0407329481924708,-0.17312732960948,0.20018249775122,-0.273359534169228,-0.160266387491148,-0.429375492872529,-0.470592314445777
stable,-0.211971419341828,0.210932597676519,-0.170222130440171,-0.193314722552945,0.0694608612121144,-0.252254423335738,-0.188725353813442,-0.0024194337912278,-0.0993046701957804,-0.125660511204226,0.239808481837425,-0.500688216117836,-0.0699612716012409,-0.0864781176994245,0.0350053150745608,-0.188606709838501,-0.067785921389777,-0.204181372127565,0.0041502575180973,0.0808189841187147,-0.0778262691848135,-0.0427592182736869,-0.151936612280987,-0.223998329714507,0.246293019595125,-0.0751405469845325,0.261974883679213,0.0724217056296421,0.006029350641513,0.0646843087299466
stable,0.0169597951494839,-0.581398542852104,0.217041799656974,0.486594696021202,0.0958028352577081,0.0735093778003599,-0.0542017513339241,0.0286823031646417,-0.478154421845655,-0.531290794157276,-0.0361943772222695,-0.0757677397549246,-0.0960982387334964,-0.0845666856218481,0.0522856086453219,-0.319125706055569,-0.252147436273083,-0.104556494699262,0.0126011480236731,0.0927566216744237,-0.204300674763632,-0.24776986958618,-0.0069298074303279,-0.375657842099669,0.0133743112409378,0.316241726727927,-0.431395023910562,-0.115294419444397,-0.366857613298109,-0.519452506685986
stable,0.0010047619272234,0.736715475658741,-0.346457518907778,-0.37716992351756,0.650238062848798,0.0728507813831242,0.529905929665514,0.61375833446509,0.239461508447379,-0.191764442553426,0.661961619789226,0.0059660169052322,0.555603474855258,0.518068815227305,0.0742754911035628,0.31252771929018,0.368930181246191,0.151713487404483,0.542700337011183,0.619923116231293,0.635324204084746,0.623592048481799,0.249437528104942,-0.0148992383299454,0.755879670253524,0.305740918669969,0.564415128138809,0.567387643537583,0.505715687717337,0.440218840488996
