group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD32,CD103,CD62L,CD95,CD64,CD141,CD1d,CD58,CD11a,CD169,CD54,CD62P,CD2,CD29,CD49b,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,-0.648993076570528,0.807279137210184,0.620780640809242,-0.481894414510415,0.391521137180249,0.603885336965124,-0.501004871712172,0.534176698519954,0.0166514365854216,0.523043297864177,0.765151158071369,0.50360478359241,0.678318867881538,0.557166671447174,0.736758522848471,0.642090671668829,0.411602540349129,0.517529674427186,0.664387820020711,0.715631549958197,0.509918805923606,0.618243631576325,0.595807919948604,0.620321730172534,0.136439084171157,0.718267642414661,0.590413926678088,0.836919021951241,0.701292013274413,0.627979667722294,0.657105925783696,0.744056551577492,0.718443185696444
stable,0.328784030449761,0.593263896777478,-0.0500570149853046,-0.366355350293442,-0.688338990609743,-0.228923265822886,0.185222952020279,0.163580614566833,0.402748369968959,0.11026673383852,0.58511056916151,0.0665919614969261,0.480221729300136,0.223104851563837,0.125302120521998,0.566985116109303,-0.643354595508661,-0.33574785774767,-0.106135114017243,-0.0354403708489198,-0.106960346470071,0.235691450131445,-0.451798428942732,-0.618488808924185,-0.543098570240734,0.204289666277519,-0.256250873155977,0.525926476651729,0.686647678013545,0.487738178719779,0.350902562730655,0.442587386111082,0.0871342366850692
stable,-0.0731445132486727,0.500588637750608,0.260038978465427,-0.575031564427984,-0.667155589469771,0.139470355002434,0.15415451492421,-0.0301683913476023,-0.581641661905004,0.0638012609721035,0.281519486092518,-0.277381758227702,0.251167141137465,-0.0041870243152277,0.104809201800194,-0.0698526247355745,-0.002964773161306,-0.0957299651935194,0.245044496598877,0.164597228061293,-0.0269007991145079,0.325797495881983,0.301715629453442,0.0906748222478228,-0.762682592578144,0.333290448426954,-0.0818845493490839,0.342807453737212,0.121320580207221,0.156881963677999,0.238317934454049,0.324979385729463,-0.0961807293211946
stable,-0.26443230713717,0.573455930598079,-0.250059286750889,-0.657875268315564,-0.709295865882169,-0.359844893876579,0.0484941037494499,-0.0414589689516294,-0.452279251128511,0.131648895670618,0.493935554516791,-0.249428678325795,0.0987997002794003,-0.158047630940765,0.154900348008137,0.355809939436767,-0.412569385952146,-0.400041978169807,-0.0974425585246135,-0.20769636989238,-0.414095054557296,0.151434969149248,-0.630713736858313,-0.114660604165169,-0.469607944642976,-0.161576656545044,-0.131047994519837,0.475594173868093,0.270099296401166,-0.0642543026119834,0.122688150525356,0.196294426244231,-0.0918949427430323
stable,-0.114636051221364,0.55571311895384,-0.0329467774171346,-0.313059394823645,-0.469420277700735,0.0677451672170877,0.0488902275733644,-0.0611951938079161,-0.348931269425765,0.144607689746119,0.12038954530928,-0.286597121254457,0.0869954358278513,-0.051045996643931,0.11520889110863,-0.099502547037077,-0.279787592838376,-0.0136247497805267,0.0085483163379165,0.11586661658577,0.0013543773388852,0.220348451830595,0.0338264871715779,-0.0487931907508798,-0.40608174398893,0.225585390770743,-0.238766936986282,0.570848640819796,0.25977941662353,0.036549231211362,0.165068938972094,0.406932988839657,0.202881382531998
stable,-0.0633799534221225,0.351612062608859,-0.174450223409033,-0.371860605128303,-0.730760686324387,-0.413232445006182,0.158105511736909,-0.0588073627326068,-0.502228600127531,0.0206173359629526,0.0180983584358672,-0.084341920728749,0.048694996984419,-0.11642573443824,-0.0011226395682574,-0.0279377553712616,-0.220339791387725,-0.283508623432444,-0.0481459402563296,-0.166678507784214,-0.341802251408535,-0.0344041002036391,-0.195765380631944,0.170058235268511,-0.601866667535113,-0.207361679431537,-0.537092735433619,0.139244032945215,-0.107290982572173,-0.0606205764725678,0.149100164164711,0.262527591340315,-0.0930492171905112
stable,-0.315157579254587,0.515890424089598,0.262112104567433,-0.61193366550597,-0.611170799918362,0.291465474077361,0.217430417663938,-0.198340455791001,-0.582113375458036,0.300588558089533,0.429950052467896,-0.214446521587455,0.156561075806088,0.238814152947394,0.0480079709798412,0.0599991551568209,-0.254726950660722,0.297272705777607,-0.0241197505248904,0.295936665227778,0.137228370067908,0.368649605691833,0.0025923397177173,-0.10811122197049,-0.353482763690763,0.456801999268805,-0.130238912486146,0.323817517550623,0.322089068249247,0.161335000799365,0.275954051027591,0.194590779361265,0.168490174787343
