group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD39,CX3CR1,CD21,CD11a,CD244,CD169,XCR1,CD268,CD41,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD73,CD337,CLEC12A,CD257,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101
progressive,0.782758483234413,-0.642754524258839,-0.451910397503498,0.678449337948988,-0.309156089941881,-0.516602874050863,-0.49024094452387,-0.329912034814236,0.681361439142719,0.286984739741308,-0.474840039289802,-0.452516442106258,-0.653552232881168,-0.513250458214289,0.304513002910683,-0.0715746219262713,0.69034684504794,-0.589821729145619,-0.489972251215199,-0.49046205064549,-0.164277905690763,0.618561577034462,-0.25025060559558,-0.643357607157673,-0.537218174278737,-0.363079779797222,-0.551013030336873,-0.621340374818966,-0.0931309829857059,-0.670166133632612,0.0732429541534693,-0.124354899806229,-0.749319743719298,0.022349640614984,-0.491984018373594,-0.495617929351628,-0.448099131194499,-0.581006321203471
stable,-0.162144316761174,-0.767989707614153,-0.0669446312360201,0.324347425633243,0.684674364217854,0.0498449731672597,0.123862379651715,0.199857926555286,-0.0591137080915784,-0.454858859120701,-0.164337573343918,-0.505480760584179,-0.408330467337693,-0.520694962167288,-0.55415048732999,-0.286018405368026,-0.193493728076529,-0.490785520887247,-0.158238945302097,-0.64937816852546,-0.490604354781462,-0.0424927376201909,0.159707097944842,-0.267568160627527,-0.199796035233569,-0.327736631839584,0.186307065136189,0.242764235779859,0.579627455281654,-0.0117609751800889,-0.262564358596452,-0.267264939417898,-0.653682814788472,-0.507121776684135,-0.453532151924402,-0.224451916794063,-0.291872936918574,-0.428285964333856
stable,0.0637670115501249,-0.692559411057268,-0.352043370309186,0.515668299689791,0.561210149890664,-0.228462397424149,-0.186771940719642,-0.536394774742333,-0.313450418418532,0.645341088624208,-0.296534866258465,-0.154418551810628,-0.566290992473959,-0.275681891627089,-0.240556723578465,0.0854015801556265,0.202407336746957,-0.214410179243788,-0.221710887403228,-0.0188430786071441,0.240522186898734,0.138681687182078,-0.260133929918536,-0.205546616696771,-0.30871782902126,-0.547031013548747,-0.313576902014949,0.0593043298083428,0.779028963811036,-0.607569806456679,0.2261184690371,0.174921328778877,-0.600348963996551,-0.021066292158135,-0.405390407478908,-0.314724251006781,-0.490859897950943,-0.379636594649091
stable,-0.234604074773155,-0.208967314716847,0.354168030243527,0.31291315503758,0.38768801084093,0.374563421267349,0.119978483582832,0.365961586179852,-0.317619884965785,0.13876523836822,0.0264911465241182,-0.644320958113022,0.259804633508495,-0.239876174843911,-0.287531658381484,0.0910353232758738,-0.142674829558153,-0.155361557040913,0.253189892830032,-0.0897700935176237,-0.242356939498243,-0.408324015917345,0.483247102351432,0.0617716219218532,0.149314712619331,-0.0725808582648511,0.292406190294736,0.0251935929567068,0.0829388764217761,0.466806511431696,-0.456069231396889,-0.111599360054554,-0.12965956202336,-0.262284389515803,0.0278867469801546,0.0167074394253153,-0.261100468969416,-0.21271273734091
stable,-0.0498726436603678,-0.492211756221451,0.0457580337451237,0.120987728507463,0.30890882790629,0.243117138506812,0.0532635583436364,0.0506092520439023,-0.258070205305105,0.205518388789426,-0.219589768208308,-0.557351157879546,0.0408762522651949,-0.22513894196655,-0.308871641446982,-0.0774882962570655,-0.0950157655223287,-0.275373534581978,-0.114797666479061,-0.15451055888965,8.27979543816294e-05,-0.0789056114138456,0.283019026434707,-0.128132917451837,-0.0580979851214605,-0.364491938234645,-0.0106632390764458,-0.0409948898198773,0.369957541638199,0.1634956896002,-0.0542611446960608,-0.0465465274437006,-0.338808332212064,-0.0610411935578113,-0.23709359524665,-0.190244068756229,-0.172632433552487,-0.417351329881595
stable,-0.195855830247257,-0.478520884387959,-0.262093565401284,0.0302334869688973,0.323851433556042,-0.120414184824568,0.020461258957787,-0.116433857104135,-0.467455693392768,0.135887515400169,-0.217236601585601,-0.447931477182355,-0.287945338946293,-0.426015610308703,-0.467828699855164,-0.500062652319673,-0.142178977195947,-0.333975365913343,-0.436998010901293,-0.188162401284921,-0.316291262057824,-0.286994040107523,-0.108213303614824,-0.217389240449555,-0.337683553762059,-0.140102924855784,-0.144126560352249,-0.406782434831161,0.180022120411925,-0.112319385601418,-0.157653840388285,-0.515307835895302,-0.460123498278401,-0.084838405540319,-0.376665877255337,-0.369247360865399,-0.512364245646519,-0.561896988435155
stable,-0.152069070534568,0.204037324295201,0.208231906262443,-0.0173298176725433,-0.0316760591987385,0.386775657274195,0.123773668353163,0.406665570157632,-0.182977972643272,-0.085234022900281,0.0897514033311237,-0.592549984318015,0.263586527336886,-0.114210129173613,-0.154444390140697,0.0071410349220293,-0.110233035059252,-0.0669025280220211,-0.0249233159082006,-0.133991301870366,-0.129015739537867,-0.0714239987891282,0.452883676619814,-0.169790831163317,0.240320681258439,0.279873260362234,-0.0117183506988981,-0.254396135578898,0.0185181486854767,0.540477727911111,0.0454567692551222,-0.0264438391142274,0.0915042232618187,-0.0558536916947569,0.188401425732553,0.0067802119203531,0.116239418766575,-0.0449756928872472
