group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD326,CD32,HLA-DR,CD1c,CD64,CD1d,CD58,CD39,CD11a,CD244,CD169,CD54,CD62P,CD41,CD2,CD29,CD38,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101
progressive,0.636474923540485,-0.731144649256805,-0.62207839484041,0.530919360680671,-0.209831545692167,-0.675032092982078,-0.101747979111392,0.533322538449817,-0.0715154671358925,-0.181080091550274,-0.720840303533404,-0.5169179238636,-0.571729940481973,0.0946967145010364,-0.575623997920856,-0.611924831190743,-0.646752607029555,-0.201613216770901,-0.535530706581176,-0.528694785742545,-0.534634744784792,-0.623571285771722,-0.470362653701622,-0.74434043562325,-0.502984994782507,-0.619008915292691,-0.626886522522031,-0.583956484688048,-0.567661544390247,-0.512990340878362
stable,-0.285922745952185,0.0119820651528623,0.0598260844756288,-0.0159553034947912,0.15880047698184,0.059389755263118,-0.100464813812387,-0.335356613211839,0.455222868497315,-0.0290861459915951,-0.235259590864643,-0.200395557492039,-0.0850823586472258,0.0908599937589158,0.251737171609294,-0.263526635959636,-0.0527067503696959,0.50635159550141,0.0771528357740288,-0.0382023622990984,0.384778243063961,-0.0020402772130508,0.304058596524221,-0.371692637672032,-0.046231611536746,-0.0437956896276933,-0.367209865674791,-0.508555810125636,-0.185314941420379,-0.234119571316069
stable,-0.154058956476142,-0.0727954567261856,-0.0104748833218702,-0.0855293814293905,-0.132387581844677,-0.0607835736266085,0.23463226402235,0.0209141229970663,0.403381147305917,0.42968640503827,-0.330651360187341,0.144471269789386,-0.0256455239307699,0.105364903871125,0.294215024504783,0.190225836541773,-0.0334036393490281,0.227851537367436,-0.112602917962788,0.0118679015326806,0.0317033980588969,0.0443515029556369,0.0961202383873224,-0.175200086430827,-0.326839076377347,-0.0785527761488372,-0.217435087316032,0.0110873730590461,-0.111610632796312,0.176960341478222
stable,0.276631719025374,-0.549240267667519,0.22930363884188,0.672223546690974,0.723217995481096,0.368359198959132,0.505441056830335,-0.0158348093875755,0.0007252111974194,-0.133830832341392,-0.527411408218348,-0.07083503210953,0.148087200109356,-0.265775409592227,-0.125119421891728,0.0394676411406521,-0.327644155448338,0.421365751507073,0.402223304223938,0.328613311709671,0.104201966773917,0.205060629157705,0.617882521993536,0.153278759228639,0.128306684430391,-0.454962021904031,-0.288492682707226,0.0423959530081124,-0.10736039020124,-0.153237570235671
stable,0.199372192645669,0.464279064429321,0.337752055556564,0.111993889702255,0.195543575629378,0.131770247935344,0.153753132988744,0.397762454800621,0.70840549141059,0.419726131023689,0.0778615552937319,0.405761493759315,0.319070454474597,0.429639230805622,0.558139536774928,0.380702141308509,0.207194162635337,0.702763223406802,0.0608401296328254,0.112382842902501,0.341248120372415,0.495627850963888,0.264353581687071,0.231583634216267,0.176301909571062,0.342423539490297,0.407760141111342,0.387218937031409,0.318912233316145,0.422292835514135
stable,0.119126525838838,0.726926411992243,0.189026795318221,-0.185176653218434,-0.526429379979358,0.0517406337544306,0.0589970194967804,0.619135360505633,0.391368850632428,0.586503800384317,0.18374203107781,0.480511044000809,0.24339255551063,0.544357121225784,0.450356768449727,0.35760106229819,0.0966695568575721,0.157525915112969,0.122232579005774,0.0611313644146476,0.317745257531382,0.408963545727188,0.122671025715378,0.249078534881888,-0.154778013135786,0.588324893149368,0.288018013319207,0.253072175602983,0.580871662376316,0.702835831588302
stable,0.209921121008184,0.416030994238574,0.26544439882721,-0.198945816876527,-0.290119328755749,0.24679680876801,0.108673057804849,0.390223365991363,0.158341800175952,0.281175932769082,0.298262745041116,0.330278196998282,0.264761555188196,0.319299430829289,0.286030786349142,0.282445257766534,0.108227509688652,0.0102339859727966,0.307192624097709,0.18888383917384,0.190674260731703,0.331763583592178,0.236983733066065,0.176779879747215,-0.176293177147524,0.372352673336875,0.292955912930638,0.195276587669035,0.294122796965566,0.4145381250368
