group,CD275,CD155,CD112,CD19,CD33,CD45RA,CD123,CD16,CD279,CD294,CD31,CD32,CD62L,CD95,CD1c,CD64,CD141,CD35,CD39,CX3CR1,CD24,CD21,CD11a,CD66,CD169,CD268,CD2,CD29,CD98,CD18,CD38,CD71,CD26,CD304,CD36,CD207,CD305,CD133,CLEC12A,CD94,Ig-light-chain-2,HLA-A2,CD328,CD82,CD101,CD88
progressive,-0.0737271240552395,0.201431915721685,0.0624707061458683,-0.730182240508234,0.570423509871022,-0.5428504981107,0.274088444727186,0.002758220075517,-0.0695612797030628,0.0627265412259735,0.24416869624079,-0.684181536440788,-0.278707900420961,0.327227870322141,0.447370412562293,0.523578109110313,0.170623964527661,-0.383134790601496,-0.262458250818607,-0.0113883464624303,-0.470505718053145,-0.564131815736378,0.504829831265875,0.0249277100941739,0.500248808565879,-0.518736077570687,0.549255749918142,0.403943188084157,0.146535729861554,0.340514941368525,0.522563544727674,0.591931118091325,0.241674074526798,0.118379977285564,0.454284721012697,0.111679799233367,0.346133909143397,-0.0935196165192658,0.638789397474097,0.125642883930302,0.422409210898818,-0.0564133132435239,0.349070262873673,-0.0258660542344205,0.481658229770085,-0.0141508053947916
stable,-0.0731595987530235,0.237862158180383,0.0284685918534291,0.0255772583801087,0.706941844018873,-0.357337135274647,-0.722694863033698,-0.0727525659894441,0.0432065837519661,0.029390751857718,-0.254164672442795,0.0091702034347192,0.339558671246832,0.0773677368759919,0.461336391872139,0.294212598035353,0.0120866334740085,-0.136355109865875,0.555900854985591,0.143274244891794,0.0575325203034589,0.0955928258986433,0.45173718073663,-0.207185580518477,0.555126097276121,-0.0315750102094579,0.291410106529951,0.0998980176167845,-0.201233323488855,0.15457082281796,-0.295175985839244,-0.238602130739992,0.0167975010500122,-0.608558946164903,-0.12089366045507,-0.0525164444306203,-0.394033241749043,-0.203804529997247,0.623426725235662,-0.0954785116445783,0.346952096222168,-0.103270901902098,0.159265738803951,-0.100305994742946,0.276267147664825,-0.0612928783856532
stable,-0.14851220006767,0.701256794508663,0.467891163691657,0.0006251667799031,0.763436903654141,-0.354755582078617,-0.414938232475101,-0.190272849885659,-0.206141251927865,-0.115097843357154,0.645314507719624,0.461243554264467,-0.636115654409702,0.490846717699747,-0.148323082660209,0.76053328540698,-0.144969067057276,0.568447530742751,0.244351272042835,0.203254016100725,0.012335610932339,-0.137201005305566,0.396497653693003,0.0068291636741657,0.0689009540988501,0.110054733405961,-0.0193548369365089,0.496754260019815,0.0807549979926106,0.641857909899965,0.157974578263625,-0.151389061828727,-0.215652270507863,-0.424206101288368,0.738860753139272,-0.106379158314029,0.289610882116184,-0.101675859666809,0.803226111719464,-0.072265299888897,0.627884153063826,0.0608420520256883,0.637812443399724,0.0658991934770963,0.40613705957982,0.165096237457494
stable,-0.477845948492302,-0.083024470505801,-0.367997400771274,-0.326635901819881,0.578866514686106,-0.531087443979574,-0.535968683028543,-0.469956226866355,-0.559859659424806,-0.39061491162265,-0.326087961579763,0.0331871213414602,-0.227299315951764,-0.0026222200874127,0.404311401215921,0.16217784104021,-0.4011334341732,-0.240611438558202,0.22353874141802,-0.440191106311477,-0.286178510110349,0.0369330117330987,0.262164391630956,-0.458358362281345,0.366622396797254,-0.160498889648817,-0.131574223941889,-0.188257781974153,-0.540364027766518,0.0530865571137898,-0.43255744956516,-0.0919136330966467,-0.606446699281977,-0.619633670299463,-0.163369002365388,-0.452554251255654,-0.392742816229348,-0.555528846280068,0.292871090020227,-0.352326287010616,-0.0139763365479735,-0.343728720452535,0.114429658971414,-0.386342241117572,0.200118771800887,-0.48910739136611
stable,-0.48005356225483,-0.0140668462569367,-0.11121931569986,-0.247257709947917,0.436733525841034,-0.435042624572905,-0.528297728624381,-0.335171160068614,-0.214120169695166,-0.475868630515786,-0.232116500778958,-0.060713192953846,-0.368450381949212,0.189194144030881,0.225993648681176,-0.152513290320024,-0.469895144026134,-0.445862776437909,-0.0410114033594539,-0.468516435221881,-0.352548086255782,0.0123244951333461,0.147223709080867,-0.460729011799104,-0.203591330069663,-0.304501988114771,0.116212023183727,-0.142083167695,-0.229810124231279,0.0390186310510875,-0.173512425720155,0.106080072324699,-0.353021735796105,-0.497355903044613,-0.141178573599564,-0.183583191003371,-0.458713155351814,-0.0869086626735151,0.22859803835192,-0.474760657805188,-0.0232210585418523,-0.454085523701359,-0.132538488999279,-0.525582877423568,0.224229053919217,-0.320653942143459
stable,0.140075992518519,-0.0686743575873114,0.125761537316972,0.0096040534472722,-0.521780289192533,0.414859495682559,0.755806060661275,0.167658577065301,0.214520157500754,0.130215980864598,0.131738022107003,-0.343848212280165,0.603322190952233,-0.0679946666156156,-0.379842768275473,-0.117252702759059,0.128085946507531,-0.0565992438166035,-0.286829627580359,0.0168233231680595,0.087209004192168,0.0131429443166567,-0.114491625929817,0.0939194810691809,-0.0390248206674743,0.123277910541174,-0.0368509385685155,-0.0516685539546144,0.151061884169313,-0.207638369800353,0.199904233308829,-0.0285520362262059,0.130543397320392,0.594062047864008,-0.0990936039234079,0.143912059816951,0.356661992382947,0.0336377851287769,-0.321188835353013,0.113765702345162,0.0487441019742716,0.149053406949905,-0.343198267055851,0.125192934556292,-0.44964309773641,0.116572269841638
stable,-0.0646780340780583,0.16055205371692,0.0111304094489585,-0.262741126092181,0.567736305762354,-0.60871188743254,-0.610722805828228,-0.142356291347888,-0.0848221140710523,-0.130287522954075,0.33919269222608,0.204138029127625,-0.564149472792116,0.334310870230147,0.0915175689240635,0.443732514364206,-0.208020012940221,0.201194001627684,0.331976817765604,-0.0360901906814251,-0.254894264572889,0.0768609046935056,0.092006164580956,-0.23366865715891,-0.0171091673460524,-0.0176480437108737,0.0622106375563502,0.344665973346883,-0.201861123758243,0.397122195192233,0.0723701609910102,-0.052212574388328,-0.289451392950421,-0.426570132166983,0.533490557200115,-0.143339138623345,-0.102746735819288,-0.0279805864499278,0.351927478822704,-0.12367200486759,0.372031041542231,-0.114452531490032,0.250302863961141,-0.0694076828700527,0.253209099090978,0.0554493937912573
