group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD16,CD32,CD62L,CD64,CD1d,CD66b,CD21,CD11a,CD244,CD169,CD268,CD54,CD2,CD226,CD29,CD38,CD71,CD304,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD101,NLRP2,Podocalyxin
progressive,-0.740847056596166,0.72464298504217,0.553329875039282,-0.608260439552713,0.441926654194049,0.565205184745572,0.210987610953083,-0.596207466705615,-0.152991183500107,0.66357805679369,0.602470485382056,0.29980298996962,-0.606259083712198,0.653484615276746,0.559448862047358,0.614416629846645,-0.557524094062068,0.432396144018679,0.636881636847468,0.388113181496976,0.628565044378526,0.622593502156347,0.609609531632633,0.0702786178239361,0.747463910219487,0.763091376633774,0.59423888453177,0.577138735103098,0.63296702720291,0.155246695415168,0.222374113999303
stable,-0.292975868717608,-0.451223339617281,0.105793721534751,0.345235769822076,0.78087080700493,0.291873376312237,-0.146945026514096,-0.167640413203297,-0.293713666127998,-0.413302407701487,-0.336670599992299,-0.216444119349383,0.114826794892334,-0.049320243942655,-0.205118865959834,-0.477771190115891,-0.0314179206064258,0.610011150142658,0.123132114160584,0.145467173688392,0.108512521405221,0.51321750624313,0.6551910079121,0.630123266955867,-0.0117609751800889,-0.436065890679882,-0.5405347364019,-0.389554658961972,-0.294276345458369,-0.171090467509706,0.0299694293675064
stable,-0.126998165860333,-0.603461259231925,-0.352828986558326,0.38127770035745,0.448543630672147,-0.492469212184548,0.157382953321288,-0.269443617945538,0.555107555878522,-0.566290992473959,-0.179803917292225,0.0526273159274461,0.148578649647979,-0.128855203210712,-0.118924036122934,-0.0430155127799451,-0.127776180981652,-0.0922567648429953,-0.0016639905058537,0.088352083213454,-0.406482831607163,-0.162279780897061,-0.0724341145653162,0.395599951630807,-0.510411014131064,-0.528073435220318,-0.447865693288338,-0.361168994844675,-0.263261197667108,-0.0119153910718061,0.147553544636252
stable,0.0721910252944822,0.745736845888791,0.0314639758111084,-0.424346980551284,-0.550290490989162,-0.161441784743601,-0.0513447471565826,0.398773283077109,-0.0865460369192433,0.20892400328083,0.426065463154156,-0.0264123014263738,0.210027770042373,0.481106908190309,-0.113295346333166,0.528942744332467,0.173965406074831,0.013558307810226,-0.0475166322475794,-0.0309842523289292,0.141802851525508,-0.347170344459866,0.116512101810282,-0.306204980853944,-0.0271507200192781,0.486140960814579,0.432936802408215,0.248762546700248,0.453910255379673,0.259971557707396,0.139912394163325
stable,-0.240087143345002,-0.163889364758543,-0.12304764798743,-0.0386700740994913,0.0721059491444623,-0.24149217832883,-0.395965534253215,-0.107197632449788,-0.106837503405707,-0.350500453447464,-0.20501294752074,-0.417995404894471,0.048848113030418,0.0141675242299358,-0.292607013191711,0.0154215537860699,0.0434368380677918,0.346382456029899,0.122164122352608,-0.22262047507505,-0.162717174315519,-0.224634470583147,-0.0663766208755606,0.0065153188375728,-0.243463972548204,-0.297814022801932,-0.256839729425147,-0.0945363888317353,-0.23981950418988,-0.275859324097961,-0.227458706046961
stable,-0.0342810880039448,0.612376947180499,0.10279047972444,-0.309573127576179,-0.41778881089424,0.0185310282510593,-0.199853947586692,0.405270917319771,-0.476763216042013,0.169647982701148,0.254978816810801,-0.221105064940735,-0.0039022993814301,0.364906287272891,0.154384562337442,0.0043678890076515,-0.0475239975497179,0.189231116341826,0.22421851547939,-0.0772428034072272,0.269820756339684,-0.0354909135955182,0.20464408584348,-0.425011999075331,0.362904276274491,0.494632017500656,0.0907984847687465,-0.0061098373032493,0.502766682874859,-0.22023953765566,-0.124048290672623
stable,0.44530307396728,0.307388795871645,0.372758867981503,0.407373216372198,0.317603149679839,0.36676477643708,0.60174809791264,0.326658118769556,0.42627987358083,0.344402613045263,0.41866912648756,0.597069238682524,0.096472105047253,0.380195750266322,0.40396931157852,0.220239555274452,0.305087107135372,0.260940297391929,0.172754405573801,0.579896926582478,0.389328091728554,0.300321337329041,0.123830040734021,0.122336366432253,0.273245821054919,0.364355978776983,0.323020745908213,0.30053806059631,0.442560818010512,0.553657985682024,0.558145912090616
