group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD31,CD32,CD62L,HLA-DR,CD1c,CD64,CD58,CD39,CD24,CD21,CD11a,CD244,CD169,CD54,CD2,CD29,CD18,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD101
progressive,-0.782498365768854,0.679748993640114,0.508362697859308,-0.551595664237887,0.264527612746687,0.516570342383731,0.452206415192921,0.458543288096643,-0.711669381369096,-0.128258423483796,-0.021730323347414,0.296565014303134,0.628964310630131,0.532256670069165,-0.245499108366559,-0.471979323099943,-0.615364977740225,0.55539709316229,0.508119371630577,0.600133253422292,0.265167334569682,0.467404826203587,0.543768429074675,0.491584064045903,0.498675843685686,0.0746330566804624,0.668555078314553,0.462445322451037,0.643823838751795,0.587430538972728,0.481170793326378,0.517109572877069
stable,-0.0682060223469565,-0.545790651298416,0.0240061630111068,0.351093755646251,0.765143452073075,0.251270176285411,0.313307911182901,0.445375994205936,0.0003031472209824,-0.327562561574071,0.0407515572363482,-0.458641762543218,-0.299421297464091,-0.0431083950479277,-0.527815410329814,0.0253234896548469,-0.181761006990378,-0.242371612269495,-0.0027666838420959,-0.441729074054261,0.358158504985842,-0.240803653614483,0.0991423593897287,0.0012396657469109,0.415453757615781,0.629969784245611,0.271800718609978,0.518889008432163,-0.447411924262186,-0.264333655879939,-0.162226124010009,-0.117286792352911
stable,0.131195714239683,-0.376967131597637,-0.37351688111902,0.634216828372359,0.605250908580476,-0.178158750284887,-0.152009418232207,-0.319078961350142,-0.207834097283347,0.468652058096872,-0.661147713244759,-0.551065747250972,-0.0943964808190334,0.0138695180441919,-0.134574102515466,0.350331350478426,0.0799303417668664,-0.201951562570947,-0.226797608712321,-0.118958829590556,-0.231513904213755,-0.228754905331046,-0.296606121927285,-0.212110486010402,-0.0917322545772435,0.622228174539,-0.227053026809457,0.0895748805579626,-0.213600778651111,-0.0247699818683326,-0.0501114341408856,-0.298130230470699
stable,-0.190967716865348,-0.313813877105565,0.226527405682077,0.288440624163632,0.432052308988706,0.267243575808193,0.171701360567352,0.353090565926246,-0.315112706812752,0.0782625341513218,-0.36959399752124,-0.789830107820212,0.271541187794299,0.131992199295689,-0.296059570715545,-0.0992660957343322,-0.144896940222593,-0.255707465172088,0.190240663514942,-0.239542651029555,-0.0803577755581689,0.0121133949814252,0.119728522872606,-0.0157843130427278,0.0062818670102024,0.176178226205612,0.345126145183929,0.512156958174464,-0.164991298294087,0.0319082400434866,0.0127452008264263,-0.340366754542399
stable,-0.177471523422143,-0.296238099357232,-0.198375848954714,-0.0023771883101551,0.142025580576545,0.0178993075442689,-0.169166253952538,-0.0004805724653808,-0.361461419632397,0.0263065541323265,-0.649865844915211,-0.474989616526621,0.0398119882507917,-0.295286911141629,-0.451753638951219,-0.138003500796013,-0.208972827367465,-0.490314881266246,-0.276806350721752,-0.290738754015524,-0.542872804293606,-0.208089727885983,-0.347418705245876,-0.463072876888929,-0.0112421365863072,0.109566513645465,0.035018790572002,0.055432374549815,-0.187669609712234,-0.220188335251465,-0.274313074512537,-0.318760056669704
stable,-0.0118081695481506,-0.585412381702919,0.0441518236471049,0.368567347483153,0.684155989204197,0.218557386821281,0.226838055872139,0.112292899395778,-0.410924779581955,0.563062758178691,-0.151163787465199,-0.487373346848792,-0.0943381758996601,-0.0005332795997625,-0.390149415361246,0.019843998409574,0.0141835574850381,-0.181175315657282,-0.156407917566071,-0.0041423400472342,0.0596967237438394,-0.110302663220058,-0.08724965177093,-0.204948794753935,-0.198338538253466,0.575444519337031,-0.0487509495275093,0.380845398512019,-0.379870052636902,-0.0234509069387572,-0.0205386313392414,-0.514129469068752
stable,0.176702209258547,-0.478381358735009,-0.248904544107147,0.509163436669361,0.50177804117519,-0.0790135813560304,0.17822807478625,-0.169809175125982,-0.325390054882977,0.460138517007951,-0.239003662406724,-0.413034594448323,-0.272535754517341,-0.181445435219799,-0.434751870879461,0.114176941472767,-0.110233035059252,-0.202380349780623,-0.266498404698087,0.0053298525795615,0.0584168078518486,-0.193951290127912,-0.217250317160151,-0.214757579913437,-0.0892649495126339,0.434070167114526,-0.230037287145654,0.290939935718272,-0.264020552809712,-0.2797625471252,-0.263151655954793,-0.238440053994219
