group,CD155,CD19,CD33,CD45RA,CD123,CD49f,CD4,CD14,CD31,CD32,CD62L,CD95,CD64,CD1d,CD35,CD39,CD21,CD11a,CD169,CD268,CD54,CD62P,CD41,CD29,CD98,CD18,CD38,CD71,CD304,CD36,CLEC12A,Ig-light-chain-2,CD328,CD101
progressive,-0.184494251408742,0.801226823289126,-0.604329688750345,0.634658487490543,-0.34598049580317,-0.492269187036376,-0.460296092100361,-0.111214763924352,-0.29446452349039,0.727974081839542,0.315888505399368,-0.369096409083867,-0.569466798231232,-0.386090012072668,0.284537502577408,0.393785405953068,0.746383115989649,-0.502398712905471,-0.415540451160342,0.595222744983904,-0.360498511267853,-0.329431932644199,-0.30977037409295,-0.501743031968063,-0.0820572620358748,-0.402312951430182,-0.446317618272747,-0.577505795517655,-0.0700423304441246,-0.645013943462914,-0.718853253922648,-0.386324979435898,-0.359369525097328,-0.527813089094182
stable,0.109575831027867,0.172452726956793,0.816145475791795,-0.348781392820919,-0.681925894423938,-0.0703738298972406,-0.27176684282305,0.119256158888898,-0.132808815710932,0.137477264715542,0.446301124831851,0.196055984291044,0.657795602098892,0.548056080266617,0.197372117129879,0.530361399647052,0.0128867592257728,0.44282479362295,0.660462088088499,0.0043199640833835,-0.534780474090111,-0.271821222392046,-0.119761373874158,0.181660237784228,-0.224236078747816,0.352684904996167,-0.332832181563592,-0.376178620966857,-0.59574313985853,0.218876330299577,0.722439778297234,0.655731902990698,0.30367886208099,0.494647588136117
stable,0.671734077202681,0.0573367246711207,0.798483339107945,-0.367927640821124,-0.431033449506318,0.404263164249383,0.0449198338439644,0.231325585784673,0.634579630190613,0.447562232137219,-0.676268258562359,0.517459950867668,0.818893865727127,0.307437653827171,0.564863592750985,0.270648375354054,-0.126779465529743,0.32453389584848,0.057766407649174,0.142862131225574,0.223404377625476,0.286490498574578,0.344779992320743,0.471398096247535,0.0903752955770682,0.650103726973984,0.171065908720399,-0.129359221632462,-0.503361627204166,0.770897839198123,0.808893071153065,0.652828571424189,0.655963351626176,0.42740716959001
stable,-0.0568777047432379,-0.202228712454459,0.661938775257154,-0.614763385159539,-0.641017479093173,-0.343080293171397,-0.344066686179434,-0.121267830904027,-0.29185370152378,0.131099026054635,-0.357118371330629,0.0936603226093825,0.24113284259926,0.191663504013309,-0.117332760812566,0.249928265412397,0.141525461973098,0.326404221196219,0.41314266087293,-0.0061148977648735,-0.203837583761544,-0.374130468678306,-0.320624119281125,-0.132050610807211,-0.50791468665891,0.152918964392581,-0.512587191762995,-0.0005951242430718,-0.489205598507154,-0.228092601433349,0.412906708954919,0.121304053057883,0.274776530982743,0.335421480115688
stable,0.0887558035317132,-0.0955427264697349,0.304928453188166,-0.209741813358093,-0.215815930137549,0.0083475111681106,-0.0910474726903429,0.0884791735895184,-0.0311874958567859,0.258424482316506,-0.0958924407375127,0.103761454249336,0.0559292024849125,0.20356948480434,0.224361714941338,0.386115019457264,0.0849031189452334,0.104844618589461,0.0468547034161115,0.0154658830008818,0.154111048392384,-0.0077713985398635,0.0167510314057669,0.183795808373192,0.132281800787431,0.285880500215683,0.0081117079802113,-0.413632808935817,-0.212882073484725,0.150611495864517,0.201463396024401,0.261936834119263,0.300090101764937,0.109264925378177
stable,0.0997306468789348,0.0207334232296511,0.286597143571095,-0.33511890409983,-0.739286355884785,-0.216630609868858,-0.512998691603911,0.0106861683345235,-0.214268272247962,0.0987785020391301,-0.504321584586733,-0.0463362606770132,0.128582455292921,-0.0142419467832278,0.0061765970577339,0.0788494612135589,-0.0429096839982058,-0.0672395063764552,0.0625595207953204,-0.15842437823319,-0.376089359586188,-0.0413347850861988,-0.188764149646023,-0.135048541157959,-0.126037306757672,-0.0240416927599303,-0.278561465950969,-0.198072373316339,-0.537757936701872,0.0133975882619936,0.140843729168733,-0.107657678290176,0.193928399150044,0.264845066869638
stable,0.334445739100205,-0.0037225605828278,0.634320061909674,-0.340769386010074,-0.378937239652951,0.635579636460517,0.0001420726220766,0.502700910403317,0.542166708397366,0.17047559195962,-0.310317373592591,0.396889454571737,0.651740917708816,0.2468411161531,0.638777356041441,0.30308103407539,0.024984978088475,0.168564560553364,0.146741228767959,0.127524044891363,-0.163788359266014,0.537149568143569,0.597948835437792,0.537334908707489,-0.0365690136053315,0.582552275139859,0.139401239867474,-0.187724694436879,-0.217558485010909,0.690363286035966,0.471010980992193,0.451786699922111,0.468088539321682,0.322528392236475
