group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD31,CD32,CD62L,CD1c,CD64,CD1d,CD21,CD11a,CD169,CD54,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,-0.331955934133265,0.769785124639642,-0.73907667959866,-0.619774881435086,0.603579012332211,-0.251926233493237,-0.567872781450369,-0.427579513310552,0.643727726923656,0.202945493256372,-0.510526229692763,-0.783624971313458,-0.599192485111433,0.587180067653473,-0.683176674185154,-0.618615678008434,-0.30489680615774,-0.687454291589536,-0.620134023354052,-0.472247479874158,-0.605921842584902,-0.622063283922886,-0.0791562722368541,-0.712678266821395,-0.505427143718138,-0.785730122250261,-0.659080270808356,-0.595676520879318,-0.575069215642592,-0.619149760813546,-0.586666963340309
stable,-0.121021081316881,-0.0491393388272391,-0.615104623132062,0.14373406118322,0.443896583702911,0.785375243611626,0.274147352419929,0.370135363032181,0.0275106103041576,-0.28905275727425,-0.450716382164036,-0.343695242608359,-0.338641206836018,-0.0642414564389273,-0.211933544415145,-0.43444314091492,0.578406705328623,-0.206040558298691,0.0958930290133885,-0.125283719547188,0.494769007128177,0.517311819136881,0.655217690082717,0.172290649391433,0.501019882262532,-0.508983066502156,-0.330700527444877,-0.173883997597289,-0.169624486043232,-0.23828136072214,0.135769058029253
stable,-0.559086458982042,0.0013396430997925,-0.764395885718797,-0.39210979901534,0.456928037729959,0.465169459253843,-0.359286813074522,-0.669402525589602,-0.39266265926992,0.658696002915682,-0.0435516853790845,-0.709028315425645,-0.308222823771679,0.106127606891414,-0.289161879280834,-0.0897425410431155,-0.23971063001266,-0.186892407341674,-0.430270572878065,-0.609488691811529,-0.262002331691952,0.125217611675565,0.654565561108417,-0.729694829334969,-0.321683058862303,-0.727376039300498,-0.537089958961945,-0.369724605551656,-0.53859329602724,-0.348864673199923,-0.0511859366378434
stable,0.0771669158382138,0.196665244395553,-0.61073617461924,0.218397008571223,0.667329040516185,0.653740573607025,0.411854757481631,0.341679145907585,-0.127866085804672,0.405957903650294,-0.429614422175151,-0.271874612631964,-0.149518638540321,-0.0377758812954724,-0.210706640974063,-0.354608555285602,0.226258395213577,0.124680966024282,0.210398004145421,-0.123643785501368,0.559546792556767,0.117900725044116,0.513619058099047,0.215015115262694,0.389600338809739,-0.383441622923174,-0.17503383742863,0.0387639009591308,-0.152352652187114,-0.253857420571142,0.168561957384457
stable,-0.0320952152542965,0.0318447568709639,-0.270183512468849,0.099957592977682,0.187840786038541,0.468169737997546,0.179702448921402,0.199205572632531,-0.299718351645408,0.3085155193291,-0.542581683164359,0.0695517818692724,-0.0769159418881875,-0.0913887087796634,-0.190244907003961,-0.106502591451276,-0.0039629970656993,-0.137290635247437,-0.0433347074396608,-0.210806999095748,-0.0232629822096429,0.160279091640275,0.352193917111151,0.263856340997856,0.432424429164468,-0.175012266690262,-0.0630015315261389,-0.0192438177422946,-0.148226347987183,-0.263522259540629,-0.0648195179597093
stable,0.149344874452234,0.0166379602021063,0.65636142543159,0.0584990613322903,-0.406437507424999,-0.629992439192951,-0.012426443001112,0.0453911394671374,0.441833808041778,-0.551682293900267,0.408341469038298,0.110914592358599,0.278025076649955,0.0401468560361533,0.298233603815703,-0.0105959506243363,-0.01824642379965,0.189523599678178,0.246019291773201,0.335734060634062,-0.0647539566361228,0.0979609471318257,-0.54294935207176,0.283415466227965,-0.225627142702295,0.491241057852732,0.0594399443435498,0.0063250112736545,0.465861012697132,0.595094687775398,0.226188800314862
stable,0.136883872278997,0.31548289151791,-0.167318221975944,0.0835870746257311,0.58951188679722,0.55980355094135,0.220549507520058,0.210676399496805,-0.181794986525441,0.55427115564385,-0.583231307293142,0.0029382480861146,-0.10096608373968,-0.0172772689730652,0.0268169050752998,0.0266620341100588,0.255574040984807,-0.136808853314766,0.0957207433324733,-0.0071323958828567,0.122786698949376,-0.0669079369885259,0.397542903314177,0.0873822138598625,0.559532334677239,0.0034595628947048,-0.0175965554371578,-0.111632359441797,0.0025347022792934,-0.011519449989049,0.206329550741268
