group,CD274,CD137L,CD155,CD33,CD34,CD45RA,CD123,CD49f,CD31,Podoplanin,TCR,CD62L,CD107a,CD64,CD1d,CD66b,CD35,CD58,CX3CR1,IgA,CD169,CD62P,FCERIA,CD41,CD226,CD18,CD28,CD36,CD307d,CLEC12A,Ig-light-chain-2,CD85j,CD328,TCR-Vb13,CD101,CD224,CD258
progressive,-0.175138858413279,-0.406336620429796,-0.0853940575777528,-0.274630296426192,-0.189068372049198,-0.0837455313889785,-0.21952751310702,-0.573207974859962,-0.435279843451479,-0.285445641820766,-0.197021907365045,-0.221389158828483,-0.474646257338973,-0.198281212591249,-0.186424094598639,-0.277863807594349,-0.525711658415275,-0.486945118083387,-0.266344547322194,-0.38726238105087,-0.216003005046986,-0.564488888741941,-0.133552893129259,-0.715183534077235,-0.448781212041099,-0.298218222328456,-0.256067370981645,-0.469441792474436,-0.301858767701007,-0.110855148908278,-0.260759634911289,-0.289064499386925,-0.170896275383053,-0.125788449410843,-0.186176312382511,-0.239059326081328,-0.209680718204302
stable,-0.0941546990310956,-0.226384052394958,0.0008957152400098,-0.752898372389978,0.0010792725090006,0.166721359706441,0.537631230243324,-0.0096205343347142,-0.136525338823345,-0.125724181643789,-0.224301434127639,-0.302729850468035,-0.349552808890339,-0.560961144537363,-0.568141111558368,-0.235285165891555,-0.339288077845033,-0.4021181341576,-0.11237789609906,-0.189846308386773,-0.625737640786111,0.192616045173782,-0.275209471185456,0.0148564742274271,-0.0653581061189655,-0.545375449531638,-0.301468275078003,-0.350003566560699,-0.150089615949015,-0.723347460983818,-0.68097852611449,-0.145157752006842,-0.455023205937255,-0.289333263916413,-0.607621253286372,-0.0747297099347642,0.0493278303387254
stable,0.163118558119009,0.22896724399176,-0.686126401889347,-0.751667578315177,0.271654569419922,0.222767993462814,0.237537104098065,-0.347322230334802,-0.605866014686183,-0.0732465039097613,0.0246838414487244,0.559852064903125,0.0270545946890887,-0.832868763725475,-0.273326381793566,0.169334071347945,-0.571419576882264,-0.312456689523871,-0.201073179018099,0.0546977832599087,-0.0396846655514095,-0.287364744832053,0.317217883206661,-0.30498761659352,0.0177053039410969,-0.630717284704216,0.19884335639524,-0.778317872753988,-0.0684201087784929,-0.782563505784642,-0.657451138462997,-0.270827491448083,-0.602208738801682,-0.0207014802906962,-0.343808663443402,-0.24128021580394,0.141840394661094
stable,0.144115358292869,-0.047351682271695,-0.306969821420221,-0.711953686705013,0.164686097288341,0.427699382040866,0.496200686040221,0.0257409223426019,0.0,-0.131679072099896,-0.150282416144609,0.214973463833097,-0.151245465738617,-0.614768715686553,-0.237237998601471,0.0,-0.174876023575936,-0.24518490993607,0.0145894172907673,-0.0846139158709988,-0.535750587855737,0.0196980352767023,-0.151675417091702,0.0005282110696558,0.0386314294994735,-0.38388258771865,-0.054530390942597,-0.139537441272672,-0.0252396226284741,-0.607033506188672,-0.616079552079301,-0.15236530639893,-0.292879144468983,-0.0510738960518598,-0.357576309547352,-0.251030087493161,-0.0795328498021419
stable,-0.552747169253987,-0.550881462447124,-0.187705401311116,-0.449740226029702,-0.550206828584826,-0.169698634097501,-0.0208593425321168,-0.538513452689004,-0.321212978714139,-0.619878761401977,-0.585658820360379,-0.0600016517134341,-0.630241434959593,-0.442682745319005,-0.486950085288047,-0.558355210917388,-0.467217887037219,-0.565809259311945,-0.58183832751355,-0.611194049121597,-0.212012839441535,-0.454990582173245,-0.570612154109477,-0.548701436416966,-0.56579031224066,-0.280265397500042,-0.598397660659995,-0.520776953751649,-0.600335969175498,-0.556050172758324,-0.599531500111766,-0.600986297025371,-0.576071049049515,-0.585726633023145,-0.535469786184739,-0.711836160866625,-0.570975928443884
stable,-0.0085286975247216,-0.0624485345308341,-0.152058446492954,-0.193967631262756,0.143620210324572,0.130655966860903,0.0010494898287142,-0.516290196573584,-0.362313321609577,-0.0451623096562432,0.0239917350442963,0.113244220116214,-0.167933131186179,-0.228112313355232,-0.0478216232444023,-0.0045320483035806,-0.181189777080855,-0.12181362130361,0.0388465225097741,0.0501705554572016,0.0159181785128934,-0.547421135076158,-0.0512150432293558,-0.60652213886508,-0.317238694319194,-0.183999375961333,-0.0481365931280103,-0.687174239744167,-0.0395691189687379,-0.257050154765629,-0.0676922497811459,-0.111542486422429,-0.245383895816837,0.0009155248901896,-0.161453731045503,-0.270554341007982,-0.0482654206454346
stable,0.133681938699459,0.106650711793756,-0.202429130861773,-0.574841921987858,0.0210446852084153,0.596792533571524,0.577838395597385,-0.359465974915944,-0.356754126208265,-0.0063180345279311,0.0658679876965049,0.561836401822007,-0.18715035306066,-0.489949811929569,-0.192956863962149,0.166751697728492,-0.259101923689323,-0.262861284786738,-0.0024316804501802,0.0249847060424424,-0.0440734534793931,-0.32491691532458,0.184975374399909,-0.367503002299146,0.0121918877437399,-0.440111978595753,0.173621948886518,-0.578763205962483,0.114019836617525,-0.351097021687558,-0.389720764745285,-0.0798370775940947,-0.280167740096688,0.12424314235736,-0.232042160384403,-0.165852197303299,0.012577052943918
