group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD14,CD294,CD31,CD32,CD62L,CD95,CD64,CD1d,CD35,CD58,CD21,CD11a,CD244,CD169,CD54,CD62P,CD41,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD101,CD224
progressive,-0.314683973814146,0.746407067422497,-0.782247729983838,-0.657799074548311,0.622467270770486,-0.353987270288606,-0.683034883096468,-0.31259210339341,-0.163686712189374,-0.532329995902742,0.602366299885307,0.1283887674101,-0.576987396268764,-0.739182630560247,-0.589520761540682,0.0654180032712449,-0.55911276530483,0.617266208361462,-0.661912492259482,-0.62640321968099,-0.638486764191388,-0.391819284193304,-0.515638261628398,-0.471491850339096,-0.618288258173321,-0.685766279329193,-0.527061919502408,-0.561485834098975,-0.61493277139786,-0.0561013750352458,-0.78238106833742,-0.779916154581178,-0.68329852858266,-0.639439980119852,-0.652979359039149,-0.562271168359558
stable,-0.074145317089701,-0.199657629052,-0.713918742715477,0.121924045576914,0.482898436690178,0.714449453651949,0.185895994152668,-0.169586560997293,-0.380867784383006,0.224356640133031,-0.118833710625122,-0.351554780919594,-0.135846097505557,-0.514319608743669,-0.48302605442389,-0.296020087675303,-0.33064895289393,0.120019966520631,-0.258761341114144,-0.281971194906943,-0.555978706473278,0.71699748844854,0.332403301320027,0.224969466872468,-0.0604508692880818,-0.0636264227181033,-0.379492676773116,0.479129538742662,0.52586305312788,0.63495797232893,-0.173588938859365,-0.654741777922821,-0.606145721046964,-0.36495200366414,-0.511521752455277,-0.0279101851881862
stable,-0.572648457244477,0.0788603238077875,-0.766139489472718,-0.397783694148019,0.460043051621769,0.51310136931384,-0.341994934370401,-0.188140090045224,0.231768777967481,-0.633532325065831,-0.441985132671335,0.733641673248759,-0.441057059620688,-0.670443534159764,-0.289029780683717,-0.370806462465132,-0.180303734574495,0.198774139393918,-0.298396937793569,-0.278717246901684,-0.077656323956715,-0.30894680325022,-0.17074029408488,-0.367992211494956,-0.144854752456949,-0.449527315811652,-0.604225404317474,-0.25936649334495,0.115965078793134,0.603394312031538,-0.742527122660994,-0.754664628573068,-0.541886962492784,-0.354359427139119,-0.370832163866185,-0.08536802720349
stable,-0.0139223038475985,0.178030977885,-0.686880248248303,0.15057759852459,0.639638204212238,0.558017605981868,0.363871038140422,0.0528209549807738,0.241048607172342,0.26252900589443,-0.0306139648159792,0.432730184596216,-0.161905281294611,-0.319220939580381,-0.136525620546301,0.109206674337372,0.165963205111421,-0.037469383272791,-0.323571079994879,0.061224592895499,-0.444712366622994,0.132937554627094,0.37227964657177,0.350071886414441,0.0953009638317649,0.124406962676654,-0.186578674684552,0.506303864896223,0.0065463666737899,0.426600124046845,0.204261040340633,-0.393856575032829,-0.195536859440044,0.0453015946472976,-0.312211658806327,0.1449619649153
stable,0.0680536524365988,0.242294121981041,-0.435135489212407,0.277419976337546,0.432124776105567,0.482835931523389,0.549203546042632,0.221010533497767,0.554516616777533,0.269344295381652,0.142963132600778,0.289104939082302,-0.0971779922198155,0.102918587248839,0.0378187231696879,0.444099815594041,0.424146725990028,0.035445810337882,0.0024696439680306,0.200758916374745,0.203269488947172,0.294632319346975,0.584450507424015,0.521945973157337,-0.0119125463029365,0.296080703937443,-0.0753437015513641,0.270246205619417,0.0152820207204147,0.556437223603126,0.26431263890865,-0.226679260912675,0.0156371596350984,0.0925897360296858,-0.150954761231371,0.197038148173011
stable,-0.131258735896038,0.0046326100876045,-0.507531547536534,0.0624542457752333,0.412597971901065,0.737592704355952,0.200155398583635,-0.0586072733101556,0.108794883359526,0.128065288165189,-0.282621531292501,0.587162042651656,-0.0620099553823949,-0.151894722561356,-0.124856054249895,-0.0585503309474259,0.0225553030717747,-0.0066651273434826,-0.112080152112119,-0.150135405122841,0.0175285495851203,0.198311325429941,0.0124113148537278,0.140042431269508,-0.0060653564530748,-0.0420775105085828,-0.143448161807234,0.182845040154817,0.0012439591413008,0.563246555760815,-0.114653738284446,-0.349112507284932,0.0369162379890541,0.0315632628177973,-0.447680124402071,-0.106911314374427
stable,-0.385659844048334,-0.293299889460727,-0.512989841867556,-0.411514017766749,0.23034284045904,0.334602264879785,-0.63883571291689,-0.600919031416102,-0.305957369837339,-0.443835650532206,-0.246680964824005,0.213957032159469,-0.377236879125281,-0.549643928386444,-0.228144594101891,-0.558948454019561,-0.467211258555452,-0.178362653925972,-0.165376990051286,-0.439700191087077,-0.181423584171863,0.119569433736029,-0.548490678200076,-0.55059900911031,0.217277226078565,-0.532360298152143,-0.420677014015411,-0.184279597519807,0.183643102327334,0.211655337635667,-0.534901779142904,-0.411983708230197,-0.419340012755529,-0.145796846284939,-0.415826617860057,-0.476598650976752
