group,CD155,CD19,CD33,CD45RA,CD49f,CD31,CD32,CD62L,CD107a,CD1c,CD64,CD35,CD58,CD21,CD62P,CD41,CD226,CD29,CD49b,CD18,CD28,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,CD328,CD82,CD224
progressive,-0.257705076761396,0.792480373509693,-0.615967667694542,0.715835735890496,-0.499588812141001,-0.277276866762329,0.724051877551423,0.275709990115954,-0.220402823420193,-0.302312527819769,-0.669264835603087,0.241595788977443,-0.348934628677884,0.570335831447781,-0.276113658057655,-0.254460062907071,-0.215971700177662,-0.485464675990039,-0.231879073426327,-0.387950514123741,-0.110957080342398,-0.462858983536938,0.0646752313884061,-0.675196571666552,-0.401945152819011,-0.671951749374288,-0.458298918202908,-0.433576196765559,0.0638354696955133,-0.4262127053951
stable,0.310216044790064,-0.379318492461369,-0.347783232854597,0.262453180675189,0.134384471730576,0.0110737219267825,-0.258129858666559,-0.319157643968951,-0.362804919279379,-0.197579732852988,-0.547781556588891,-0.659532145932262,-0.287389300319518,0.160026622027507,0.387208419145717,0.161298863040638,0.132758653054149,0.0572033277881285,-0.0675339119402648,-0.26629569825831,-0.345133927661343,0.581408236750828,0.236056408373675,-0.435461561538098,-0.0328487766182143,-0.25793316343771,-0.598889206616173,-0.360651971897038,-0.137616785211724,-0.210574405322251
stable,-0.600141487735673,-0.0076806204388105,-0.793252527846183,0.479178136957168,-0.367583421543671,-0.672893542672208,-0.443815118433578,0.687865947289166,0.140701403447785,-0.0132510198922164,-0.727134158115329,-0.447992248970721,-0.215544522560995,0.141981528138513,-0.254755359428233,-0.385183215920971,0.0567790781559315,-0.473576460832783,-0.139761480741499,-0.616857294303205,0.0973476351992675,0.113938333495078,0.588824720280482,-0.73920993118896,-0.301670719693743,-0.760505955989242,-0.58148404618371,-0.609451649295891,-0.0074586304201773,-0.143093904638332
stable,-0.392965515308132,-0.11576035346664,0.0043548603635339,-0.408858885669416,-0.742526606036595,-0.69782160323417,-0.14284317635042,-0.425440702160445,-0.57427044742239,0.490086628764717,-0.480665245977728,-0.589372499554563,-0.648813229521439,-0.116928995652923,-0.773247035794845,-0.780101723498043,-0.609137215998523,-0.663679516991132,-0.758249652531469,-0.262667158070009,-0.576397551147817,0.0048932437763682,-0.238716814475257,-0.704391907395013,-0.821055802399794,-0.27909434957138,-0.470053205599296,-0.253899064334379,-0.555346308941723,-0.561323843225911
stable,0.0320558949293296,0.234514733685426,-0.360727938354751,0.381834799580263,-0.0207697955744097,0.0745053035983577,0.112816630630617,0.394264366518286,-0.0491007228053025,0.0949383489535319,-0.057121178181044,0.147215546316031,0.130178832849534,-0.0272825896069737,-0.0050596764961664,-0.113925158447985,0.0586888304198148,-0.098616718792479,0.159048494936535,-0.106036781809036,0.0636379708152574,0.324523561354808,0.458715968943772,-0.264793825796396,0.192485383367285,-0.382783746484885,-0.0939794117511206,-0.0599718310731071,0.313620498891463,-0.0573114975069063
stable,-0.231924298795402,0.069641003014592,-0.373081741191138,0.218095411805684,-0.179613772516739,-0.160983743468264,-0.0625063436188792,0.343156232488958,0.0199399830515493,0.0574463060032881,-0.185695638381016,-0.0512808150485332,-0.0091384731413853,0.0276126704229997,-0.165363563325724,-0.18592980015574,-0.059074827393772,-0.242729801665678,0.0333470188787191,-0.0687151826283637,0.0061828349094405,0.0279551140241134,0.316399778144709,-0.424780140388768,0.172377739780802,-0.445253920030066,-0.0214203156354576,-0.256633931484616,0.0390700856247093,-0.146618335599113
stable,0.0794704544868458,0.0486897747028281,0.459284508742403,-0.170950239599676,0.117271465995985,0.242965601174575,0.53566583732743,-0.111551811055783,0.188725057308649,0.565978772120157,0.241009697382552,0.140724572463285,0.259996698062152,0.278598168174967,0.151807640734894,0.148835773309511,0.118368314384368,0.31059718281719,0.120303794992495,0.280243721563913,0.147960175994689,0.134553904118738,-0.257899395481355,0.257166812425146,-0.152744683438191,0.2359024895168,0.31146389216461,0.252391458639279,0.105646158378832,0.138394539189806
