group,CD155,CD19,CD33,CD45RA,CD123,CD16,CD294,CD31,CD32,CD62L,CD152,CD64,CD35,CD21,CD169,CD62P,CD2,CD226,CD18,CD15,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,CD85j,CD328,CD82,CD88,Podocalyxin,CD224
progressive,-0.14709024271766,0.819890251443007,-0.664535099377867,0.681310210139294,-0.273210064403889,-0.003504561978304,0.0058471141484594,-0.343655662027789,0.706418165710622,0.275156028429159,-0.0508965773042106,-0.701741930768896,0.268385709999778,0.639413877352709,-0.58115487826586,-0.316779033231612,-0.576595026640092,-0.223271329521206,-0.385974031925607,0.0212199777470604,0.0459072623633781,-0.674604755427265,-0.46381292585499,-0.682085592462299,-0.562304501790551,-0.213133171619332,-0.45092574259342,0.0139904444286803,-0.0564733976764621,-0.068215507886193,-0.424298673608046
stable,-0.123011559628014,-0.0425512571232717,-0.80249502182018,0.243645963029155,0.634896522394701,0.0287221067812493,-0.186267677366311,0.0177482940470349,-0.0939756385045605,-0.403512453387606,0.100700854135716,-0.57272017809618,-0.158217633067834,-0.0075012479075394,-0.612483443266672,0.178629718294549,-0.186351725553463,0.099020556608479,-0.391346980477952,-0.0677169046778863,0.587915521635476,-0.25683220474441,0.223326057702999,-0.714648835237385,-0.568351375053263,0.0384819248809805,-0.240307702499504,0.0903513846586085,0.019925867757017,0.0501004097002254,0.237652579569868
stable,-0.653097861903279,0.0276859573957125,-0.722723756000094,0.351996569774443,0.5354754896924,0.0820938797535097,0.0382785538272085,-0.557428152665031,-0.458019293635753,0.696124907443104,-0.0013103350471115,-0.751128794301173,-0.507695411126234,0.236253438404219,-0.0455850234991011,-0.261312206359296,-0.044402272971991,0.0395970836909261,-0.631594499286558,0.133491547211313,0.461784987329201,-0.771508900785077,-0.213668861428506,-0.75850072418966,-0.594654001332013,-0.291949068286767,-0.641739322583331,-0.0924870172101991,-0.204188792627133,0.188152596858652,-0.232909091583781
stable,-0.202467650466601,0.343929573617445,-0.629871167125677,0.518884702557495,0.567210208300776,0.150338475607577,0.2533914575396,0.0858510320008572,0.0313397269129098,0.293302266006563,0.207160900689639,-0.731600778804336,-0.175536681012944,0.0187730038892307,-0.412074763849672,0.0965071526979376,0.0813805983282487,0.203441282312927,-0.215179310283341,0.139317370931104,0.497098169005355,-0.140931488021828,-0.144353377636902,-0.623183273700479,-0.439529413987448,0.121114265623035,-0.0821224400123948,0.304286666716253,0.208606451976837,0.266104006626522,-0.0864234361091215
stable,-0.0368333144128175,0.286281489278639,-0.194927519483623,0.4467655098858,0.521432520866054,0.120414537115909,0.507796921483749,0.360371348910518,0.13476532733696,0.296243023431125,0.368289746915639,0.124306036882284,0.243804179342111,0.129524351895698,0.230769024857868,0.346439025972811,0.0833210403991652,0.381675114170413,0.128117223314899,0.35579000865872,0.511606031025744,0.215820615479758,0.477575735001525,-0.0524081528899318,0.140940297163952,0.309661015820048,0.128579407866685,0.355745670337241,0.193167509186332,0.430794253457687,0.242959871513316
stable,-0.234665368366134,-0.235541252279526,-0.39547845431691,0.0773351317153454,0.219962274658254,-0.288015804599776,-0.35354858923952,-0.272023618505353,-0.332212312657601,0.0861630431502091,-0.295074752136931,-0.400732820701558,-0.465914513196343,-0.167174505500467,-0.206150537192612,-0.5684504317912,-0.0516189092925271,-0.512650973325423,-0.274046257766374,-0.273915158152123,0.0501565903740496,-0.489132236171556,-0.0707914655386877,-0.445466405488524,-0.334653339617872,-0.38021339184818,-0.536599923425094,-0.399994847685675,-0.402741487860943,-0.340655148091016,-0.569081830131696
stable,-0.350751707945055,-0.440102195630874,-0.207614438962887,-0.520678537007856,-0.302091868063641,-0.575841920117021,-0.571742618170836,-0.48161786768686,-0.15510487507246,-0.442044529507157,-0.615009863040024,-0.3751543745679,-0.589564756030699,-0.0699473499231295,-0.205867684420938,-0.464778424378042,0.102788810253752,-0.632433910935655,-0.307010561135707,-0.566618048538698,-0.309709981728174,-0.327046630006042,-0.582999682646705,-0.307423078399721,-0.292923506751196,-0.565515335269219,-0.410520381154369,-0.607268506570937,-0.567911402160622,-0.565243013829616,-0.57026913872048
