group,CD155,CD19,CD33,CD45RA,CD123,Podoplanin,TCR,CD32,CD62L,CD107a,CD64,CD58,CX3CR1,CD21,CD169,CD268,FCERIA,CD357,CD29,CD49b,CD28,CD71,CD193,CD144,CD304,CD36,CLEC12A,Ig-light-chain-2,CD85j,CD328,CD101,NLRP2,CD224,CD258
progressive,-0.154221890849426,0.825385232902948,-0.607255437646931,0.630497218850097,-0.333311548832543,-0.036731211383552,0.128406505738655,0.746871975227754,0.346780015933575,-0.133607021276843,-0.593561647175096,-0.261392839980951,0.0999319290720378,0.751186224927509,-0.426583617192133,0.612784638408086,-0.0698324280529817,-0.149111805383029,-0.502975258117794,-0.221968875433694,0.0155895514943516,-0.574614159101976,-0.0831027913929794,0.000618020954397,-0.0694009789846362,-0.66240676516196,-0.667826755553207,-0.41819452079084,-0.158252434078636,-0.323435821566215,-0.477798476952399,0.0733497574946689,-0.29148433231656,0.040689165233079
stable,0.213180227122335,0.101921499302554,0.77162982867325,-0.362655569772911,-0.676199915686612,0.151383722629487,0.301769485144714,0.0064418784458771,0.28905275727425,0.411194053785645,0.354980758037291,0.337304284059224,0.243308746742777,0.0265428772112933,0.584269829833482,-0.026862322118494,0.24521576009952,0.265213943057569,0.225563980776174,-0.133700433087588,0.315413849986818,-0.164516661030366,0.0987279403839216,0.139805387649183,-0.549621585426613,0.0202380417059972,0.703681002774492,0.444839452345851,0.0086943445212431,0.331479911657003,0.456056450007094,0.0486552749217931,-0.0557447330181389,0.0459180724812098
stable,-0.611027989742254,-0.117620664161785,-0.478096149325032,-0.203009905349053,-0.050231226778742,0.0151032719623227,-0.0266027266496853,-0.247396646619464,0.227472849346232,-0.0508696424412963,-0.627815700642789,-0.164340704372689,-0.141841643853982,0.0244762769046864,0.139705249471149,0.0274455239377375,0.408102696516632,0.106810254090545,-0.173397820985692,-0.0741305408823248,0.257975646135502,0.201969574919349,-0.0344538365745448,0.131265725681432,0.0821760510349194,-0.558422995963129,-0.528770907150608,-0.548602767435958,-0.263321476538468,-0.360225717109599,-0.0781066334800427,0.22490300648034,-0.236920255272607,0.133100998810134
stable,0.193723764513536,-0.322010850060067,0.760253047100571,-0.547313067189151,-0.60258174331049,-0.112603757895952,-0.210342582456245,-0.0135915447243356,-0.294958966560147,-0.08387848973277,0.617436114387872,-0.0018469673064864,-0.290336005632555,0.110415912670945,0.494903526716119,-0.201722919524369,-0.0230998009400054,-0.222913640238731,0.0344623101058739,-0.174950207260331,-0.136891921584834,-0.0208954734234103,-0.262568438694672,-0.169057789515059,-0.479908418005035,0.0563593185730248,0.567483055139351,0.306358660086946,-0.148739130781474,0.204810590537751,0.333641181322072,-0.108326993519388,-0.0064603331340151,-0.16071575872881
stable,-0.230014070975585,-0.253853278285504,-0.218865119704187,-0.0952934981803709,0.155160500996443,-0.618823943180211,-0.513450129347523,-0.464300620941924,-0.0230923290161901,-0.667099974861154,-0.340649625730149,-0.557614859979893,-0.580222270260264,-0.144566796526131,-0.107620095348817,-0.196772011423381,-0.560669594596175,-0.55127378687891,-0.305022655729096,-0.442476728293505,-0.560722522046479,0.0736285440343273,-0.451800957427959,-0.451283451350017,-0.0844006682401285,-0.282614333294302,-0.314827731769656,-0.355191617093191,-0.43013058811544,-0.465959105049242,-0.37483790975631,-0.592845656254046,-0.528973419036997,-0.598146410430837
stable,0.111304212537405,-0.0602567945665848,0.442364329966625,-0.425678883386694,-0.741156836115612,-0.000100257859551,-0.143882092276858,0.211039714572207,-0.573215841326746,-0.0130199800774411,0.182313675079478,-0.0382760330912208,-0.0158595672578819,-0.0235854974613638,0.0226252285132601,-0.142466797938123,-0.0395112409944913,-0.10879718051769,0.0604086014658684,-0.0939711374242652,-0.146685614888244,-0.0755307044595419,-0.0073373687706377,-0.155283669788342,-0.595186346561205,0.181324668736225,0.331395844085451,-0.100385430477275,-0.158394694908347,0.291944431328151,0.370088181240245,-0.154818509981106,0.108378599295675,-0.0814989768915952
stable,-0.40256629203633,-0.279459705700899,-0.502602840726054,-0.214740287837271,-0.181108803502324,-0.434805596216638,-0.599231707906943,-0.49170088749626,-0.292121757314551,-0.468429870099718,-0.49699182676009,-0.513182405623556,-0.555918626117955,-0.27134489182366,-0.319995494169711,-0.243038892818885,-0.189222413214775,-0.364141495153054,-0.581437991049553,-0.566780340304447,-0.402019480425271,-0.248247243569714,-0.553648608764514,-0.620096594528673,-0.310777310182668,-0.494977985962547,-0.573635227844134,-0.553578560322742,-0.559301371014967,-0.587138435975537,-0.569315286532292,-0.432436865011276,-0.573044890758222,-0.510539093018307
