group,CD155,CD19,CD33,CD45RA,CD123,CD4,CD14,TIGIT,CD326,TCR,CD32,CD62L,CD1c,CD64,CD1d,CD35,CX3CR1,CD21,CD11a,CD169,CD54,CD254,CD29,CD38,CD71,CD204,CD1a,CD304,CD36,TCR-Va7-2,CD209,CD307d,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD88,CD224
progressive,-0.267956820950808,0.618656877149671,-0.45085790496388,0.554261476960673,-0.288176313758523,-0.493372432359008,-0.0924980526930726,-0.0797496140659467,0.0602539340053892,0.102030940007092,0.557082668558838,0.329867891495544,-0.359821078762382,-0.361192633281273,-0.334453393948289,0.358842235098192,0.112261193048458,0.694883114600364,-0.309918968584374,-0.297735659030783,-0.338564192663454,-0.0652606250918222,-0.350308923566922,-0.346352911957857,-0.51467842248609,-0.113845033865459,0.055526116411899,-0.191325266967373,-0.450700944897014,0.17687378336173,-0.0198337008966378,-0.179789979471115,-0.501040588063021,-0.253108351330652,-0.346374144389658,-0.199617246378988,-0.405857874014349,0.0002921037810851,-0.197502127450553
stable,0.0059714349333987,0.066888406006163,0.781260982308778,-0.378842109550236,-0.705287887672228,-0.380108383746909,-0.0144459780097377,-0.0091800097239396,0.0734828352456318,0.0857979489758999,0.0679049775000695,0.335585437469867,0.389611699440549,0.58755707949925,0.488634704671398,0.154789711311429,0.0730759230024213,-0.138484576754574,0.381419956983779,0.596516398301735,-0.598291798596784,-0.018576962455537,0.0958930290133885,-0.381268981709024,-0.389951404916962,0.0821583962343956,-0.125469732380302,-0.628051250367411,0.204213296308817,0.206759964164019,0.0048348939304379,0.110863369197456,0.731743525834723,0.648550977251895,0.293112250194472,0.277096488650776,0.434188138400648,-0.0143951135887195,-0.123137619204247
stable,-0.602078916058879,-0.099669446624565,-0.368249112828034,-0.117925525904207,-0.0224625556369727,-0.0155862191505374,-0.546809791340281,-0.451823689757968,0.0863848002932643,-0.490885723227636,-0.229532499892803,0.0774936474018449,0.284366886886963,-0.456425442172477,-0.201875916843381,-0.565388071481488,-0.56928571204864,-0.132133651102643,-0.540076676607981,-0.0980220755826182,-0.430938498916903,-0.10863873012746,-0.457717966652182,0.106400007940628,-0.0918203739380285,-0.539610883168685,-0.213652915246864,-0.238976840306955,-0.531448991624751,-0.47514813942275,-0.46465712399567,-0.472641211792095,-0.540279194000382,-0.539880942834433,-0.474312581336988,-0.364676180184354,-0.1243081019448,-0.493107208177748,-0.507063409793968
stable,0.0846374203418032,-0.261617058239892,0.60103671290046,-0.609131350657042,-0.633756655522441,-0.343933893170488,-0.001068439038802,-0.314653949803492,-0.506205507761881,-0.0903542501984935,0.0352324508873554,-0.409668912890323,0.0197994461086814,0.621570582374917,0.12346664814622,0.164107307352711,-0.274954402787538,0.0070494545216703,0.169131941019518,0.394654693657776,-0.406352405785506,-0.454727584794912,-0.120651032129742,-0.556570479830401,-0.0668522899717337,-0.030235145599649,-0.453353664162875,-0.472684709413461,-0.046269075436276,-0.200186001065354,0.22116126786922,-0.210968887572559,0.537886134270775,0.417246386849641,0.0555373776944276,0.126982566133405,0.153633192189808,-0.128775130627426,0.0396849035375218
stable,0.0047479292397627,-0.0323013731404892,0.505177269899072,-0.287717022694085,-0.389411257915026,-0.215853655349378,-0.101614639513999,-0.0962808063760506,0.0140520031452685,0.0812368386103757,0.112379963616564,-0.316212962334497,0.268068034634524,0.0991042650212181,0.128344456383935,-0.0767969027977487,-0.0628943098370819,0.0323435990153439,0.125630788653719,-0.0769200282755625,-0.206992290487811,-0.0695036348589939,-0.0361383300309084,0.0454205779834579,-0.0948876064449583,-0.188374528234876,-0.0525797262268393,-0.352065998547587,-0.0136972336494611,-0.07156617504201,-0.0511690956828057,0.027038959504759,0.480303756937835,0.23622074694685,0.0644787498034792,0.170760118100198,0.329664312432175,-0.057550311488214,0.170994959774704
stable,0.174959547278202,0.0635828000967021,0.695836542796119,-0.300934659445441,-0.638482513365284,-0.13886927020343,0.0989757309863399,0.0753322978645593,0.0287842514848721,0.0322934726010743,0.498785402683162,-0.513061958712219,0.491701908274413,0.240555739034395,0.317255216550329,0.177877801139714,0.161423057060449,0.0447879907671342,0.330174900786683,0.11538890794339,0.0159562484170133,-0.0271053035514117,0.273724548816685,-0.028523042602568,0.241077499726791,0.170875593228027,-0.0052666236711853,-0.484221677352513,0.257337443638413,-0.0228425547553614,0.0117818478921424,0.0120638635734531,0.513928559627012,0.142666658070275,0.119745969714884,0.495823640751488,0.623549544084609,0.0774021174146869,0.293346827723844
stable,0.0410524755046187,-0.397642768452181,0.387337106139798,-0.680076925948808,-0.583929471208197,-0.354649797663241,0.0771040214293395,-0.0904714927889047,-0.240035635276797,-0.203991358401457,0.122114957409797,-0.667993757381598,0.220083164286245,0.240960794501784,0.0747293338013836,-0.0180848084671993,-0.177164131998632,-0.0238334542881762,-0.0885026722247962,-0.0706375749621917,-0.392960742972881,-0.234203075605365,0.15050627521399,-0.0328471383668141,-0.0421778109701574,-0.217770410044535,-0.175447156894363,-0.390523166171157,0.358734239951325,-0.0634987129068356,-0.0842461430952923,-0.308310125217895,0.167642964018233,0.231521898252936,0.198583612730008,0.116693637415024,0.072467591647605,-0.124709452444479,-0.0496150481023624
