group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD326,CD31,CD32,CD62L,CD95,CD64,CD141,CD1d,CD58,CD21,CD11a,CD244,CD169,CD54,CD2,CD29,CD18,CD38,CD71,CD26,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.765590730507497,-0.755460873419541,-0.621072635466254,0.583585416911317,-0.293210108688186,-0.634042192396178,-0.029301801332973,-0.504550323875347,0.669886560481609,0.146017783442807,-0.57583262963625,-0.742798501479517,-0.461842755743206,-0.518248597240784,-0.539230173059102,0.61336368234945,-0.644408440064569,-0.592893284329128,-0.590710192586781,-0.32363712294456,-0.610376892381988,-0.652042195231294,-0.522779541406451,-0.525923977087477,-0.587757960991425,-0.299654768524503,-0.0368608312505947,-0.772517464349303,-0.554432932359795,-0.763383699030544,-0.671270451428354,-0.595546658982462,-0.497451116423939,-0.616165750231806,-0.53031656988078
stable,-0.0956434449728912,-0.782550191850542,0.0525560792735271,0.320185172547646,0.68635398464747,0.168624483693496,-0.145325428633102,0.0805499499057738,-0.0934451308678412,-0.333063962188331,-0.0716222182677036,-0.540047427134099,-0.005696884567367,-0.510538757665044,-0.226054373330274,0.0700116471370345,-0.330966782475826,-0.174839048354673,-0.557606414940577,0.656812947606503,-0.117594629950989,-0.0987645302762007,-0.367560893959098,0.375119482004039,0.413713240962746,0.0889504032875646,0.621298011116149,-0.21612701142631,0.256250873155977,-0.673424913221681,-0.604558358515228,-0.339592343587914,-0.274735303618292,-0.468012135937262,0.104379554362322
stable,0.104849399943763,-0.751231677376696,-0.387483392214847,0.423196887301511,0.596142076963908,-0.37753935170665,0.0988316424860572,-0.560133690904051,-0.520064525193716,0.721868261965485,-0.359983634076026,-0.609182503311658,0.209331469330434,-0.35960783458445,-0.219731546876223,0.218947945748952,-0.26668409535361,-0.308886766390098,-0.0964994025638591,-0.338158538810147,-0.115078080246935,-0.455016794566475,-0.521942676493753,-0.309798867050913,0.020443691702133,0.146995629284952,0.584027415679524,-0.637686413242248,-0.19785124837388,-0.688579163178153,-0.489904887867691,-0.386573920515403,-0.519133428072918,-0.447805553780111,-0.137338756736973
stable,0.229777933806393,-0.575567378047065,0.0536738410895379,0.527466850370825,0.584063312552109,0.137944942810354,0.54741636252613,0.142974477559387,0.0839904681265982,0.354732722533468,-0.247698943641755,-0.673184747245445,0.0848935027244244,-0.0321857501577753,-0.0616755154130282,0.0371628852501097,-0.199571737182751,-0.134521640728139,-0.327043463372756,0.43565157827297,0.0884077059141583,0.0535055369138998,-0.234268885458948,0.480443014318245,0.0561400535964411,0.265224347266713,0.409945462571827,-0.0191847385955291,-0.147763299943285,-0.545993976735886,-0.459570953188316,-0.0631316683422982,-0.0829813231340047,-0.126928710285571,-0.0621642259732277
stable,0.237770238570004,-0.406865068029691,0.0971851311754363,0.406645093459897,0.41973897248558,0.0963840592879179,0.244372436595119,0.0357446485457424,0.245406861897579,0.278535565064046,-0.0229151866014682,-0.0752306946501274,0.556648463540751,0.0067471571543739,0.390066598385698,0.0059513721746576,0.100934348973413,0.118268332223908,0.314331496300416,0.556404788024192,0.170023006693698,0.118814331817272,-0.0120999130699434,0.237234213716344,0.109192769936224,0.514573774714837,0.417858779741139,-0.103397106585847,0.273059491910922,-0.370785211167376,-0.0685103571163869,0.0858176938666237,0.0760473500885776,-0.134944282981942,-0.0020851033749277
stable,-0.139895078939506,0.0314617866260726,-0.0526316504611905,-0.098307195173775,0.0792135173014327,-0.0712047205640184,-0.0789855548280794,-0.0384065248882207,0.0884365814111258,-0.0947524915670791,-0.136815963544123,-0.328107761661062,-0.205831572404749,-0.0731119683877662,-0.20352990542838,-0.112115662761409,-0.0227741744572385,-0.112577082256078,-0.0925781472207547,0.217595329891633,0.189406936635619,-0.0350989034832851,0.167081483830466,-0.0302000783910383,0.129581118930354,-0.221893393822961,-0.113960541439978,-0.0411659659520296,0.0435185982267656,-0.0891789358576426,-0.0523824282574071,-0.138903073818498,-0.128590254883812,-0.0373790637394694,-0.148933825767628
stable,0.0485538847700478,0.574602907531014,0.370594092878436,-0.316359006640031,-0.472411823065032,0.271414044342907,-0.0851306429816616,0.399019941235564,0.300741809879951,-0.352912026711737,0.324222438941148,0.403729957896382,-0.129972775393085,0.351423266169813,0.285344441412942,0.182787858415242,0.272822822680429,0.311722524372168,0.0048998884337662,-0.0947322590662082,0.354509447166258,0.405426709274927,0.375549954448364,0.184328356260579,0.0506508862984624,-0.0233080136976935,-0.486032642410638,0.491506704402121,-0.0729337909922416,0.292381676727544,0.398113965220835,0.354812177773458,0.258267912403593,0.341406027656447,0.102698773203714
