group,CD274,CD137L,CD19,CD33,CD34,CD45RA,CD123,CD49f,CD294,Podoplanin,CD32,CD107a,HLA-DR,CD64,CD35,CD58,CX3CR1,CD21,CD11a,IgA,CD66,CD41,CD2,CD226,CD15,CD193,CD304,CD36,CD158f,CD307d,CLEC12A,CD94,CD82,CD101,NLRP2,CD258
progressive,0.201065858306133,0.0814234072948311,-0.77433718028693,0.687095874202651,0.357231569755502,-0.62409276633316,0.325304774347107,0.576558736574524,0.128733963168582,0.204098338871504,-0.650761762713093,0.206782058963989,0.254406949756889,0.702793820490865,-0.231509026946032,0.400149332031888,0.0919827983503985,-0.67493687053897,0.604635343688351,0.128708936463539,0.168286546127248,0.357249136792333,0.624630703322491,0.38454447381791,0.119325816672597,0.231074296825151,0.0589030682530108,0.710311001864247,0.0506489638192875,0.158546502221954,0.763416179296852,0.136633384646773,0.0790622789806816,0.608478679494061,0.112933277489577,0.0876781692971375
stable,-0.0042446790546805,0.187059123105693,-0.124088456565315,0.593112225066682,0.194654506087622,-0.30345908144441,-0.660777946287414,-0.0839334806524678,-0.0504490740650521,0.0242213956207179,-0.0697996476312098,0.24747369572219,-0.0117189079251094,0.0976236544446706,-0.221672273580836,0.12501434563899,0.131082303333877,0.0732814218659619,0.412688840586014,-0.0278985614475185,-0.0922275323212345,-0.155689786036405,0.30602291208305,-0.0474300145099437,0.159374129191389,0.0319189868988142,-0.581545989159854,-0.199631098186704,-0.0745840865982331,0.0935977625191635,0.524791873293499,-0.131102554573224,-0.0988621963337675,0.274451094105812,-0.141791035185506,-0.0310666827018086
stable,0.021407099275922,-0.179496309821456,-0.156648933135741,0.209145270282778,-0.0727347404670522,-0.56764453148455,-0.497359893316277,0.0914373586020965,-0.213503440638973,-0.0602384835491482,0.0563809899129246,-0.202340350571146,0.694958878756683,-0.0791910886573083,-0.35454762181956,-0.087578591926847,-0.187813689555734,-0.0904474919993489,0.16971598096989,-0.121870499544007,-0.0930362687558424,0.18561048941185,0.322814158135619,-0.0709956522564181,-0.245565000731223,-0.0870135158387738,-0.602772439212895,0.109205435039843,-0.220497354001326,-0.264231110627939,0.0677419612293524,-0.275254769830744,-0.172250488409507,0.182713731890814,0.0616796714305255,-0.123837239208115
stable,-0.228294264135869,-0.0790521082182919,-0.122128178353339,0.501402786401427,-0.26565515693583,-0.595252408490173,-0.515851538823395,-0.550855738131682,-0.108973507787934,-0.22137925204163,0.0789101334480844,-0.288951490221157,0.375000117356548,-0.0087357307468205,-0.231626497414897,-0.310026655017361,-0.418406003569607,0.100454726933802,0.244111352348,-0.245070390784592,-0.341088313452053,-0.609951732685139,-0.142482971908587,-0.407409956154857,0.0442287893436679,-0.127271456657148,-0.330752212827164,-0.474307810605727,-0.225740700810337,-0.188173940434278,0.257737106004746,-0.260570512152158,-0.404194783493362,0.240076589168709,-0.162622757670437,-0.203419288871536
stable,-0.609906896612805,-0.635270408654268,-0.325271445181989,-0.133551380721264,-0.634857239073106,-0.315530984113625,-0.271622327776491,-0.60206011873557,-0.629373841126632,-0.728961798913815,-0.370779728932275,-0.684547560333805,-0.137685116785275,-0.36265009143589,-0.605710103517317,-0.700522216540381,-0.701706900719043,-0.190500143026914,-0.164494752563962,-0.666787856409985,-0.664952304251903,-0.628151306201187,-0.12092027554172,-0.676091372107434,-0.61657472842408,-0.602412353585057,-0.408239303761058,-0.523962742801554,-0.633674371502772,-0.638530978598174,-0.255469157597653,-0.654398934045267,-0.619246620358139,-0.252576824564553,-0.642184873619686,-0.684349815193086
stable,-0.0488908646943763,-0.0822628192559838,0.0324600008193116,0.571928443545302,0.0786519792356977,-0.315259178713154,-0.6689877609358,-0.260697222996526,-0.0360006939719271,0.0380968848946925,0.437642417358125,-0.101488962278645,0.189789234735487,0.062328261745395,0.0494459958795362,0.0100441670070978,0.0849019392276763,-0.000275762489621,0.204902633120512,0.0431250942233303,-0.103704840568203,-0.243271379229375,0.153881918416194,-0.20314790125573,-0.139826162281222,-0.0119393540047385,-0.568944808595605,-0.0262797567720367,-0.0545567686764601,-0.0622406530402882,0.358448655925971,-0.0576277088691256,-0.0818964008058907,0.513455694710583,-0.0749771808922041,-0.0736858044354754
stable,-0.155082820193646,-0.185355949318777,-0.0918821839431836,-0.527034979526522,-0.18764775671942,0.290837950925282,0.402031540501234,-0.55997621737075,-0.232892802180958,-0.301806714152721,-0.189026596869031,-0.498661756551453,0.241345445337528,-0.575048974945166,-0.58332945506423,-0.450526155115786,-0.304490973170819,0.0231540111263141,-0.0911961085448497,-0.263634241277042,-0.113976634000512,-0.494725726989264,0.0729983740780311,-0.327725886733901,-0.248425557861038,-0.100668573124891,0.262636691775533,-0.554821095760671,-0.0793863937375291,-0.206363932093416,-0.370464902483324,-0.159906209713597,-0.286237673904433,-0.268334708239454,-0.194187832643843,-0.248697022067493
