group,CD33,HLA,CD123,CD49f,CD14,CD31,TCR,CD69,CD107a,CD95,CD64,CD35,CD58,CD11a,IgA,CD244,CD169,CD62P,CD41,CD29,CD49b,CD18,CD36,CLEC12A,Ig-light-chain-2,CD85j,Ig-light-chain-1,CD328,CD101,CD88,CD224
progressive,0.702212243501678,0.732939032952941,0.173547681568292,0.688695393177378,0.472259794635293,0.578824394348593,0.325850162617243,0.649988071873926,0.500197381116005,0.609320861979159,0.720675945764346,0.298256796272865,0.737602006949597,0.629270676407117,0.487549581103504,0.616805554912568,0.654291055697964,0.576750461368571,0.563643070863534,0.680740093718448,0.609020785849943,0.494285256383352,0.710080851104524,0.589516833485273,0.71445481468856,0.53035161910633,0.627719943928582,0.642193113920422,0.532808063328835,0.461264326309126,0.595263885773686
stable,0.232285225083653,0.293147813930581,0.324624821214799,0.34906631664853,-0.124634980488268,0.637118247842279,-0.227179035240688,0.182340598755364,-0.195146791271751,0.0144031493879008,0.0408803985467578,-0.292363637801804,0.0061259298226002,0.351284003946843,-0.129059198891366,-0.0965265251575688,-0.0199200512426645,0.303214445224237,0.337908990336072,0.39853414894926,-0.161883876653211,0.193620293845655,0.460510911272314,-0.0577891310458682,-0.0554820999187519,0.240871144736353,-0.102347046038979,-0.0910198746392735,0.0653022592261693,-0.0844765876390646,-0.10899343321457
stable,0.38106460041935,0.24284271167869,-0.569169323147859,0.341820268928945,0.280971206911376,0.16529965886137,0.197906841862741,0.204160961213086,0.298826316096634,0.0297856715587997,0.19195708948675,-0.0557695716767454,0.262386857087605,0.352674687354268,0.40574065381473,0.315025912797624,0.0479642000909122,0.174149854489032,0.295475842571004,0.268113113152249,0.271461484223927,0.208163020389862,0.208197412126319,0.26800358921368,0.171034980435916,0.285577683537907,0.417653485940761,0.282211717328596,0.458266263621188,0.374258859648622,0.25845846029739
stable,-0.547128820218533,-0.0280267347561134,0.62756164091622,-0.238598549406426,0.01602658558203,-0.136140894641236,0.0103620286933261,-0.129433569286502,-0.202563250401894,-0.350436181938336,-0.43618637263323,-0.181416532202313,-0.212335277127848,-0.354406198186205,-0.0944404735208653,-0.368408872092742,-0.211844071988801,-0.170804440117446,-0.255720184097158,-0.216987355982109,-0.0881685642478452,-0.267726232763191,-0.125265057888454,-0.534722098186829,-0.281768218896408,-0.047074352561158,-0.132801030372763,-0.263478914536951,-0.547013288586544,-0.0137571788240907,-0.146016713182078
stable,0.559724685129826,0.449445024162856,-0.0056061609823266,0.467939040085887,0.25848191240244,0.388998553529326,0.610121390152014,0.281624085012619,0.649338910311454,0.349989703780178,0.394850463455671,0.436723653950121,0.561893424621075,0.320502162024458,0.62760769431479,0.529160283695722,0.305731186304938,0.426211605239985,0.515636500471265,0.48867025495657,0.50996436008235,0.339734823704935,0.409307522307579,0.560842998808283,0.657197128824033,0.637047125228047,0.539758980541163,0.620338524963332,0.593927797817685,0.439671515679696,0.685314964579996
stable,0.611768856664469,-0.0086681689304162,-0.619910906702676,-0.223503920668799,0.0677606918474931,-0.0988383843075482,-0.0246396540359854,-0.0809751169984097,-0.0689506006067689,0.139647489413664,0.0730274787484615,0.0807121117852688,0.053216676423411,0.245338569491306,0.10615763580301,0.190951785969072,0.010508641349336,-0.106849431427232,-0.196845131299306,0.144160692971872,-0.177610826324543,0.255237382251964,0.0144638975122657,0.416121393002881,0.125010204188981,0.040833816216692,0.106300355205205,0.43459915924829,0.579376588900269,0.0162060579982039,0.166113837503193
stable,0.811992876287209,0.65749976398212,-0.201671321235721,0.738983379566343,0.710151429435101,0.696546793556544,0.497390039506883,0.442657503182039,0.658392774819803,0.604982293875972,0.768036043414022,0.706050407874983,0.726612349476849,0.500225803416376,0.5589563035672,0.618024990492952,0.372774657333772,0.667160188189839,0.682050991389425,0.763671587004156,0.552755728416902,0.632800655494939,0.771739696168037,0.707824947852446,0.674255121793361,0.611128994599354,0.383440639820902,0.693324211621522,0.625757755173675,0.646438023735608,0.656783454057415
