group,CD155,CD112,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD35,CD21,CD11a,CD169,CD268,CD54,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101
progressive,-0.333961710170324,-0.0247811972446041,0.813940064418338,-0.643957332138547,-0.430984113750913,0.707155589585815,-0.309223657659058,-0.504403498876488,-0.339009471267652,0.694943287049512,0.31425920632056,-0.4068407813009,-0.461304791262508,-0.639154492311711,-0.515392517797073,0.325435917116347,0.725336159463328,-0.560162085148683,-0.523988309197096,0.584593177911372,-0.364018431638247,-0.603500346588677,-0.517016150823938,-0.398294104293976,-0.537669177568338,-0.621603250856755,-0.0263966758589424,-0.673223850868928,-0.37986812644091,-0.733891617223126,-0.513025048220346,-0.510519582015875,-0.429190075629302,-0.571340721710441
stable,-0.206114029117813,-0.0784688085580276,0.251664721091554,0.531381838772822,-0.0102991740363108,-0.365353326402465,-0.543280862597486,-0.187865552362924,-0.144944401384118,0.226072040047664,0.388918460091444,0.183384361059065,0.315350885287621,0.605708607811517,0.429743877072565,0.469929984783567,-0.175606136912397,0.100830820311554,0.450720225587915,0.0148449674865362,-0.694239263833649,-0.112826240770504,-0.0350625417353918,0.302013567591181,-0.462882712361592,-0.584662246145633,-0.458990045020465,0.336562452069169,-0.155879611266989,0.514504802845544,0.655429548222749,0.458063591406702,0.320511826344822,0.429042653316778
stable,0.765376446157594,0.544851690231078,0.0568901769711899,0.741031595416261,0.346282184482158,-0.261216164927431,-0.294135669482563,0.473430679065869,0.671584411266231,0.479456269707746,-0.598774611160514,0.609460664203132,-0.181980673186438,0.852996132540707,0.315202112167301,0.69100072743679,-0.0480920596994424,0.352587564160752,0.164924521344347,0.282816127464368,0.218608421041011,0.104743823421107,0.514878253369073,0.610365906393871,0.112286713582265,-0.167514904852392,-0.334478737455645,0.796824309387438,0.375340597069707,0.801656799876313,0.708299375889892,0.480598336142117,0.672979828088476,0.375277965548643
stable,0.508503658823873,0.167784255524067,0.0435693281721573,0.606909176117953,0.538853636159991,-0.0716743438472623,-0.164401032775845,0.336810068498199,0.345261801029722,0.208359700191514,0.146651133003281,0.544413231994379,-0.137119553898427,0.567422388738137,0.327331717280817,0.364550773740845,0.154168505408703,0.542381822544868,0.506984111791725,0.03222345001939,0.0762572141716615,0.1980975090885,0.494069600714804,0.536261917477292,0.0945806044156237,0.124447091717906,-0.180659600980014,0.546798241561844,0.456127254395065,0.552717553414271,0.8137260472247,0.486827049183496,0.390659684467651,0.485625948702977
stable,0.161891607970294,-0.0055530328808774,-0.0860467992349785,0.0092916768922213,0.132424362082786,0.0912685836768952,0.22355736639539,0.295478799470415,0.346045318002871,-0.118040156798718,0.111237234928314,-0.190852702588446,-0.437763920871929,0.170392925761996,0.0864592925331884,-0.0441904430392243,0.0293725990478377,-0.205828360442235,-0.120904981682788,0.0832858699439377,-0.309419252148366,-0.138242303277244,-0.0584026372543253,-0.0450474781773538,-0.113472488784657,0.0915099983984094,0.148342894214109,0.251768594524649,0.221411354379158,0.0883625833609315,0.130490820820118,0.079161131107073,-0.0320355648312403,-0.0261323289534149
stable,-0.151832677299166,0.135328350699579,0.0746033806010941,-0.46976702962726,-0.0431502867461468,0.416557941496054,0.663035293460904,-0.0814121164968569,-0.0557440871940166,-0.274792683060738,0.542874225155474,-0.072007916433154,-0.214715500698857,-0.111196520119121,-0.112667417951404,-0.152777209152494,-0.0166029831015248,-0.1499252124597,-0.008795196827456,0.106904125085073,0.154931412139765,-0.0180558493561482,-0.176426979973678,-0.207023544968992,0.178066943529188,0.109740137675728,0.519646116825842,-0.303358331124945,0.327568272500228,-0.400998593741877,0.0800002318836294,0.0132536131207021,-0.357995551701451,-0.415621896402848
stable,0.0745186159190761,0.0976667978514748,-0.125092859939319,-0.0041766763560408,0.149284350506453,0.257754495981138,0.359817345090536,0.246200739977117,0.295880974620895,-0.189480344969021,0.241852098937822,0.0638852061772333,-0.584752135166728,0.108499191462852,-0.144379148493885,0.31051880001829,-0.206846323101178,-0.0098097785972475,-0.0792709144441012,0.0010366449171711,0.188678223764605,-0.279052283330078,0.111815309893052,0.149063817149933,-0.0443257585902493,-0.232524347291589,0.422333659224528,0.281790202185545,0.567066716623868,0.0423654669236807,0.087468329087143,-0.0975410283915475,0.102324917134165,-0.109789313015572
