group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD32,CD62L,CD64,CD1d,CD39,CD21,CD11a,CD244,CD169,CD268,CD54,CD2,CD29,CD98,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD101,CD224
progressive,0.76455026064526,-0.738231463250758,-0.532176484331242,0.597759738217837,-0.366656217259232,-0.643736629201415,-0.525959477643414,0.684343610998148,0.154392380707882,-0.688922024782392,-0.509680358909649,0.307846013565999,0.650287582309255,-0.647196122451167,-0.588962500123631,-0.526666442276662,0.505267557801765,-0.396121409090452,-0.516275035142457,-0.660959621314873,-0.146673064191321,-0.554963259866067,-0.486512304362807,-0.619335945030825,-0.139882128848411,-0.76294976848083,-0.540333592504753,-0.807394459877516,-0.578903896677357,-0.567074438096744,-0.652395530881852,-0.525774799538619
stable,0.214771463549337,0.770719798408476,-0.0296101253543935,-0.450756593418063,-0.747354744795782,-0.193546970277126,-0.332176381793235,0.0907168058789991,0.419176163469875,0.567906077109013,0.525469894134761,0.506492749797949,-0.0434687699257412,0.354758324347091,0.206886469525617,0.679141980498935,0.0136667954637952,-0.557614307424653,0.103750919427,0.0913590796510533,-0.221544266962193,0.297674737476993,-0.401084036313973,-0.440048014669538,-0.632885955740474,0.13105086629242,-0.321644271053348,0.684392745684575,0.665709610333035,0.385542533636479,0.427453606452642,-0.0117237905262029
stable,0.0244708139562104,0.433459893224665,0.123254460420672,-0.38198970353272,-0.665917495851985,0.312913138368015,0.0457079011043849,0.281730665206314,-0.43175032123885,0.380134804043128,0.188876992206534,0.0673311739142952,-0.276122998830993,0.204216765602373,0.111732464616975,-0.103446598211948,-0.0150859502439219,0.118067731188484,-0.0602539720014394,0.356119042396243,0.125341377182116,0.426501729934895,0.381142224976421,0.117198749844125,-0.471113079608841,0.237615662812512,-0.153631843922828,0.289189299096219,0.283546517795596,0.332533889621312,0.469424354118337,0.187478302847297
stable,-0.263292801631129,0.718881873646999,-0.101068107174758,-0.59759908953288,-0.606045622445151,-0.242294681845363,-0.354424540877232,0.1473297056769,-0.311592240118133,0.36283290834695,0.271798107377442,0.238580098605655,0.180833833381977,0.379970356002946,-0.0751543485921997,0.448850467588119,-0.0681570627275798,-0.170371711800694,-0.162828121490649,-0.0424354258282654,-0.523726865588464,0.234808520092887,-0.503129131321433,0.0497259367544448,-0.491345956608361,-0.0880904779109587,-0.1885486451765,0.524043476403512,0.2534859152215,0.0315658341711491,0.356521317669653,-0.0857642184423852
stable,0.199828808915194,0.412565281158607,0.0723571150359227,-0.0664840355190322,-0.298989581008881,0.0364749944519618,-0.117526029061763,0.266630526580589,-0.128159921448856,0.106673310691653,0.162385431415844,0.278352909284441,0.132157951235979,0.243572752420303,0.138893054018642,0.148341937375222,0.134028944406853,0.112681216568052,0.0500043113907424,0.207402231749499,0.160606252195363,0.373062358169043,0.242619855899927,0.0036673538348557,-0.244733795812388,0.041547998859177,-0.203427856337623,0.439045924445918,0.338772187755441,0.228888426288441,0.44587205322407,0.345797499625363
stable,0.0556185183707517,0.542647395321542,0.0554612137853576,-0.30335393717707,-0.67324083569024,-0.115854771017291,-0.257838015690441,0.38485798570858,-0.511378471212427,0.170983922545616,0.190228960885846,0.381925231600584,0.016759075076782,0.182283647074179,0.309953771908799,0.0672936237064452,0.0084304413525027,-0.0983231723857019,0.102467169448146,0.115233436591256,-0.0124153427048503,0.181145318257078,-0.0448713427487844,0.144833817586806,-0.509292635248843,0.110578042740527,-0.376287722466968,0.363472340625153,0.0924899100626013,0.1559525764684,0.496703814589831,0.195391238882255
stable,-0.23737912318329,0.613720256603691,0.381499046112987,-0.561977730207691,-0.550518976174261,0.410573805122832,-0.149687714619941,0.224131304783432,-0.541002502486674,0.524047345544716,0.236244258251569,0.322072609221608,0.0338442110041835,0.0782676142085928,0.270038532835252,0.0662102213817252,0.0815062066125833,-0.202981485744011,0.0157704495415064,0.401023287716571,-0.155931656999005,0.471768091829254,0.0553899295171215,-0.131879054544451,-0.380855633439102,0.612271616632802,-0.0041465473071913,0.362358830642218,0.405927905238855,0.237445209923233,0.220624007000956,0.217898561059158
