group,CD155,CD19,CD33,CD45RA,CD123,CD49f,CD14,CD294,CD31,CD5,CD32,CD62L,CD107a,CD64,CD1d,CD35,CD58,CD169,CD54,CD62P,FCERIA,CD41,CD29,CD18,CD38,CD71,CD304,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,-0.0096202961777459,-0.471657994425455,0.280286744292925,-0.431601581801273,-0.161149005466372,0.344770608261401,0.0758207722110713,-0.265946241852431,0.222497302974974,-0.58238567455182,-0.474813623242747,-0.317843664293939,-0.0337105793343275,0.439558417568,0.0094769908814071,-0.148674331678427,0.122603913032385,0.284741754089184,-0.119253598474738,0.148378073008425,-0.257840310469366,0.355943878711251,0.213142696899507,0.0485885207041283,0.071449969591909,0.0969026794299609,-0.378836180517788,0.476313436586158,0.187086333932516,0.240496701699856,0.132199410999596,0.0429190075629302,0.0735947827170589,-0.0274452693533456
stable,-0.0532452948228054,0.334054495812935,0.645818144568196,-0.386087513069609,-0.703684613625776,-0.198092104608487,0.143076654543253,0.487674382628837,-0.251130776024498,0.0015382503120571,0.197727774885805,0.461735609888526,0.476318710554643,0.647299283553103,0.503186878286554,0.46886352023713,0.345699076779084,0.612018383704587,-0.642900943190756,-0.387968545606545,0.277346427700485,-0.24998291837783,0.006196397461858,0.316812077444931,-0.382407777950687,-0.605472771344966,-0.571953319768856,0.220709209548422,0.602550023444222,0.715749324428694,0.465330837279292,0.354406256649824,0.494269243644656,0.10263989512295
stable,0.657249494024433,0.183084556971647,0.644261587073667,-0.104130464383337,-0.125312761171615,0.406621147709036,0.321236371996313,0.160455307823641,0.585530840180005,-0.251649457082226,0.374624228184951,-0.336772279468562,0.0844033310041474,0.835505536932711,0.356816119226201,0.604199497538659,0.487177725011395,0.0960235672454968,0.174049624410793,0.450936219605637,-0.0994986544167193,0.347921495667629,0.416503308699301,0.573172008102552,0.0728369996554756,0.0152446494158147,-0.329059560036045,0.768540887362731,0.631648016868286,0.681872247347269,0.562575055059001,0.578996519627468,0.326810009951652,0.326212246954296
stable,0.212315133675878,-0.233129420588866,0.665963721956784,-0.517946030140413,-0.619434847561823,-0.0552439794891226,0.0468777628274377,-0.136299390419191,-0.0558628817192595,-0.03735340044943,0.10220049892231,-0.286940535880799,0.110362957750755,0.716396606206817,0.199578032740631,0.272653324253075,0.120316727393972,0.42382163110551,-0.42936846001945,-0.0735701787347976,0.0386324257100091,-0.0015846332089676,0.0643120739260668,0.293156514887586,-0.461725314283545,-0.0093897380573552,-0.429810661198656,0.123804627960767,0.692330645618376,0.524771881706928,0.160536700564986,0.200582242862132,0.310233549035642,0.187877035019829
stable,0.164368788443214,0.173006831009007,0.594543761569028,-0.0654885342772344,-0.166951303912231,0.330823745473729,0.0989910328495873,0.142562379381526,0.224808485012305,0.0423578618827411,0.334948316779163,-0.0861746276591159,0.43486972491289,0.273864930298325,0.437072262167632,0.317673901870796,0.366093446215066,0.0441279939061107,0.0080415815458149,0.176402479409647,0.483224894519948,0.267166991790746,0.374112819157976,0.352138712260236,0.183386103056724,-0.133614200664947,-0.129180693392085,0.358633565232528,0.600758510602359,0.530807048129391,0.276597916996299,0.443557304307314,0.444554318388726,0.514830978754878
stable,0.28734484691663,0.182972233357341,0.673371405692137,-0.162226332195541,-0.458496155979116,0.366806715735852,0.235214740880748,0.324918298661735,0.260744185453188,0.0814191357638013,0.522709147089803,-0.312131011637481,0.357640542862977,0.422471673704837,0.445654389268246,0.400716976774271,0.393693664524695,0.231025192165948,0.0315188557114453,0.446805114463209,0.322942092681071,0.393437904109781,0.494534324534941,0.345122050125483,0.102845507171972,0.106257720276581,-0.214917146141293,0.554590544669284,0.619112164446304,0.392329180236971,0.302742052166314,0.655297772569885,0.683121325980895,0.553082696350768
stable,0.3168711523473,-0.0633247086755827,0.643329691604955,-0.427659393138738,-0.433263715647362,0.606619613980543,0.480774416036981,0.11485980518058,0.48475962930648,-0.150893237571812,0.233959812735,-0.37466871534446,0.451270464015957,0.624868784727068,0.220397618030803,0.554446534246245,0.460092335111185,0.160529880928662,-0.126382633902473,0.499065690155751,-0.383953402084362,0.577699539745368,0.53191063872898,0.546654177597033,0.121819650590729,-0.142745630939991,-0.243334467186947,0.675399467159834,0.478493197229336,0.444993554556523,0.159122211971802,0.47811784930039,0.310899541913376,0.386627815219095
