group,CD275,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD294,CD31,Podoplanin,CD32,CD196,CD185,CD103,CD69,CD95,CD1c,CD64,CD141,CD1d,CD58,CX3CR1,CD24,CD11a,CD244,CD169,CD62P,CD41,CD2,CD226,CD29,CD18,CD38,CD71,CD304,CD36,TCR-Vr9,CD305,CLEC12A,CD94,Ig-light-chain-2,Ig-light-chain-1,CD328,CD82,CD101,CD224
progressive,-0.339524200396356,0.62083536092373,-0.769959584618177,-0.699651642053481,0.311314910163377,-0.231689702198822,-0.694908941599526,-0.183274544586713,-0.574080731055026,-0.422733411576781,0.47108590842346,0.0590457812845046,-0.144428300994413,-0.545929833426853,-0.516010536598306,-0.633208034606023,-0.171623426868833,-0.773336174970444,-0.541922182278876,-0.541746341754958,-0.63024249580219,-0.249083577755206,0.229030971051204,-0.663727727301918,-0.566196708266795,-0.583833011345426,-0.549422807482624,-0.567069373326377,-0.590815456290336,-0.546855787621251,-0.715858538985779,-0.563198602358292,-0.542758764443378,-0.504327678498149,-0.0507005206395543,-0.768341871994334,-0.283012198484357,-0.59038136469228,-0.705146581540787,-0.227158692323264,-0.702232213375423,-0.629213355742428,-0.658243068300503,-0.234063388883549,-0.575719432890169,-0.608272813682305
stable,0.113336156645636,-0.291968279751119,-0.0473215737682661,-0.216434113204237,0.117005558961802,-0.0593211397186968,-0.245740262848922,-0.0769613502253647,0.19887191021934,-0.274080229820686,-0.263207574618015,-0.56135194176462,-0.074656677681127,0.150855107068706,0.011220959923407,-0.429654603871862,-0.253532918330008,-0.0797878048856605,0.147888043971786,-0.0231925266991543,-0.370354053595969,-0.388703329296817,-0.302963803725661,-0.0148791547575851,-0.318091789512084,-0.227181596078792,-0.133174155937043,-0.211628959402942,-0.169739272924677,-0.192972834154492,-0.139116679600984,-0.100877800154879,0.010628764922195,0.154149235749243,-0.0772785446138787,-0.0979062998758053,-0.302715156954379,-0.132687766663852,-0.0683031221654698,-0.199388299973761,-0.008692699578551,-0.0508707211081315,0.0003808362955618,-0.106461135329445,-0.148386709551006,-0.0590727767804159
stable,-0.218094222545932,0.160757171975105,-0.487424429408508,-0.230883886552888,0.218940976395734,0.426257945552001,-0.261998162183657,-0.0800528659948013,-0.139378857023024,-0.24645396965108,-0.470567767433992,-0.267490535152483,-0.0843331835383119,0.209398893336012,-0.18813618498604,-0.396466675571124,-0.363961346372877,-0.409227201762961,0.109670723655081,-0.537056242043152,-0.233252146227479,-0.0850526462224064,-0.0114544958657433,-0.193936228767441,-0.404306641981361,-0.366393195138913,-0.225380685177071,-0.238928782327055,-0.403298751550332,-0.069600160320174,-0.219753419359757,-0.0985111975970562,0.0532439346094309,0.156940581558185,0.268737896627709,-0.449915917022662,-0.173689585541179,-0.048326740437613,-0.424150117607206,0.0008738246661293,-0.285116446223871,-0.310533747803362,-0.350801207068941,-0.288341877184738,-0.398988907855084,-0.149895443067211
stable,-0.0602538961883105,0.107381636510455,0.251724125558816,-0.282316472036227,-0.323439695714867,-0.457365271895846,-0.299188720459012,0.0924723709333107,-0.374055732937274,-0.0347843964895466,0.273216440308125,0.031942756266187,-0.0932891209507662,0.246817726592872,-0.134651046498051,-0.0484774534108864,0.747009610812285,-0.285611715943758,-0.167659681966326,0.230510649183247,-0.196108350078003,-0.214418223350281,0.0042495184795968,0.14106407702485,-0.21232927611971,0.150573480279375,-0.315961773901467,-0.376218334362408,-0.0274391820021233,-0.106467164917491,-0.180811814398696,-0.065295790706669,-0.344987715127198,-0.185546514006612,-0.250622556413222,-0.366899827742177,-0.0856111124856583,-0.551538217752109,0.0925480554554128,-0.0654074354690884,-0.150047839543338,-0.0727731155995947,0.145349451349371,-0.155779962360602,0.204602487281105,-0.169089331517846
stable,-0.502150168612935,-0.33555376710315,0.341073735283084,-0.214795443628313,-0.512382772771888,-0.516906758130701,-0.276045265565209,-0.507392243196778,-0.194689848604383,-0.557677449387219,-0.253052654143632,-0.308169426293347,-0.549927991880353,-0.259999870593271,-0.33962883978191,-0.0415739703740816,-0.0115921759529282,-0.164569273075183,-0.340980789939182,-0.103219956760191,-0.449768650662079,-0.531724062281538,-0.522621827458559,0.0578225974381577,-0.239517451534897,-0.183091838573166,-0.337923557359982,-0.202422729587266,-0.102922062627122,-0.373947696577236,-0.16486620692843,0.0996617403800012,-0.303690378685371,-0.208823928858321,-0.589576659470676,-0.0862071198374017,-0.524056848213827,-0.488710768705082,0.25117043732604,-0.520202164649502,-0.0491100684906408,-0.165259274953653,-0.211167489909736,-0.610072474128663,0.154002023038104,-0.181214438766445
stable,-0.173306849295212,-0.207855514253531,-0.731069373511615,-0.202668304014567,0.166704471699732,0.519426274437423,-0.0970590453028191,-0.220329238003076,-0.143775689863853,-0.328596787280766,-0.644511665162336,-0.151509183158439,-0.211405277836809,-0.190801674395029,-0.0393868556220947,-0.341936724183872,-0.591128638765178,-0.321941615496273,-0.026402998120201,-0.526239657954111,-0.280787134717946,-0.343929789129604,-0.219140317324585,-0.403508579015532,-0.365037087423743,-0.182501849955738,-0.186611556733626,-0.0893933111595154,-0.251625356400701,-0.161388754982728,-0.379839228192206,-0.433204214941744,-0.103502663385479,-0.201960163255714,0.337649700810104,-0.312945138511226,-0.141538290617811,0.0712871543932225,-0.572039479151932,-0.242647050212206,-0.330560222549344,-0.255500882827915,-0.630665384747192,-0.179970086472097,-0.712929235698912,-0.480794679543702
stable,-0.157183139004726,-0.211621804106312,0.0100143006325247,-0.205142845160313,-0.529915117492138,-0.44882431771385,-0.36230439772972,-0.352926289676426,-0.364367324042647,-0.248770076649812,0.0879339509846609,-0.153521563056218,-0.223734881569836,-0.0694840998524981,-0.194821267990668,-0.107679565633986,0.564894821630311,-0.161962265861934,-0.191193726190423,0.0415807082999236,-0.212493989774962,-0.281114418443087,-0.280222162109343,-0.135218603827048,-0.103904795382188,-0.0473301126034862,-0.302900625053768,-0.415534705090113,0.173637778715388,-0.377462141555521,-0.225931579717242,-0.149593047438044,-0.12286796351733,0.139104410406701,-0.452165489527645,-0.257637219739409,-0.319409376922768,-0.606726696983745,-0.0454523368601738,-0.288586953102524,-0.10690798598008,0.0706511861371883,-0.169553332628321,-0.452765770299135,-0.0525810420358384,-0.289679103535901
