group,CD155,CD112,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD35,CD58,CD21,CD11a,CD244,CD169,CD54,CD62P,CD41,CD2,CD29,CD49b,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,-0.307106597674145,-0.0889776135049992,0.759673058166023,-0.713330089308705,-0.578733410199397,0.546816707283625,-0.319122328225441,-0.693672738248523,-0.465286900837612,-0.511958236415985,0.644376025153097,0.131386677715108,-0.540133844025385,-0.266290321012019,-0.771626854172244,-0.530419390324783,-0.0182923915939426,-0.564334783822876,0.593750987519852,-0.599611032410181,-0.624601610253471,-0.625790429591963,-0.244862608729354,-0.498256830218839,-0.555093630432443,-0.543213736381301,-0.62337672374808,-0.48136178802378,-0.528741929370822,-0.507360035216337,-0.525949232606292,0.0270042719784577,-0.832948478116499,-0.538054253498165,-0.712097358530641,-0.64209182760389,-0.632265110318548,-0.511681642777129,-0.578314224700379,-0.534274398321807
stable,0.074145317089701,0.10666712896981,-0.357616576260065,-0.397834897417186,0.0010602090919731,0.448521309353575,0.651616380307692,0.281798328544386,0.54520750158734,0.303086252187827,-0.264041229475717,-0.34146887979345,-0.179370368606699,-0.360763314860329,-0.4567082362743,-0.425802663385127,-0.390554552113041,-0.176668790933262,0.0436611096156781,-0.0055135954177853,-0.367661541682969,-0.423901790840981,0.667095733479012,0.449158725703188,0.280757043563215,0.214192965607262,0.102996216347714,0.0546196655624864,-0.128770279460375,0.432894411331114,0.673731293998779,0.612242531211047,-0.053688087997419,0.34057794090968,-0.432889001276837,-0.521939918173,-0.523771606171372,-0.336735452535756,-0.310318151896315,-0.12510419051832
stable,-0.77976877084426,-0.603338085692535,-0.123604403340858,-0.585938041505022,-0.0865050780997777,-0.0762733401508717,0.0677414079445711,-0.384962632968521,-0.016111597324151,-0.454443148728169,-0.439283725117547,0.384656676105756,-0.508383252138212,0.358219237752916,-0.757281265118056,-0.192628359719181,-0.740214314982257,-0.364881723137451,0.0324119448073777,-0.251350413294729,-0.225569779430816,-0.0658556080613318,-0.275549505580213,-0.456181697150488,-0.345652632139322,0.129528524113559,-0.391408548677251,-0.228788229602541,-0.473257267173747,0.0686196583002731,0.152005897354222,-0.0096834481760067,-0.635940522993809,-0.394129474455036,-0.710113609025837,-0.66530078060437,-0.480249127541832,-0.606397409930863,-0.286361931899487,-0.420997788905465
stable,-0.341181336362796,-0.220375454944636,-0.0579136916011445,-0.123123779369004,-0.367784792884469,-0.0972196431978768,-0.036237504793379,-0.473764975833838,-0.0223092255029506,-0.488037242193435,-0.110447795478339,-0.168453312288451,-0.3334926059889,0.541229604814938,-0.592562621498071,-0.121949696806817,-0.559114388939611,-0.524406788805961,-0.0487331856063295,-0.151408336759974,-0.400248313685201,-0.109859906267664,0.160120308334425,-0.535350294315477,-0.531974573527188,-0.186854136951045,-0.461254628568102,-0.511575804242554,-0.36303919998274,-0.137373367392483,0.0409974478560583,-0.105947726009753,-0.517456876651034,-0.739284528268284,-0.414093222486398,-0.576128325909151,-0.37885604736377,-0.195561079997336,-0.100356102366046,-0.468637839282795
stable,-0.224214323042956,-0.0539139995952335,-0.186722230808451,-0.569156396159608,-0.323252494131088,0.0283889492057517,0.0408849919287737,-0.404780054893966,0.0382560062182019,-0.368135079946067,-0.178984041759988,-0.0035732164927438,-0.155760649842402,-0.0521027351717265,-0.447901896045637,-0.43116643756796,-0.210890033021214,-0.238519673917774,-0.158953184381406,-0.141527063661277,-0.312766765412973,-0.007795707189248,0.0950789046012375,-0.323496865389703,-0.477103354864301,0.0243844062725139,-0.317389885555121,-0.306262704954639,-0.239693113968236,-0.221201954808734,-0.080110571241307,-0.0010233485085192,-0.523664075078125,-0.149234568245046,-0.632233048683019,-0.559331071813425,-0.365822253266509,-0.430203653570502,-0.445114355693748,-0.562755390316952
stable,0.185672006075751,0.0424069051556146,0.110238668471645,0.679966594301559,0.249241985698724,-0.249062397068274,-0.518442234193213,0.174622019519222,-0.106215920092395,0.151643620200927,0.555200684328504,-0.400703317386272,0.257627349677425,0.537493531777034,0.270133587569878,0.416073264803664,0.301055401839307,0.269214747039627,0.0453239065488506,0.376372619647505,0.366871344032874,0.173430173757448,0.124222994033634,0.305223983884481,0.242337983421338,0.254992879994585,0.38458410850125,0.163276189902715,0.295430137648296,0.0949148519479913,0.331071317318002,-0.431482360653979,0.32819491259152,-0.195565332506357,0.545767248606989,0.267525999456353,0.237481442126803,0.543338484313376,0.636403000999027,0.406813556937868
stable,-0.220515393504259,-0.0581207584869015,0.212358904044726,-0.586958739622115,-0.33498475859877,0.563872413383955,0.5696429807742,-0.416619645716173,0.137623719396748,-0.382277392217461,-0.188836184719928,0.516908351977304,-0.351202746249568,0.0120512214156254,-0.515623824332512,-0.177049415451971,-0.355136113118848,-0.303528692077639,0.0194258976732395,-0.130066647437412,-0.238506977737677,-0.0290545078718109,0.189063264821008,-0.372867924510863,-0.439473439504607,-0.0222715873623081,-0.393496556110844,-0.180622216985525,-0.500912396695333,-0.0979278676123933,0.0787571944014491,0.355978670230503,-0.575064831215861,0.0071489396822613,-0.374916962929788,-0.372910059159602,-0.156544677733102,-0.320451256481043,-0.24907619758242,-0.219260097825116
