group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD326,CD31,CD32,CD185,CD62L,CD107a,CD1c,CD64,CD141,CD1d,CD58,CD39,CD24,CD21,CD11a,CD244,CD169,XCR1,CD54,CD62P,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD305,CD307e,CLEC12A,CD257,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.715485603704131,-0.744375535933588,-0.575943239032385,0.563136682732875,-0.21527074692489,-0.6537889143451,-0.498461100091107,0.0100367089623287,-0.510723584325879,0.638217191973406,0.262163039521536,0.250455854394424,-0.410508385567876,-0.382777717052664,-0.681098594975244,-0.474079390768935,-0.549178639398253,-0.484544935658943,0.174983059404089,0.452789710712753,0.549288874921461,-0.595948147413839,-0.576089181850629,-0.507258243292645,-0.260695522886074,-0.355837875962609,-0.467439845824782,-0.549289131208401,-0.629083876441571,-0.347729101391714,-0.515092292199571,-0.491019579085082,-0.0714600547229936,-0.804771449390445,-0.555702849806323,-0.20608040890729,-0.676693868255216,-0.028683144112702,-0.568561695566242,-0.549867736763299,-0.491700424267513,-0.53845173551604,-0.49174396318914
stable,-0.0857225689951521,-0.804011738928137,-0.0080272974106539,0.422931160753233,0.723992751547492,0.109234728430378,0.308362545901966,-0.118343450066347,0.148585077086074,-0.0851085822908237,0.0246551373823475,-0.405117028566765,-0.401501081615376,-0.477187152630502,-0.505086005210907,0.0162438195096548,-0.482722884140241,-0.26870899579875,-0.550808876351116,-0.12684696630736,0.0051931716282965,-0.411027209090243,-0.193129902644085,-0.613878621952929,-0.451539124665115,0.600182016588054,0.289912232159749,-0.206809653327801,-0.135338388465704,-0.351522718358438,0.360391050611855,0.387000094070511,0.649538829803246,-0.125704968483288,0.279746873098172,-0.227829966727353,-0.723347460983818,-0.463466430897379,-0.545599178765056,-0.269872203497751,-0.288597744776742,-0.478681450596462,0.123288893920714
stable,0.121907522081121,-0.722898116375487,-0.356757067804028,0.559011492984393,0.501339479944874,-0.212131178648035,-0.115232946079254,0.16088007968595,-0.523739837817888,-0.379504190217599,0.459531605778688,0.720111036400818,0.176073753785623,-0.0566260250060713,-0.610764567235999,0.29748952101154,-0.312933843438724,-0.114707020302593,-0.18152060909791,0.193669091637722,0.155462602527422,-0.139309986432677,-0.257756447024559,-0.0807016699942332,0.235266785873998,-0.149459447014078,-0.0129388446106309,-0.187417878027733,-0.306713733602833,-0.499222818811084,-0.152878624126089,0.0944639547615802,0.69409890457927,-0.672429629186178,-0.197501687864386,0.477111563750553,-0.688317611204295,0.100442658813049,-0.409576883287641,-0.264525514715825,-0.485100475148319,-0.336224648808621,-0.0299093292449408
stable,0.276765778496673,-0.529379465100493,0.296726444151398,0.642118981314528,0.671992552124279,0.368293196594151,0.386294863024305,0.600024485724338,0.322372615527175,0.0440075744229701,0.341682241423678,0.481967325048741,0.146027827400909,0.0540961137749058,-0.580892752179799,0.240454032383902,0.013256835618264,0.133179535421288,-0.183249391808284,-0.0758937440965496,0.0151716521227252,-0.134804811580029,0.02613487497381,-0.30428390806457,0.132399311389371,0.548350878315044,0.388276037635401,0.121401649150858,0.235108073532998,-0.147859889699399,0.616162874640524,0.0789531495808606,0.442519037424573,0.192046535490884,0.0395818432427262,0.290519044877588,-0.510859992720405,0.0307247427718512,-0.284866746338648,0.102357830471299,-0.0389800801346041,-0.116378791508589,0.0669105931737287
stable,-0.147114997355558,-0.595202745745781,-0.272470925120403,0.0945983636925638,0.234990872253124,-0.365698525334176,0.117459770553483,-0.151226734407139,-0.219712759732835,-0.280636827031334,-0.163038653073289,0.137042870860724,-0.469946383744904,-0.173113137249938,-0.335200593976405,0.034203460835892,-0.344517432792045,-0.307001439764211,-0.292054504196914,-0.129960989781143,-0.0837690779481726,-0.167960486265765,-0.321509853999871,-0.062267317171001,-0.17857034821486,0.0924286503135511,-0.310401232105507,-0.0837634825533738,-0.353330603391739,-0.231038256399017,-0.268326323915085,0.0245538859462351,0.12453298558256,-0.41621836157469,-0.0650018057702407,0.14030553001938,-0.623256793709728,-0.288526960464854,-0.511933762250694,-0.290529682177069,-0.47350610345825,-0.465292170359952,-0.521745610104935
stable,-0.0215368773764494,-0.577754414206135,0.0585943402852575,0.390122064217263,0.708023271020012,0.232167248065065,0.255187272003969,0.056231497068816,0.139902604854086,-0.38075469572243,0.0320198519829722,0.555589716106443,0.120552632353887,-0.423491995158568,-0.111801319505802,0.176612091146114,-0.206480108368961,0.0382584040135427,-0.327174594248215,0.0662187659463833,0.0123780936378964,-0.175601740388992,-0.0911455345980318,-0.0251584101170869,0.145371158255702,0.107253422950928,0.114127479743962,-0.0946013881555696,-0.0619179357822722,-0.204360060275195,0.157779064651579,-0.152210706890277,0.588341218750159,-0.0474463279188085,0.327478449687662,0.0840316680512844,-0.367823338199373,0.19281610958224,-0.0382993305470499,0.0181507519958729,-0.364690033695943,-0.519551591150423,-0.117790372844576
stable,0.0324488687972163,-0.413004828149376,-0.150557270698144,0.326898181807994,0.343097712442234,-0.203259457694434,0.299444435942034,-0.180215910309622,-0.110285967563559,-0.327768181085603,-0.000204044579635,0.274649737930499,-0.212309094383563,-0.268106704619647,-0.366074739705398,0.0026203202664373,-0.28262476752908,-0.315238247429906,-0.472971905335011,-0.0569094462397401,-0.025646773376003,-0.192291101850919,-0.267930732404159,-0.275538904322778,-0.32545892120589,0.191697756259549,-0.20154123041341,-0.0468391307239475,-0.271156785124315,-0.276429192487293,-0.107208281272686,-0.151895573691058,0.0843394734522544,-0.166609349194006,0.112869666867666,-0.179641109289172,-0.461203484776642,-0.0502389236661343,-0.309794973923333,-0.167851785478341,-0.356147975620789,-0.358841199412647,-0.363007583645371
