group,CD155,CD47,CD19,CD33,CD45RA,CD123,CD7,CD4,CD31,CD32,CD62L,CD95,HLA-DR,CD1c,CD64,CD35,CD21,CD11a,CD169,CD268,CD54,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CLEC12A,Ig-light-chain-2,CD328,CD101
progressive,-0.202100507734038,-0.0800271575202702,0.806038996401973,-0.61707295061103,0.611381391033047,-0.426014456798942,-0.278429965874018,-0.415835488774389,-0.326403023610776,0.737860629838521,0.238855244953308,-0.368832462425007,-0.133755005201098,-0.315411512113496,-0.603193012441879,0.247595952886804,0.628473462549804,-0.531345228850021,-0.526699505648015,0.544913862317636,-0.32705926774911,-0.482326262949267,-0.472947852469088,-0.423494252320185,-0.49447294024428,-0.599061630616351,-0.0465823691628395,-0.614798436579317,-0.714630819302643,-0.457974711271525,-0.400664043350533,-0.533424326383759
stable,-0.122115844388004,0.460191764099362,-0.121375717040152,-0.516973026247228,0.531920528587218,0.687270141245442,0.240297579062862,0.46319052046661,0.325764627914594,0.0162941631278069,-0.207448648162725,-0.0451770915227054,0.210864736794388,-0.37566302997319,-0.364372200946681,-0.0637593446691272,0.0325054075993374,-0.271148048628073,-0.378480973610625,0.0793302495312251,0.518448990645538,0.076140407881935,0.0631730277818698,-0.219730753639967,0.367375667560726,0.405691729431366,0.634267300132778,0.192375951160026,-0.59498600105602,-0.417098402386475,-0.308858235700631,-0.29087124503522
stable,-0.662969520502467,-0.266217185321246,-0.0466195798727804,-0.790549942027606,0.389020734888518,0.379210388076137,0.465500140261478,-0.0365137830661465,-0.657794893789939,-0.442420843567107,0.639015076591404,-0.506532663076866,-0.197725604501431,0.0548592223537758,-0.773805043883399,-0.515650005205519,0.0582267681052891,-0.344920723131311,-0.0893618727884257,-0.072976012324514,-0.279386270847786,-0.0744416805250342,-0.468522654995009,-0.636156015114739,-0.180818510604305,0.132002802456014,0.542628453752743,-0.731702603120673,-0.78465592157551,-0.600497623815035,-0.597758275726927,-0.401516912733344
stable,-0.189733835971846,-0.0624399071653556,0.0590531971071855,-0.306093897370209,0.231583894900322,0.310083795612462,0.212437122377364,0.445188562491915,-0.281968227205288,-0.200508273870174,-0.157585356656938,-0.157602150894754,0.439543913926883,0.219337592824308,-0.562554386108229,-0.416940908495555,0.0023753596757802,-0.0882885862743103,-0.192087977058529,0.118931326190968,0.347952475071215,0.0683302556687022,-0.328545082577222,-0.216191125221977,0.221702227972847,0.337766070401202,0.339714962375968,-0.4317561931672,-0.51817682616453,-0.48772140463164,-0.157439882984342,-0.0712778887369882
stable,0.0100168527853379,-0.0311323756174616,0.127717261757578,0.567162969024929,-0.141850345048933,-0.127733698254377,0.0490651567144358,0.230927465983093,0.0231420499277372,0.256043411239879,0.022165630346343,0.242750353780028,0.578404320908402,0.535068695466101,0.0815822222880852,-0.0400408323737044,0.14807201415341,0.380712081965045,0.0271598147258437,-0.0048679215075973,0.220136230755713,0.207622241836253,0.180123515095957,0.451336045648719,0.0178607176736415,0.125559267750016,-0.298903043530009,-0.029136695685589,0.43421192291443,0.319462477726844,0.213410969218206,0.430866347786591
stable,-0.120925453564979,0.0097157782251307,-0.0729092142407788,-0.620153001220323,0.381647107480095,0.637852130525061,0.108866230343346,0.238458331079643,-0.0155454718139946,-0.444109008554764,0.562607761557126,-0.212450907821567,-0.138588188503622,-0.411051729822035,-0.222679647297695,-0.158984811000048,-0.0619789203087944,-0.244431652820479,-0.050753366609175,0.0749878210741668,0.0498137955037944,-0.106375381373893,-0.213877406505715,-0.317598996835203,0.118735925050175,-0.0109929460015944,0.479920896191549,-0.299250491123377,-0.452315483400777,-0.0854588224966751,-0.462551789745782,-0.564353182214689
stable,0.21273876572789,0.0902063960671213,-0.20724861899684,0.630418859842877,-0.541111715055313,-0.52525457551322,-0.134847915983486,-0.136612974171118,0.417671870541204,0.186737599757474,-0.511664307071434,0.366185889430713,-0.261947462990021,-0.0362773087894441,0.49736267360591,0.311261677672498,0.055229022728506,0.112759800226,0.0455378858175474,0.0328716759219116,-0.286944754422211,0.0378140696414695,0.396000065331694,0.477369790878803,0.134119042950495,-0.0548629588750452,-0.389147954508635,0.640650154436372,0.407507341721241,0.44694197609549,0.321071751599014,0.286713964359865
