group,CD19,CD33,HLA,CD45RA,CD123,CD7,CD49f,CD32,CD62L,CD64,CD1d,CD21,CD11a,CD244,CD169,CD54,CD62P,CD41,CD2,CD29,CD49b,CD18,CD38,CD71,CD26,CD304,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD101,CD224
progressive,0.749788594474768,-0.763555445366762,-0.599497474698085,0.604846898871097,-0.390913027725659,-0.315560562318811,-0.61416534377873,0.611604549654844,0.124543621584112,-0.73520517254905,-0.5703395916403,0.566600080051667,-0.661199364207097,-0.594629380686556,-0.56654086812798,-0.411928458901944,-0.472135767256257,-0.421728885997819,-0.582837327918485,-0.655220041617442,-0.386465122377212,-0.565899794695742,-0.526609113782193,-0.619730259087509,-0.3116791738138,-0.0659579343073829,-0.740033328548439,-0.809440716654903,-0.632365619662402,-0.60700697138002,-0.663228786689475,-0.57949745444304
stable,-0.192759519973728,-0.740006276972341,0.0583115000585243,0.377454691855036,0.616115312136272,-0.0416701004155252,0.140974916511049,-0.126791325175911,-0.411153287574078,-0.633093739656546,-0.544342244291915,0.137138198925015,-0.272280979193371,-0.286812891630611,-0.579696744139641,0.719265750038064,0.360147917140245,0.186842902911265,-0.0223037558442032,-0.0890921049698857,0.141221082448765,-0.376161075078293,0.388633197405116,0.468350328940632,0.0364200363675265,0.555837635191979,-0.318997359267737,-0.671004426057456,-0.714388727972921,-0.416352628117148,-0.532330699485632,0.0150518342884798
stable,0.187103486271025,-0.636764090931808,-0.292249244680177,0.638399847027074,0.456944980221409,0.550719832023577,-0.146980968985032,-0.351967261604795,0.793035897334527,-0.453876561405483,-0.389706015790572,0.066736098747934,-0.0662136270724416,-0.351948493334317,-0.217456740491536,-0.18896068942795,-0.0215064579338865,-0.194249623615787,-0.147919998125627,-0.266283286900641,0.0458277457227611,-0.303253081115782,-0.0936601225967876,0.0882955995066263,0.422238343520907,0.694987294320188,-0.522195773308025,-0.576111814418997,-0.239937394787968,-0.123357938050647,-0.347644257051797,0.0364492700419396
stable,0.163753644191662,-0.509782593464591,0.349012168661035,0.682146655100137,0.581265564020267,0.247910749796568,0.592899244624598,-0.0397189802138351,0.50847453390609,-0.109963511461886,-0.0802005577701941,0.0351706481026812,-0.140866416010803,0.290932897551093,-0.298677448692466,0.170834678408848,0.616786467003052,0.612724840800832,0.219580380851138,0.381128110233986,0.627152573855834,-0.0121417792636368,0.591823250567133,0.0144813565814141,0.555179795463033,0.461314057000798,0.430694062310701,-0.265383526540949,-0.0429179013808053,0.132999142302708,-0.134841149368308,0.268631199195019
stable,0.0594277618930256,-0.241188208691704,-0.180590713393443,-0.067548192018885,-0.289470166533579,-0.0184068015407168,-0.224533203070296,0.120001038861822,-0.0414760269531571,-0.157315249553011,-0.171623592800806,-0.0965246961051947,-0.0239802429295776,-0.0483983507816034,0.0463898217947343,0.0086690560812173,-0.161405333716762,-0.276198197792379,-0.0132315248003884,-0.0385261440452542,-0.0520113931725581,-0.0297304912207053,0.0442237686093283,-0.369218918813919,0.26091578079023,-0.161603785303671,-0.304168187335065,-0.235350817322652,-0.236451310648684,-0.210972621686528,-0.0467219357556643,-0.15823709406566
stable,-2.60640978510043e-05,0.49173995553315,-0.0660748459879889,-0.378128158052271,-0.740668834827643,-0.135778695442318,-0.197723490638534,0.347312772209427,-0.558148794665784,0.103995079066106,0.163555773987456,-0.0410209710975936,0.114004048156544,0.13652920327755,0.0372604457351775,-0.0927228831375497,-0.01031648917135,-0.133292668194864,0.0448569398641684,0.0356801788436506,-0.15704397928956,0.190532173385342,-0.143328345053732,0.0761253993399847,-0.0745225698238901,-0.611022477507969,0.0466526923437619,0.294660080912626,-0.0472035394833192,-0.026251224389435,0.426887800009293,0.111903608115488
stable,0.385519739297485,-0.495088064159172,-0.209172407805348,0.64520087205126,0.576630044565281,0.168675602953312,-0.242109356235547,-0.0904619761131764,0.603126141441321,-0.394075714184862,-0.127916317607077,0.0355825266260905,-0.0059012582230345,-0.132518796601203,-0.0056278475320928,0.317208981455428,-0.173430057867332,-0.254214098437268,-0.0212742305895489,-0.238919040173626,-0.038552451791653,-0.348701694832245,-0.0340498539725263,0.0425855624296523,0.332180029133439,0.378019002815811,-0.47991278619972,-0.271081463963659,-0.289375030102266,-0.193659549679662,-0.125251226894647,-0.0515033699265784
