group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD16,CD326,CD31,CD69,CD62L,CD223,HLA-DR,CD64,CD66b,CD35,CD58,CD11a,CD244,CD169,CD41,CD2,CD29,CD18,CD38,CD304,CD36,LOX-1,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101
progressive,0.148427426742366,-0.564032209382212,0.661706875444501,0.621916175586514,-0.49948227649855,0.115405660937763,0.592401658467645,0.170782497146428,0.0377218591872755,0.492268784663235,0.610287375759165,-0.0434045274594552,0.239292699170133,-0.0241628222295872,0.660290901412535,0.0719280156984788,0.0601962390041798,0.610424773351718,0.543176671537323,0.597675738445816,0.625955746448726,0.51061696131955,0.47368050877224,0.583167238862124,0.427875454526049,0.421293816137133,-0.0563714177550304,0.660171014924654,0.0152271466702311,0.525400787793817,0.654379270303303,0.552919491339419,0.456806393894624,0.471895325584173
stable,-0.37799183128414,0.393192217461489,-0.302205883760482,0.0279440824955785,-0.0250505972744306,0.15231103441287,-0.0534053283934926,0.523666907278186,-0.102925176599629,-0.0072055039934543,-0.174236572144015,-0.0052721755886659,0.527275558572434,-0.346123616007425,0.0984917710161268,0.551480471167839,0.618854141089593,0.0998299674794116,-0.397885214532782,0.278973954078005,-0.100142825702422,-0.0542716099328461,-0.518831506637913,-0.168738482101573,-0.0540029390998085,0.0028090307294372,0.153482710255966,0.129523466918382,0.510071676039144,-0.182822421122858,0.224876358662516,0.437170259523005,0.167110966492524,0.0824790991384989
stable,0.614626070913921,-0.0713583224489493,0.700144087386822,0.307001372025145,-0.394805760687593,-0.44863206593056,0.305053193502505,-0.308659029296405,-0.151591391482373,0.55978458919579,-0.148826789158368,-0.710182711960445,-0.104011592567388,0.107272022539119,0.758775436602156,-0.260601376710493,0.445894334048712,0.230984174723397,0.222164143466745,0.216010251453382,0.0648087703609349,0.248353292367713,0.173843218637874,0.346359969054335,0.538346589183557,0.127574575994874,-0.549913249628271,0.775437153844064,0.0455123661459588,0.734961046542394,0.560551667140048,0.290716159737193,0.581527175101349,0.297432849814627
stable,0.108831667881837,-0.324490950279098,0.601762522961049,-0.141918395097584,-0.60577894916746,-0.681851285046007,-0.256617195046247,-0.157070049142245,-0.541022772916837,-0.212172797788826,-0.329369971662395,-0.414506478506789,-0.36296305253787,-0.0360627749989508,0.641442702699746,-0.0896697633425391,0.173158314239716,-0.0745383234403442,0.19614561293927,0.0392686446306992,0.335252921739051,-0.190420090610948,-0.118189257111585,-0.12954665710927,0.21875438973319,-0.572378007421544,-0.459976333187544,-0.041887785653214,-0.128527423941688,0.562209661666108,0.372350701995066,0.0012547088896481,0.104123061512095,0.18178828792588
stable,0.192443500469637,-0.0687630278477639,-0.314450774542251,-0.0486380836173073,0.144871176403354,0.208644467758032,0.121822522175718,-0.0911502158102368,0.0194532690783537,0.126531415841917,0.0241331161418838,0.160878228540124,-0.0830147901060816,-0.559182101589295,0.165573938304779,-0.023208646059515,-0.0608055174073783,-0.153368818081992,-0.413690061084815,-0.178050134527484,-0.194955259949464,0.167601038501521,-0.225269840213553,-0.257505156843616,-0.316227386170586,-0.163414346625938,0.163556675374096,0.0937650725052752,-0.0811440276006259,-0.197321142582598,-0.136971307725238,-0.0708961052271848,-0.177746246682088,-0.230784784725053
stable,0.0977551664332912,0.0060582029178899,0.607673350484823,-0.0238873198247322,-0.386717112169463,-0.695067698003181,-0.183684598922802,-0.179122590833343,-0.0822918218648636,-0.0867453709518168,-0.122468451227212,-0.560907627839472,-0.118619663917936,0.159200981722279,0.100797948072297,-0.12622983292843,0.0349202518488165,-0.0427273752049412,0.224313291381088,0.133732768398621,0.00059297549271,-0.138094091495472,0.135414383131013,0.107032830228826,0.233733259875348,-0.137743076997204,-0.588554564587277,0.123152067828974,0.0187567386687776,0.394828808720133,0.0180958280298928,-0.0152994210239393,0.392431085503238,0.533011665174891
stable,0.0152234148966448,0.127032379889001,-0.35222223644614,-0.0668283100637848,0.438476237392877,0.616756340913702,0.0532690864350904,0.0722178788306608,0.0726382374601409,-0.0092833988502315,-0.0863821229820822,0.457272585489627,0.0347352682418403,-0.155979759607338,-0.156998623464031,0.137279115979642,0.0036819127451739,-0.104749873537079,-0.163797380780879,-0.175895539063476,-0.0165046632994888,0.0237236186254184,-0.28856991653298,-0.133196412915135,-0.26942299767314,-0.0130510896133358,0.491549909498486,-0.0973702588170205,-0.0696548834792331,-0.152317991616982,-0.182787055144178,-0.208103467960677,-0.15838847602849,-0.215895481451459
