group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD279,CD326,CD5,CD32,CD95,CD1c,CD64,CD1d,CD39,CD21,CD11a,CD244,CD169,CD268,TCR-A-B,CD254,CD2,CD29,CD38,CD71,CD26,CD304,CD36,CD305,CLEC12A,CD257,Ig-light-chain-2,Ig-light-chain-1,CD101
progressive,-0.7917975651626,0.655530294440597,0.477897921977638,-0.650815913383525,0.329088566509001,0.545100614458202,0.452826188826958,0.0185149048131863,0.12845640262524,-0.163190782018474,-0.653419785453802,0.508031331641493,0.44960926957168,0.669757908910261,0.53924727224171,-0.275757616864819,-0.728705006704467,0.549238259982599,0.45862424717636,0.582245969520498,-0.560197991369134,0.0415796154437571,0.0702756631477806,0.628569695573029,0.540525728680647,0.567554187680753,0.573365497922478,0.285917297276183,0.0814178800150499,0.684566995455262,0.418714575510343,0.69608458724093,-0.0255329722159313,0.548298762354809,0.522661669371928,0.559761463257383
stable,0.0585176668999456,-0.62936176394686,0.0487696182307658,0.283649839907399,0.74468262138503,0.182941656837283,0.271462512651916,0.0406248195207414,-0.179278435097044,-0.176206573246148,0.0528234032561924,0.0280979471665606,-0.352203904050814,-0.303288362191487,-0.278310320389852,-0.466472980217621,-0.112518718613091,-0.33738672234585,0.0553336768419184,-0.47467079303532,0.11176925255736,0.147174595466744,0.257869556708621,-0.270875269252702,0.0037782911352792,0.335109774046919,0.305876883111655,0.0987998470850718,0.657059482605789,0.174887228327297,0.461631765854581,-0.542794246577421,-0.307152128241579,-0.290562931999567,-0.0452688857480099,-0.188491225645872
stable,0.0102705970984095,0.0156924337852855,-0.189857260208897,0.375047672573831,0.485067392396831,-0.223746430504843,0.131519669461276,-0.302958547593604,-0.423564182083102,-0.467085943511157,-0.0801708048220876,0.0236170413543146,-0.592232249049457,0.16163419760354,-0.204580391096685,-0.0638013613892994,0.0500998792892799,-0.0730092361667185,-0.0823522639523856,-0.155978817359137,-0.0708857903027658,0.134342874830006,-0.348523602238864,-0.119632159526114,-0.178800165157106,-0.290732969674269,-0.276342315421936,-0.229911726761853,0.285617301705152,0.246868881129237,0.443504896421132,0.147340945273624,-0.451369753497931,0.16527857619891,-0.0361430901294889,-0.238852874704595
stable,0.294863807122031,-0.636403457670978,0.190502475394148,0.653718290468482,0.670793517039204,0.309881103585939,0.416239686541658,0.466703874696345,0.487024738934,-0.0515704936186924,-0.0221027547701574,-0.164191319319535,-0.130005176652596,-0.500403996367491,-0.0811239194550483,-0.196679175011529,-0.0517981658331426,-0.233635318603511,-0.0226192699646426,-0.359080374070495,0.140505235159174,0.452472116788638,0.462965162664097,0.11183139786719,0.15208224039074,0.573766953360514,0.119818347605125,0.46173633843711,0.537296769593651,0.104819038900832,0.116338525747202,-0.489832336245849,0.0666270475185598,-0.281768218896408,0.0558015269343535,-0.236252243612052
stable,0.222355211545106,-0.400728277883676,0.176460986708903,0.390399543022627,0.529811987584706,0.368931948632495,0.209757872587612,0.177536657976547,0.0973099039880032,0.0352071893054325,-0.0118147263802165,-0.153484362842478,-0.214682796056156,0.173049328741947,-0.0397735841056129,-0.0378024796438932,-0.0187163625713248,-0.0782053923209707,0.096937853040868,0.0979559216428798,0.238049199162221,0.225133785492232,0.265451636798068,-0.0692881109420971,0.14855496705802,0.195487175617367,0.0934388775034238,0.312358245001031,0.580409162415191,0.255800608790935,0.505538902347301,-0.247868163707426,0.144349855205624,-0.0184697994004875,0.101052726601308,-0.202955872171132
stable,-0.0618603031952444,-0.533489618366892,0.0301037175584446,0.244382747043838,0.613326908149232,0.26233945017578,0.154775948663139,0.0265759358829001,0.0381563657379564,-0.163228204504247,-0.471484097786042,-0.0998343449295932,-0.556261105725869,-0.0456992031734958,-0.293145910896306,-0.435503420045507,0.02971470902313,-0.199256416468393,-0.173978516351896,-0.0272853610663986,-0.0775307888712598,0.0042457723891505,0.0274120975318694,-0.173811107013443,-0.103166468362152,0.0325857681542094,-0.362016610656702,0.046333081918509,0.479388096005728,0.086161556082531,0.388169838968848,-0.341869285361654,0.102207955175244,-0.157589962485847,-0.174855885632562,-0.526349886349269
stable,0.0620811098968061,-0.255599629493735,0.0099482361478027,0.485173644297497,0.551620466230737,-0.0092897523805124,0.21543080568146,-0.0275190895493222,-0.0176724893371714,-0.189010924231048,-0.28185859654019,-0.0875682389474303,-0.396478590198471,-0.171103029325394,-0.0789818601742626,-0.391026321736361,-0.0163066358846907,-0.0771011335165997,-0.21174035373047,-0.110411386983632,-0.0358771101777426,-0.119729442995735,-0.0126694090358389,-0.15611279542262,-0.0538943150067809,0.0973143201243442,0.025500776276814,0.0768331439621235,0.344143639713937,0.0540725097274646,0.428352131608639,-0.0706901317477747,0.0787848018293528,-0.0310248660435525,0.0242312534798514,-0.0800810445246444
