group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD31,CD32,CD62L,CD64,CD1d,CD35,CD58,CD11a,CD244,CD169,CD54,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.33630178221356,-0.671850898856554,0.771487475708617,0.640279395127542,-0.522011644997216,0.340912917014919,0.568978858132846,0.48362622003249,-0.557082668558838,0.0268182628371859,0.715383625600687,0.681337224566369,-0.0282494203516382,0.570724458655517,0.772674244759514,0.558695461741304,0.610548215398383,0.499763508885387,0.692995585772495,0.690987026963579,0.481405180725512,0.625790806731693,0.685449268534753,0.234093282713255,0.686473958892965,0.575402851220411,0.821036171726762,0.693348943455531,0.628596511732361,0.630269362387042,0.734228777596325,0.64045450067819
stable,-0.0407052814626681,0.292975868717608,0.648017384374734,-0.101022780620872,-0.428712067816564,-0.697653249355793,-0.183168913553851,-0.263645598749972,0.163851072941016,0.449663091873899,0.572009900901352,0.476962648750908,0.435879295336614,0.334657277345755,0.168731125525102,0.305949121538441,0.573263420197458,-0.723424229618858,-0.0094598688580585,-0.0048362126531575,0.325489737673308,-0.461516156871596,-0.614478053158496,-0.560442116499658,0.215821531551502,-0.275336620681838,0.603608986578571,0.682339122570263,0.419986251053443,0.321882837008845,0.506300598473115,0.0838818302810258
stable,0.744802802534987,0.0015182621797648,0.684887554540017,0.312326104380429,-0.269048199855409,-0.393448464680675,0.435440945549239,0.579247009431316,0.422203858003276,-0.589373454389542,0.751919826263344,0.176314273094414,0.634881503273043,0.360433009802522,0.354155781644046,0.237848072245868,0.0354021476861495,0.314091556677192,-0.0257480636168942,0.489434955013384,0.626068047417801,0.0646659007797708,-0.0855638993222895,-0.235689798265558,0.763303216617415,0.210260646460935,0.773496370690881,0.632855593086695,0.42682021169824,0.624897374084748,0.309898529041911,0.311475580358393
stable,0.155692105222535,0.108655201487795,-0.545479251899012,0.35780357366708,0.634140265769323,0.659535909851555,0.472972947454066,0.471782603213366,-0.144030787054489,0.370239439715017,-0.0685521466239046,-0.161258522819181,0.208503487119628,0.265303660953154,-0.237259103861038,0.20582872346125,-0.312960571378541,0.211774154187043,0.125617913702404,0.277938860471465,-0.10367730404561,0.550022591832396,0.0081994895712116,0.413824861630265,0.43334938945195,0.47966240443128,-0.328664248219863,-0.0411378962544124,0.145942455059078,-0.152352652187114,-0.285902798856226,0.211674792789008
stable,0.251522288732522,0.152349172741412,0.169680188211763,0.1756002821494,0.106561542408651,0.165513608607204,-0.131522792070676,-9.11430537791298e-05,0.238584969678039,0.358849449784129,0.083846976110735,0.358729354279803,0.0057379385956087,0.125174808307728,0.181378885158731,0.333931184034058,0.103740121816554,0.172704109625624,0.085833777916463,0.112745990684263,0.241432529245563,-0.0039145639945487,-0.0491243287946591,0.0348706004277948,-0.101356210475752,0.145994524603485,0.0496164552422751,0.132714113659232,0.149925259873102,0.121098394143221,-0.0418545527076125,0.0721297420449301
stable,0.0765183898330171,0.29114843843382,0.37280363082809,0.0485778633808744,-0.089022741889565,-0.469547949853706,-0.206740850892114,-0.175600516133018,0.450485296536464,-0.265521601623457,0.198085252122485,0.307355878085518,0.161392111466795,0.169077178558597,0.0508159498690653,0.216262080016467,0.154372499231003,-0.157464167485897,0.0627018983356897,-0.0144328029818037,0.141687630186803,0.0419796315060482,0.068070290594211,-0.318140409260249,-0.140689640550183,-0.320470052460234,0.167484781623434,0.253495758786429,0.223332925980467,0.340866493574313,0.462398571124885,0.273649739377881
stable,0.19668652046465,0.0954441473327257,0.506504042792851,0.3049292480854,-0.431387508957549,-0.514831520351938,0.402070701350708,0.32960930581475,0.332188173738184,-0.387835739724391,0.436515264210934,0.175756225830475,0.33324354924374,0.268440543513406,0.143140951860168,0.385589129054872,-0.0358360215772753,-0.201453480709657,-0.029387422622647,0.345686821767035,0.344280586425406,0.0843363686221665,-0.167365664064296,-0.382066640724009,0.473570397928102,-0.109072046241902,0.314398918334945,0.315263516704217,0.137423912735956,0.331145672337838,0.312816073691364,0.21118407766275
