group,CD154,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD16,CD31,CD62L,CD64,CD1d,CD58,CD21,CD11a,IgA,CD169,CD62P,CD2,CD29,CD49b,CD38,CD71,CD26,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.0324984323721828,0.703877861803546,-0.780752347214472,-0.60257964052211,0.547596945153709,-0.294561463031719,-0.659904867765853,-0.309829238600436,-0.478330212382823,0.0314454722210017,-0.767123451300062,-0.650342271512452,-0.561480512831646,0.600088422923974,-0.667812006147397,-0.314585794794675,-0.649397676737769,-0.547694447511317,-0.614683078825372,-0.717933867237958,-0.494597118237626,-0.569446469980448,-0.601394655451728,-0.310559092225208,-0.783301671376311,-0.800183840757201,-0.648024814448198,-0.642459269221759,-0.614544305868905,-0.655606585746986,-0.637761879689623
stable,0.375793548122319,0.362654521092511,-0.273312422853896,-0.156608028728608,-0.064052450261698,0.0968072138523906,-0.202258477745568,0.579747010228383,0.0244987135777448,-0.0397323377696564,-0.156339902550439,0.0282706289502763,0.174475556799244,-0.269852584981482,-0.229229617712034,0.447057435878529,-0.15688009227686,-0.206754397345181,-0.346784948625904,-0.120149658101882,0.287759795758969,0.0362137204849073,-0.256007297270344,0.171334510710125,0.0672055724576511,-0.147044595226659,0.0964511709759229,0.208857618359129,0.185619610456828,0.175249168444737,0.47265785160156
stable,-0.601116004205943,-0.0201839560368743,0.281679186445875,0.312326104380429,-0.30865337647984,0.0710135125058624,0.0241038309208965,-0.365801953035565,0.453308568176323,-0.369105229858447,0.371345560019009,-0.0916904012974907,0.0239881601393256,-0.0595653144985141,-0.0431259807906034,-0.38846766962739,0.102685261702568,0.0030598619011627,0.0700627581412086,0.147170311379314,-0.0410960090706978,-0.0122127176744404,-0.3137049243948,-0.320133595035551,0.508403240345359,0.337053310312325,0.273690855995872,-0.05255589434288,0.202452437910434,-0.105042961320816,-0.17335203072578
stable,-0.326175784994488,-0.311353122091801,0.549438215865861,-0.317944797587041,-0.659216228911396,-0.626362605831145,-0.485579399165442,-0.436430350830952,-0.413730321141689,-0.578387297267347,0.380237684873059,0.0139823340849352,-0.31279710597709,-0.0526410353955162,0.126568935994739,-0.326188953934497,0.338990561320454,-0.555048329592179,-0.164434317510285,-0.339351619589389,-0.562759802214149,-0.595262545273156,-0.0349800805094432,-0.554845591396417,-0.278278284402968,0.340331631279413,0.0997462131937917,-0.134584037742263,0.0094477143377091,0.147896673854824,-0.228155234457414
stable,-0.299733852920053,-0.365783455317089,-0.305595674667129,-0.37010296058635,-0.458814507674457,-0.425455725414447,-0.374565693818088,-0.236793756685289,-0.534479438825141,-0.288386956329088,-0.332518648660109,-0.507381268993896,-0.328435482282657,-0.245515189743827,-0.233899980212183,-0.561013778425543,-0.23678566584223,-0.261954002910188,-0.146147826296782,-0.292655425903071,-0.379489923636931,-0.296850280665172,-0.461482256261926,-0.0852292848021434,-0.329173312846558,-0.312003093736776,-0.478814933365825,-0.523699094924254,-0.324364217959154,-0.364246616017233,-0.538162708614247
stable,-0.142861482589743,-0.0267995586990609,0.583791174864358,0.0261828778543619,-0.285056781938809,-0.486816306017856,-0.104836739102752,-0.20193570199045,0.0295169147957833,-0.481596167961324,0.0726145306179036,0.192160969462247,-0.109403852435582,-0.0174094583070203,0.342781482761998,-0.117314968285284,0.0199683587698496,-0.0465479813789632,0.166343550529604,0.178441627529491,-0.185963865385506,-0.147222023606669,0.128700213217938,-0.203014653270036,0.170426589163799,0.450629912225136,0.0046580266881547,-0.0221916088144568,0.39759713185553,0.479462016839365,0.0711247638965282
stable,-0.00540541674968,-0.0541871401653006,0.675855913198216,0.499082008405985,-0.382746418449694,-0.382944526239012,0.516410482069037,-0.00948933847904,0.565290073917768,-0.377355780214832,0.542561161155283,0.33052548404189,0.400904381967269,0.13330321878248,0.19839892436316,0.121576025396144,0.100168874758053,0.490879625754062,0.0839367318266185,0.546295689284383,0.246119144671176,0.275824133319451,0.0319921795119736,-0.211070642612785,0.74549826745599,0.46288465409901,0.556098140774379,0.408782340441326,0.392931575097895,0.351154812979574,0.282182546937619
