group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD31,CD32,CD62L,CD107a,CD95,CD1c,CD64,CD1d,CD58,CD39,CD21,CD11a,CD244,CD169,XCR1,CD54,CD62P,CD41,CD2,CD29,CD49b,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,-0.70257727447575,0.740084437551929,0.699392091247247,-0.541810180950588,0.237061335714368,0.622883830570017,0.524499702383909,-0.610470027753322,-0.118743316863555,0.33265222596738,0.575403716315602,0.450444663978168,0.789673337214783,0.584035790790826,0.559404679383479,-0.157533768326258,-0.53394561025885,0.683371163653987,0.639079998743718,0.643049509438056,0.282968285520858,0.324940797155817,0.448199612181931,0.413962600415377,0.671164221943246,0.65943555212968,0.504246521546243,0.454228550501169,0.613784601795701,0.591668242053536,0.0363207458110256,0.790732253047359,0.595102852634499,0.719340457917264,0.716853945980793,0.63051197471099,0.553073630388918,0.611495124973429,0.533722897637401
stable,0.226087462711445,0.719985611147306,0.0642183792852319,-0.493304069404172,-0.588401575047614,-0.108552958280674,-0.164968117744876,0.21872071993884,0.474572211321799,0.602630254148465,0.40761699825103,0.512375841514066,0.537837675861302,0.498032983464519,0.435924191326764,0.595204565070446,-0.0971315434181385,0.337084607528437,0.385798691314487,0.564194758736789,0.529440687065095,-0.548314434907605,-0.344185261462859,-0.111878346733074,0.0992132587552487,0.108436955582516,-0.107492109556214,0.334632272556776,-0.35834121737686,-0.491431093252619,-0.523606266038227,0.256297614963497,-0.192074096614836,0.639386812474769,0.632904118010503,0.400228426337338,0.334069598466823,0.496993323983175,0.0624008205426928
stable,-0.116191711522006,0.679743923465951,0.360074114189287,-0.545661433448068,-0.611529811927819,0.228899061027789,0.472858263838913,0.381944171233924,-0.709567683012812,-0.0766984626137273,0.290983099074428,0.166256129581008,0.511446109763459,0.286063583115577,0.0774599498317133,0.18566813881478,-0.282050847143847,0.185485278996353,0.27880494899322,0.054340393356966,-0.162829841749726,0.159051360183009,-0.0260525384727569,0.203150549765297,0.147219370544215,0.313858769442444,-0.0694864289830775,0.468520308429098,0.289327189222534,-0.0640627752907358,-0.682816354869611,0.609228402192696,0.153282283413333,0.612118802820184,0.385417429141415,0.310882956403647,0.514857492961878,0.447282518288057,0.0228461931841822
stable,-0.0092501035196272,-0.193461372513355,0.0592924081986644,0.183845697688675,0.26485352768102,0.160187739808961,0.204012305566179,-0.387490981388461,-0.0921788188014298,0.0347402248814465,0.0500911273108327,-0.730566003027108,0.211458032047083,-0.279580727292642,0.139841810348256,-0.160754504942848,-0.149494410562813,-0.0975127669298353,0.174254610548728,-0.10572180530254,0.0667954525959376,-0.0596565543649945,0.21707499278084,0.181374476043091,0.0301831002023356,0.0794016896320804,0.16887417137209,0.0419565927887894,0.127981447233729,0.0434440697442424,0.267879193604204,0.0666487112453674,0.579887375750278,-0.101512824359926,0.0977684297200218,-0.0362544831798344,-0.095798502025722,-0.212448989371486,0.0611753994731234
stable,-0.0203532474212454,0.264779842219472,-0.236271677588992,-0.240602351853826,-0.359270698946311,-0.499019496688101,-0.332920718258676,-0.0118559213815422,-0.216964369657538,-0.0892095457689081,0.164188835165542,0.458987283697954,-0.137809418697031,0.0431224176076616,-0.165874757505255,-0.0827019440132063,0.0188663184056468,0.019493723054322,-0.0743785256993658,-0.0490539510864727,-0.187081977925292,-0.234658963752724,-0.513102454871863,-0.534729872063756,0.187219814951616,-0.286101288125763,-0.324802809380234,0.0396012507313569,-0.0610622116092342,-0.0299762714131211,-0.518351603277734,-0.40346690904942,-0.468475147305459,0.100122300885574,-0.0418884839724832,-0.0645199924475904,-0.117543469209579,0.205064247907683,-0.106167200299679
stable,0.0999592149235385,0.496961146515609,-0.0266448699867729,-0.35465390967674,-0.657104642514177,-0.229042715090702,-0.132541640202771,0.383626778460991,-0.424964625046428,0.0150143094832168,0.097937822105735,0.476568216072054,0.0748430467332372,0.263268148128611,0.0580040728303701,0.289080229601338,0.0212753362275571,0.128793173527795,0.174350039521969,-0.0177650122049126,-0.0491133776631963,-0.172555949123908,-0.138530478233644,-0.250761687738494,0.147575383557828,0.0545441055479379,-0.209620873183327,0.108035612756582,-0.0447381202796069,0.162353929682549,-0.517378329594247,-0.0220666159609307,-0.428847374901837,0.290267246823269,0.122575476764037,0.0618785166072444,0.34658793398837,0.499156705553885,0.191047767077092
stable,-0.0718940101942384,0.632938639370964,0.39788485316654,-0.480363435716381,-0.505337333671117,0.521629125156649,0.467700877183434,0.135302011565755,-0.440910352353096,0.362295615488452,0.390843768586124,-0.208052550294381,0.588643975798534,0.25388676995297,0.405418030639389,0.308468106681382,0.011678480840578,0.119936896705902,0.308605583966342,0.0737622648930208,0.0497591362067189,-0.266882088851778,0.42956535369776,0.482508773685157,-0.0607980546986056,0.471433471806533,0.237358331511189,0.511855250652593,0.128267994057841,-0.115907429876034,-0.345149391526826,0.675614394639626,0.112524797473233,0.434997498399774,0.460661942316865,0.225623405875612,0.368314546561397,0.307021907850935,0.329803916204114
