group,CD155,CD19,CD33,CD45RA,CD123,CD49f,CD31,CD32,CD62L,CD1c,CD64,CD35,CD58,CD24,CD21,CD11a,CD169,CD54,CD62P,CD41,CD29,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,CD328
progressive,0.198311819664037,-0.752422283813556,0.636610451576009,-0.462648547048351,0.20652072755051,0.488658171984761,0.479662337006359,-0.730372785288475,-0.205975989542955,0.172692731709137,0.630246301228782,-0.0792670302404178,0.427135166858064,-0.501942625718166,-0.50479340739989,0.537017838357632,0.461696917568668,0.253108348115554,0.292875488722783,0.302558823194969,0.511665695173791,0.469216873837019,0.455159144190284,0.455301297450505,0.0455021982837012,0.654088459131982,0.537272765838763,0.610791407916835,0.539901802831991,0.442413418610462
stable,0.0281652681025307,0.308089703214945,0.608051888580061,-0.491068785339685,-0.719182929408139,-0.22733246880691,-0.281773129849293,0.203184424863489,0.357132589875719,0.426464718203742,0.471781896742313,0.428337867472523,0.290868223428649,0.153012022083667,-0.149255599391041,0.181193361743383,0.517688802528234,-0.717224314607493,-0.349430134042572,-0.226788626981949,0.0055918708802133,0.307127188797189,-0.509497438520362,-0.613645632150522,-0.572797474675264,0.133952925103091,-0.32445770793963,0.589539904936514,0.611512518178069,0.361337477229049
stable,0.514710124531487,0.0387603403539975,0.740508514290085,-0.330458473722505,-0.554046893959188,0.423039699205879,0.588585480127285,0.453226473782258,-0.60879079687912,0.0331275497305409,0.720102762896034,0.42491518482862,0.329640935150951,-0.186443948091637,-0.227074834564962,0.278097233704255,-0.0899328751704603,0.232647493951901,0.290686880610458,0.389982734923158,0.426262382041209,0.596330473076392,0.275269384705193,0.0391249961885649,-0.526193243545759,0.704466715245029,0.211134547734671,0.701133657923361,0.590380307277266,0.568437577822657
stable,0.0328532413964672,-0.214025945928767,0.706213188953082,-0.619859035423704,-0.642349740298812,-0.241238644005667,-0.168981899927499,0.151354386396242,-0.339159737329776,0.313905116780688,0.426250312470816,0.0457835603846331,-0.0978892672437795,-0.0061750815406641,0.126966805895736,0.327985509308595,0.436703138948559,-0.232673789640854,-0.257991381493185,-0.202040734143378,-0.0665524535505404,0.273594759407283,-0.538977164603439,-0.014547481497311,-0.434760239307697,-0.0515797297187753,-0.201720305850177,0.535381272370985,0.31664313415055,0.268301873604453
stable,0.180961965579279,0.164627076877535,-0.0287893712219094,-0.130728193244019,-0.154998866613037,-8.24852882224373e-05,-0.19676956737698,0.0272216568760357,0.0470529162455704,0.22323833491078,0.124016557070366,0.330621685049582,0.260555518399238,0.163736209255174,-0.0179197222014887,-0.0245894217750252,0.0263999120755156,-0.129433135414519,-0.0672639345960956,-0.0997226591467884,-0.0377603967923778,0.0786536568363731,-0.0387467034874438,-0.364665770711954,-0.133086473532934,-0.0999541314407676,-0.293956517568125,0.0732511816398402,0.0730310525559177,0.188790433424886
stable,-0.0656901519617311,-0.050241381661925,-0.468230800955186,0.213412307315187,0.572379581254507,0.362556115635889,0.20673241550418,-0.41669537526833,0.412488839632675,-0.520662980649205,0.0067510585310186,0.0239722391005527,0.0162848605051453,0.0502528046480358,-0.0109368443996882,-0.185663672676256,-0.0048274753302223,0.0248931147994259,0.315823557607503,0.40950509523277,-0.0022073051089638,-0.158604387954513,-0.0077504130597997,-0.355283417309965,0.498100444904759,0.194822015659887,0.396834968072506,-0.267438822050634,-0.106157859767891,-0.294610102430155
stable,0.350011680832024,-0.0681385065974032,0.664217124477648,-0.374583763989888,-0.408615820614946,0.605472080185831,0.494553817787772,0.237387231418853,-0.390104094032511,-0.166297788269175,0.702449129824661,0.529562162550637,0.505273391074205,0.0288799062993977,0.108719729835105,0.210881887879559,0.182790103882757,-0.159269193182977,0.512193441252309,0.506678859042619,0.567312203584983,0.558859042241328,0.156389597798158,-0.0546672381744876,-0.247222005826971,0.655999220681943,0.218955549882472,0.538816793324242,0.50365684089191,0.510347095722062
