group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD326,CD31,CD32,CD62L,CD64,CD1d,CD35,CD58,CD21,CD11a,CD244,CD169,CD268,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.301423565569145,-0.752389769130361,0.757118797794273,0.653386710842339,-0.589892339694493,0.236149171532483,0.661856767793753,-0.0596813700712966,0.532005087457977,-0.634003253482038,-0.183426490292247,0.773664890508559,0.550217213741421,-0.084359061233767,0.524504729536165,-0.634744188107566,0.683435993476931,0.620474286837699,0.572525338342814,-0.520023509607423,0.616585812370123,0.676524583206211,0.433936666600327,0.619428823137893,0.632775482462787,0.0404388972877404,0.790929525127121,0.568597396186453,0.771211443210707,0.676911652034417,0.62216834783798,0.593978271207789,0.594401933923676,0.531711542200159
stable,-0.0959410545966064,-0.129668949302793,-0.776862502695702,-0.0067399006561151,0.444513213789666,0.593364089953296,0.0241649641950697,-0.036823429715724,0.0072055039934543,-0.0148542138281402,-0.418870530102416,-0.488118272223353,-0.447100375811474,-0.267225544921503,-0.42813442871284,0.077320555354637,-0.504305158966474,-0.221795821341356,-0.655889002394657,-0.0346382574685844,-0.106981118549264,-0.222768045336067,-0.52182180034033,0.147360233671289,0.228461729370135,0.519001784730548,-0.173436198921961,0.136337630732542,-0.774026410984776,-0.602668641215543,-0.136866463933782,-0.329423395660969,-0.539519244823392,-0.0443234919248703
stable,0.653005603411698,0.078592395187829,0.754806065072234,0.220758166008414,-0.246976101422017,-0.321904340624333,0.387145950986718,-0.0910291443950527,0.613371701413784,0.416626758537392,-0.563015070919527,0.812126147828556,0.263904342459476,0.572381121221518,0.310450407039491,-0.0564101694287694,0.348231404484933,0.190225836541773,0.0502482096190509,0.135864431413634,0.0950226157290142,0.419291615368418,0.639577151985875,0.197336430912181,-0.188487312719235,-0.499363873370035,0.689801237158144,0.362931198982653,0.74620778141831,0.650124805797716,0.433280570803511,0.613029472552067,0.377457280098867,0.224973963416756
stable,-0.0931266300049731,0.254780025203646,-0.625516306762143,0.163863857217937,0.606851717644126,0.704766177782996,0.245594800094415,0.503842659428011,0.182051956576779,-0.0395210450964904,0.374745665220766,-0.631773382407463,-0.0995251987460714,-0.115681117220047,0.0303430343208481,-0.0941715174688348,-0.247537476591481,-0.0809915795508172,-0.378769725436814,0.137550846351426,0.0394187273152454,0.0960068562605321,-0.241621407346372,0.571518183745038,0.0771016519357482,0.393357687287472,0.0852360012341152,-0.0342329455072227,-0.567548972557766,-0.375185524974136,-0.0104999322870559,-0.162394977916707,-0.245087800587775,0.0164145199017325
stable,-0.0773332491288058,-0.104700419430769,0.152554836918387,-0.215854772316932,-0.233367804036278,-0.462538055796786,-0.342437674055448,-0.190708246034143,-0.321096978463874,-0.0659614361227427,-0.31211378173184,-0.0082246323033072,-0.153732903475822,-0.087241614212364,-0.13941195885748,-0.0236086716660827,-0.187643548690969,-0.186444495934278,-0.19591184328576,-0.284446848164866,-0.0488773360922866,-0.252309602902057,-0.0605671154575742,-0.0628324921418008,-0.207193073992708,-0.412264474561234,-0.101895471643053,-0.422227082509631,0.126466373967738,-0.100048177760108,-0.186301271979197,-0.0702489458464659,0.117681956638936,-0.0898489999741577
stable,0.121925495314385,0.0610647815999659,0.624432810696116,0.0373482416683617,-0.303994164887106,-0.665657869794365,-0.0806268473554003,-0.0179836207047516,-0.0398222653076239,0.473904664449907,-0.538844730684977,0.180494597620505,0.269065276602435,0.174387547657108,0.124391873914032,0.0047243837844514,0.229236396076006,0.258680237404329,0.132513652131634,0.017749320644907,0.144645346373542,0.181959003999885,0.264021890543599,-0.0645110215452696,0.187977037939533,-0.503252351786292,0.146430197314382,-0.300412951091171,0.445946424451672,0.0825759114163939,0.103229436437832,0.447029407297321,0.565836146365757,0.234123374855211
stable,0.147464145632166,-0.249913940013078,0.546261464478772,0.295439101051168,-0.579438215685494,-0.579318009106085,0.372660586110265,-0.183819810429954,0.33909134507706,0.148039368944045,-0.519136054774526,0.437000217778546,0.138318588982489,0.252761077263786,0.218652648645359,0.0525774296098104,0.126081171739768,0.164058489924381,-0.0001447404055152,-0.04240630114799,0.0599513191527529,0.361992039588915,0.415763314340407,0.109451183348203,-0.0383204821633352,-0.337797140519136,0.535376241692635,-0.0433196532278685,0.305624429775308,0.320035326627093,0.160244817292745,0.252046739129295,0.205461931074462,0.105405637964607
