group,CD273,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD194,CD4,CD279,CD326,CD31,CD195,CD32,CD62L,HLA-DR,CD1c,CD64,CD141,CD1d,CD21,CD11a,CD244,CD169,CD54,CD254,CD2,CD29,CD18,CD38,CD71,CD26,CD193,CD1a,CD304,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD82,CD101,CD224
progressive,-0.397270297501334,0.700723937533639,-0.743855402796417,-0.581977795277317,0.587909235108031,-0.397298176998855,-0.535308582651571,-0.118169980734814,-0.566864537489907,-0.156855144297628,-0.0753089974488822,-0.444247316526989,-0.469511966367202,0.553646687942799,0.0879495642740763,-0.366009998470996,-0.562588009105077,-0.642178675262373,-0.441863906599321,-0.63343298298775,0.604958241708194,-0.717439235611122,-0.562757272086985,-0.575269598165085,-0.473298922396869,-0.212162161912785,-0.677473285802157,-0.65950040613756,-0.511480651507119,-0.614665491831765,-0.67979743372229,-0.374930839993114,-0.330312278970043,-0.242890164761365,-0.178802035837363,-0.666483721477048,-0.818859993884144,-0.626918943215169,-0.603598096587545,-0.500732584829583,-0.160759967260719,-0.707372682360659,-0.55383645200983
stable,-0.0189258691979666,0.178110726537848,-0.259965312303872,-0.416737902366311,-0.350168810516118,-0.323250586317841,-0.50943380630672,0.174753705670083,-0.376988999492781,0.0397136086156033,-0.127282768193327,-0.52092001502152,-0.296767083712947,-0.0087154826032455,-0.140056490638039,-0.593127952725699,-0.0238553949413355,-0.0497983233262628,-0.0565069361141546,-0.153707333810081,-0.275430435989652,-0.386858023697211,-0.0084537561841819,-0.113862082783946,-0.140329783671886,-0.100269916204681,-0.370088528007951,-0.539691105763294,-0.24467902679655,-0.356215464392421,-0.586932485258287,-0.0364200363675265,-0.125923831369307,0.0515879190744964,-0.190165078007141,-0.44080745934723,-0.10377838716614,0.0476208759520622,-0.0124905788435144,-0.058801124034744,-0.165352912545948,-0.198328182423858,0.229256832805942
stable,0.0850437391604699,0.103420447303984,-0.548712101358817,-0.294693384121947,0.542635419953168,0.481087805768233,-0.131872408299108,0.0426315363051606,-0.176877318449918,0.332869582026922,-0.0499731425352432,-0.377204395775523,0.136060083277986,-0.270315039737082,0.611690219060821,-0.565552742712335,-0.467761002195238,-0.307096186202703,0.156998601997826,-0.330469305532726,0.0885352828661703,-0.146715457881568,-0.250827981793209,-0.0850793549231657,-0.105162248015739,0.0069493600648334,-0.262998078372562,-0.234914836873079,-0.338166221493011,-0.352675170828805,0.0387725187454247,0.245227439034656,0.0031641278486826,0.122764807034573,0.781161099189239,-0.421196022435845,-0.421534597868621,-0.180192896267518,-0.126675419753354,-0.305598464466525,0.109334747100482,-0.435688564880863,0.146581873063398
stable,0.276402142904974,0.391252566985973,-0.577480877297709,0.237103532005138,0.662166342222228,0.642216514178248,0.4137028237011,0.506863501619595,0.444458200942711,0.590052704546016,0.521355535314337,0.357071293839732,0.165639122507455,0.127866085804672,0.475870667011551,-0.0342167828600648,-0.111346715573907,-0.445122158282649,0.330001055226345,0.0162907382970707,0.111258782233318,-0.117212981329849,0.065138190924572,-0.389515439233347,0.404963505961044,0.512324197799615,0.155533314568133,0.265419091981759,-0.0178753972492431,0.586928869639332,0.155724176937124,0.577036741419741,0.376129622827009,0.524409533524073,0.591407697839794,0.173193712788011,-0.352262684012625,-0.151036731280223,0.0960842860230584,-0.0128832468241488,0.512037363548601,-0.0687063460350987,0.167836817951047
stable,0.503223654554104,0.254724231540339,-0.115659960322412,0.0587513621914692,0.242284405676174,-0.0340708266073114,0.0501593037680641,0.289518885094429,0.0800485603158523,0.248827391951487,0.155138296349003,-0.117814825607768,0.533320827032483,0.295104511496927,-0.0095174457984297,0.351312000640596,0.444979036811225,-0.0134778394784011,0.549587050350226,0.0793904494020166,0.103797554069816,0.252743363688257,0.233655513697907,0.245815097334364,0.520655251994029,0.375838783950226,0.252876561043133,0.242033768798941,0.121446650163989,0.437533560358857,0.145915978991348,0.528434822005007,0.546459584368991,0.35300691963253,0.190871552647323,-0.0123366362427309,-0.0682277728933194,0.0489947866397238,0.10275192353869,0.184262234379482,0.396253816008759,0.16036832946136,0.160775480782964
stable,0.0210014400996986,-0.0411597433933185,0.432565354119393,-0.0595726113953748,-0.302466139399304,-0.682930818911814,-0.1403988433122,-0.0810915837598479,-0.196392181272581,-0.131986435755296,-0.0282244916810168,-0.0381574696932514,-0.139663647317266,0.382789821834723,-0.448901886332202,0.114966678552936,0.454948976429025,0.0581847425430266,0.101588286043809,0.239827105715055,0.0408492699248107,0.158785260032712,0.208632506892134,-0.0276758275462608,-0.0034269933024723,-0.0890743649253764,0.0910128778368371,0.100298623070954,0.18508723022937,-0.0248174428296463,0.225390473348667,0.0642050154455881,0.0692622694261658,-0.0941586010591483,-0.474922508007625,-0.0145991259203043,0.301325298350462,-0.033132554844728,0.0321613361098979,0.317770255200232,-0.0502747539255462,0.384137257358865,0.0998084216025033
stable,-0.246401649941367,-0.250791047761023,0.513204549769467,0.181626252701714,-0.65493154017418,-0.596350004606224,0.247903793665382,-0.181262495482047,-0.136328828926964,-0.166466138596807,-0.239303985020349,0.238899553555893,-0.110078946216511,0.120632173440187,-0.561226629158534,-0.150003756453468,0.102855773477547,0.315113862705587,-0.240205533102464,0.104801059858597,0.113136110387209,0.0876116105850792,0.126655205054474,-0.0605781167788819,-0.13704624463294,-0.158516066697524,0.0698678950647584,0.270330384022287,0.367326529971554,0.0385031522963793,-0.101884857184003,-0.231205859070971,-0.228759219899527,-0.112066830785706,-0.461262412047489,0.431801472609901,0.211288550233163,0.275164920416827,0.175304750045902,0.169314056733156,-0.0876365373439961,0.137459493801789,0.0244671398596916
