group,CD252,CD30,CD33,CD194,CD69,CD223,CD272,CX3CR1,CD11a,CD66,CD226,CD49b,CD26,CD158f,CD336,CLEC12A,CD94,HLA-A2,CD82,CD101,HLA-F,CD258,CD19,CD33,CD45RA,CD123,CD64,CD29,CD36,CLEC12A
progressive,0.240944520991833,0.286949141982262,0.571463776145364,0.284007088249978,0.142712345173491,0.176864201543416,-0.135913902608712,0.294669409036444,0.653128051250554,0.2453892929454,0.364267725641398,0.297990525824555,0.46071591224881,0.268624453209405,0.184059465641125,0.785112997190414,0.310855582394848,0.208986422979471,0.143711146608095,0.642665061593567,0.0359992541491147,0.298365562778555,0.671818384173359,-0.745578343813295,0.4672974643576,-0.208209920479927,-0.677022522302613,-0.674578962969794,-0.771662618670333,-0.638269713213174
stable,0.111842598069014,0.203179732844498,-0.462902061348552,0.234568216453771,0.0027273166480503,-0.145447361294294,-0.112710224766962,0.102836376618952,-0.0484138994904163,0.441709213914855,0.31256909083746,0.339112916649429,0.291283938662712,0.0414524132412087,-0.137511661993257,-0.205514488287466,0.0326617024718923,0.0023609129490892,0.117859543822962,-0.138095739383266,0.0603840833989935,0.256338018488338,-0.0891328701124999,-0.798172378062502,0.289199510688196,0.671695479079915,-0.590082509525305,-0.167831692229106,-0.191077661692094,-0.720851333595712
stable,-0.473899416715476,-0.176080921305224,-0.0146462715329332,-0.116131135204722,-0.176538142523371,-0.166187608619627,0.150030217999691,-0.0423954728862456,0.0683045837168346,0.0881582947028668,-0.0735249813908605,-0.225370864242718,-0.218909059899207,-0.0426515846940856,-0.222195855335576,0.145510081456614,-0.150822137373925,-0.266546132683968,-0.0373809006940653,-0.219413388916593,-0.24768094333991,-0.304218369571947,-0.0022327384996542,-0.76587794890963,0.366058632486039,0.468353128556721,-0.762994273733733,-0.428527881209867,-0.731877192145517,-0.7525722127822
stable,-0.716311796128936,-0.680760998417619,0.212332434088668,-0.671275136980847,-0.714192361380867,-0.656325059359828,-0.724885569922949,-0.717522065761764,-0.152067206806797,-0.658655605681775,-0.764915488877799,-0.692800178996177,-0.658047807167537,-0.701036361049519,-0.673851924118665,0.0270920589687854,-0.660429733036058,-0.708089099385484,-0.711324632884278,-0.186865436337303,-0.720924822305623,-0.664577812993997,0.154034332522488,-0.523968881012466,0.695824453177631,0.664398663252137,-0.211991511787347,0.338890364960821,0.378384117628082,-0.351933096920548
stable,-0.526176546415649,-0.357482224305063,-0.282275872112272,-0.245004470143734,-0.209625533922186,-0.3518221776911,-0.341994942819447,-0.524814593004733,-0.219304384361122,-0.418791636449342,-0.251437646440647,-0.230681842726114,-0.188420763582225,-0.359313334617492,-0.316314158231524,-0.196719980552277,-0.515987897862307,-0.491880517591084,-0.375116979102358,-0.318331792848217,-0.504737795686549,-0.56949989922517,0.0054202042364014,-0.392845179669265,0.159511910183587,0.440411159415858,-0.151908788359843,-0.225673125879959,-0.188865853440328,-0.433487234439522
stable,0.0351446616452335,0.0688211540911713,0.701061044616234,0.0504855832885747,0.0278407762633324,0.0783889303190028,0.0413570312530016,0.212970230313374,0.421235277923723,-0.0511035407306047,0.0625665936789206,0.0153602739168885,-0.0486438592773893,0.153373247882871,0.177201783051815,0.550339539327064,0.0999080387107768,-0.0121000441775581,0.0605279470933597,0.664798406629576,0.145320455980517,0.0568462339865712,-0.0077025075257946,-0.689761155698584,0.347993699110466,0.618530724236467,-0.175646843929196,-0.3058455169784,-0.323283461148739,-0.542893740593651
stable,0.0136558430730955,0.0836504666145422,0.366283578475061,0.0437645878868647,0.179062728302394,-0.0340661771613133,0.0140079391128612,0.0175810496548031,0.0433987521343962,-0.081151984824067,0.0811765717192892,0.176548459173996,-0.233851898467626,-0.0632918734163095,-0.0736350942792685,0.283048148730588,-0.0732152556303651,-0.0027413050442045,-0.0659486663863556,0.327917371654497,0.0660893789902463,0.123563459503215,0.0389839392009196,-0.744209996763179,0.394959774872544,0.462009318091371,-0.681885468461923,-0.611702905918439,-0.757080019951988,-0.560696300577522
