group,CD19,CD33,HLA,CD45RA,CD123,CD7,CD49f,CD4,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD58,CD21,CD11a,CD244,CD169,CD54,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD305,CD307e,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.760258322463531,-0.756891239546761,-0.598621490727047,0.623670137486865,-0.343953464287869,-0.319983228917568,-0.662995376143362,-0.504365259446941,-0.503088235873905,0.620648309955549,0.111802502787831,-0.531390610950636,-0.387856915044109,-0.74115492378894,-0.589780405126474,-0.525607516055504,0.640414525048096,-0.651053496916342,-0.604849419620848,-0.600827584220698,-0.416556502351906,-0.58877919758455,-0.677335258304718,-0.531047825268645,-0.551013030336873,-0.633071218005299,-0.0738229285211087,-0.795828448441219,-0.566448305123098,-0.122574599219821,-0.800183840757201,-0.64873806969724,-0.621486572879485,-0.536698778146891,-0.666147927475961,-0.566942703568638
stable,-0.115330183241217,-0.751002476005031,0.096024652044427,0.478813262365425,0.758883048653598,0.0449111082256216,0.225514415074365,0.399052936900027,0.236795615448047,-0.0332704075028242,-0.328326644992718,-0.102474866136868,-0.427415763849244,-0.533970611133906,-0.470141317368804,-0.21939904216498,0.0865528604716086,-0.313142008248465,-0.162465823394188,-0.590470623994623,0.625132894072818,-0.0844466341963279,-0.03612046325327,-0.319911241812208,0.457340570652162,0.482879859261621,0.658671051063476,-0.0799593572308644,0.34681312536036,-0.259032089902787,-0.676828723296372,-0.596243602396614,-0.307571041461813,-0.288293075740293,-0.407023003913748,0.0437183930590017
stable,0.158613743015437,-0.501547619815265,-0.157908866077193,0.639645852583798,0.633638626531138,0.515113725391268,-0.0625302280411662,0.0199643705973175,-0.227003385796422,-0.244869523423985,0.666515656678453,-0.0749929186288123,-0.369968475390681,-0.232211827117213,-0.18931319773126,0.100314124218998,0.30863055409503,0.0031364349665893,-0.141375771556172,0.0239821000454561,0.0162190531765568,-0.0740913667343281,-0.0988106175868217,-0.229040727449612,-0.177391920753203,-0.0154208881373848,0.70982340299352,-0.27358100193035,0.1331825541174,0.501195446401876,-0.358239020194863,-0.0549474949896111,-0.0474923696387487,-0.262664585392416,-0.40788051122,0.0848448319397301
stable,0.247071605603957,-0.657254001229716,0.162740143796111,0.651840945634316,0.606045622445151,0.301863034844787,0.39832427266052,0.296925168003556,0.299218048163729,-0.0194636198722282,0.472954874037243,-0.161165680757136,-0.23323076348362,-0.38743966136662,-0.142065790655426,0.190897263748988,0.0041377233061977,-0.237786199898497,0.0756186737820897,-0.409605251983388,0.22050438165509,0.152856321202072,0.1929362217782,-0.174032169445461,0.574296075622979,0.0259870919474692,0.493820745662881,0.148963852624108,0.220307725481052,0.25722757341126,-0.427606293261583,-0.272538562685482,0.0421978410781679,-0.172239099849005,-0.252077121777526,0.134282638714173
stable,-0.220596393321749,-0.37146114313362,-0.212767822310252,-0.168771788113758,-0.224059283691228,-0.0034018059572047,-0.177830032878752,-0.21243305985942,-0.373164519368243,-0.0709213142823594,-0.152404362324856,-0.111106499289984,0.17053985622113,-0.236445407551911,-0.414752204392894,-0.0161827021014271,-0.0725036458947263,-0.148491459651123,-0.289983256312832,-0.0482404082490627,0.0183288614288596,0.002470997691429,-0.169971188614273,-0.190685510717747,-0.106540967826157,-0.42390636674407,-0.139064534403534,-0.283045742228143,-0.252179210665304,-0.0533043674741829,-0.347718706414909,-0.350679156071583,-0.358217109692401,-0.156655891565331,-0.273924128897126,-0.334300585759655
stable,-0.16858145167865,-0.565125775776146,-0.32307985056394,0.12802251223347,0.464249978223851,-0.0566205649943088,-0.25665066052461,0.163756561888546,-0.212285792896006,-0.387942611379866,0.267838755149869,-0.193859219640693,-0.24943601752174,-0.400579573661606,-0.36796382521312,-0.333588425998566,-0.110950176012822,-0.362021543833281,-0.390397436988065,-0.162210931919915,0.0244046469638418,-0.135953949702851,-0.404796638077598,-0.181743127641078,-0.0938087695988533,-0.132952170247021,0.221379606022269,-0.424336768559133,0.113602570501039,-0.103094160121704,-0.54264492342468,-0.327534156984557,-0.230760290056351,-0.59326334139328,-0.603000527098947,-0.466046923893807
stable,0.277141341090133,-0.16482680009528,0.0253773261146068,0.617433963433613,0.47404761799965,0.282818959349381,0.16926731705461,0.462150061961969,0.169497025907001,-0.119116978892007,0.502468935306259,-0.0161955571728397,-0.501609423259269,0.0466818749326536,-0.0691836178070094,0.128509331179187,-0.117698085902569,0.0991103560176085,0.0364389051359897,0.052349199018265,0.323491230270412,-0.100203824332519,0.0723992181149419,0.0850961593261155,0.0257121093004948,-0.136176754927528,0.417838564387331,0.0295058932636142,0.505963974504199,0.213296772922675,-0.0367872255817503,-0.0397299759962348,-0.145496944502449,0.0552808428304786,-0.0051458675645769,0.253570013888715
