group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD16,CD31,CD62L,CD107a,CD64,CD1d,CD35,CD21,CD11a,CD244,CD169,CD54,CD41,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101
progressive,-0.326272902028265,0.688791048801105,-0.764823269888616,-0.593560250005492,0.557902587021064,-0.28682495941499,-0.657660182733768,-0.583761523933673,-0.260895169495969,-0.486322960124038,0.150938266660808,-0.382291622923521,-0.723042697638778,-0.593902247050921,0.0792345969219888,0.646852025221757,-0.746126432263896,-0.619950182276966,-0.635081236942063,-0.477470679872891,-0.459320318733,-0.712123065090782,-0.716409798052764,-0.552690305338213,-0.611239808358181,-0.648515185225402,-0.137958074469946,-0.776331391224709,-0.82363459303138,-0.636872096008625,-0.647199228457009,-0.562853056033461,-0.707178072974894
stable,-0.0543400578939285,0.167879823185804,0.710126949945584,-0.005376774680721,-0.357722529078869,-0.473729307534766,-0.0359823134566085,-0.243616301993115,0.55405626036336,0.0295804900783915,0.389606135168226,0.573778516672898,0.65550693113778,0.50174681943922,0.418434982398465,-0.219844265597886,0.390558930210519,0.314633434709464,0.553188349100765,-0.582943228507671,-0.115061876924665,-0.0374549279176792,0.183927212465396,0.49416175836238,-0.230492359312743,-0.304287715732797,-0.418010161382122,0.383682722758226,0.712379628520925,0.762009603924983,0.386602340326232,0.394394067683814,0.607167239896619
stable,0.602447950025203,0.0075020013588382,0.810165484259213,0.366708206959804,-0.457106038523777,-0.424754546158975,0.345924906803156,0.10892840799589,-0.224471363024209,0.630303134264421,-0.737946875882195,-0.101038842301645,0.767125218425069,0.351145447404757,0.457258039876262,-0.0975226657921098,0.24725562319946,0.314411998156872,0.0883150350880288,0.214946054194691,0.312841374960735,0.109560638043315,0.444734913724107,0.627383869291315,0.193558395948146,-0.153768284569923,-0.569990857773019,0.775087975794376,0.772624530778019,0.600148750830974,0.418526507441473,0.620185119064419,0.43167862610845
stable,0.175556855834352,-0.222136543942353,0.695326038044247,-0.0641177658335613,-0.534909181677697,-0.516717508607061,-0.306316975876963,-0.225548925695009,-0.394918980700501,-0.194392213108587,-0.389523434158738,-0.204742770213848,0.309418249353033,0.0829046884186957,-0.105044532484223,0.0619892250872964,0.364618683911965,0.0098834933276591,0.407135740117104,-0.150199595302553,-0.231554527660401,-0.114976865072312,-0.0692540878035822,0.226781454913038,-0.371179267119217,0.067182914551218,-0.476697880853224,-0.0898828237313022,0.358722591017348,0.269703739706412,-0.0102357830471299,0.20434811501073,0.304365156715946
stable,0.151255460066726,0.10569821053825,-0.141689835304167,0.122195219433306,0.266639858471193,0.506162325170642,0.26924847781568,0.108224990961949,0.121605286555869,0.382038538513465,0.284805391199678,0.0207473652310712,0.222260896767947,0.0844466930886074,0.0771544844783446,-0.0211156559204781,-0.251195720134958,-0.0081784826762531,-0.0703938055139213,-0.156860377606713,0.310937412110985,-0.108782334179092,-0.0660518759416604,-0.181135614219418,0.0570728470288024,0.0998050063950809,0.377223316048686,0.226539468220584,-0.0650572608155973,0.107055667412277,0.12392589702539,-0.0415621038065448,-0.129236843976359
stable,-0.0973441507215236,0.0369316934332274,-0.589774962120096,-0.0107831401073289,0.297735823872635,0.645944914237072,0.163906183875412,0.154419117782268,0.149469745196797,0.0729820274218247,0.523583478148956,0.121420115980307,-0.0421125205437777,-0.254650198913673,-0.0374681811836759,0.0404798522500353,-0.271333178631605,-0.199955104946817,-0.0316399111570362,-0.0613187015906659,0.137828508981025,-0.197744978898556,-0.136357511619086,-0.218991076280555,0.0485567912238474,-0.306098586982701,0.583377823798778,-0.052289056727996,-0.365663252865208,-0.0604078888964784,-0.0603502296892382,-0.359193395640219,-0.491052697301462
stable,0.308718167924875,0.095769459596048,0.531515487819229,0.476542402463938,-0.0478734171519551,-0.191836001440395,0.579966823759195,0.225761514915318,0.351154166211345,0.550055570477082,-0.0558185896143348,0.483746709872688,0.558813218530352,0.206667106281574,0.619194613943625,-0.116564209976604,0.211619038872416,0.368120427798724,0.164659239556597,-0.0155880831886637,0.613684758348099,-0.0502912064108854,0.4954355626375,0.462095390563462,0.17591747347739,-0.206110207745506,0.0722376108220648,0.661108817371354,0.424898329434318,0.397798004971273,0.140471563282343,0.431231940418931,0.306333090932842
