group,CD155,CD19,CD33,CD45RA,CD123,CD7,CD49f,CD4,CD326,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD35,CD21,CD11a,CD244,CD169,CD268,CD54,CD62P,CD41,CD2,CD29,CD18,CD38,CD127,CD71,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,0.256070740731199,-0.840504560588584,0.643469707322449,-0.7265965165154,0.309933118689413,0.251728941408385,0.523206802478591,0.426012824238588,0.0199050167675713,0.328807346102035,-0.732414924711214,-0.247034326328926,0.453361379925039,0.309363256610525,0.669790780464072,0.508739150911153,-0.287748401101877,-0.716563814667097,0.515429507317239,0.453907306129764,0.54435534595034,-0.533426007220615,0.268947989782328,0.321670618056066,0.303570398207808,0.51784395578462,0.519513030127341,0.436011972908367,0.458976334346564,-0.0081726576043623,0.527625067347196,0.685882142653678,0.423859369268071,0.701508791714321,0.498532998387529,0.469255964289823,0.437085093674564,0.5562584943136,0.459497393759795
stable,-0.115049646383482,-0.0618504611737173,0.420282310614953,0.166952595988975,0.174375139147366,0.483141664262228,0.0793883463211067,0.336741334360252,-0.00467468929576,0.278132454147338,-0.0247064985100699,0.130811081272407,0.14544819709749,0.0773517125008088,0.255936549202964,0.342430835381631,-0.221672273580836,-0.0594329641905046,0.309214515622097,0.151860201999487,0.186023824834221,0.115696492633163,0.065552759937244,0.0429471450367746,-0.0086410105200341,0.400390872154903,0.327804538896832,0.005888412297827,0.178715090191765,0.490026355796212,0.261985593600334,0.452110214715107,0.267124426527284,0.077379949031313,0.347405628374092,0.264497469571148,0.0318379143089676,0.147478682771499,0.100143862301243
stable,-0.669981165862638,-0.182995247431661,-0.583409816061837,-0.0031150138918092,-0.0116734541105527,0.191315045026897,-0.360160140281801,-0.288870432458555,0.371175980614929,-0.622535621255624,-0.373055668960171,0.213678628663591,-0.432420977334409,0.292494179087523,-0.69751440575405,-0.237732010975892,-0.571069924395263,-0.168465624633037,-0.428994604874609,-0.162687379799441,-0.0993544144740324,-0.0109963854187624,-0.35681916988425,-0.492113218332713,-0.468607582577167,-0.10465624497343,-0.422428460371174,-0.557118981245685,-0.0441942229513923,-0.0793465964350819,0.0927896869066642,-0.704903187807139,-0.486500839088954,-0.620139730018511,-0.65814888443112,-0.483828515694753,-0.49565941695313,-0.245390818355268,-0.226456349997409
stable,-8.48920966316983e-05,0.253707549433255,-0.418396508563159,0.538060439077904,0.678653858152473,0.385489076669527,0.213715657808577,0.451761816434749,0.537409004876802,0.205206523940225,-0.0253356950201207,0.324845844546807,-0.0612523717854612,0.122823682640295,-0.591762401887675,-0.0388471451699378,-0.191920985450735,-0.0875051854755161,-0.0905946314381916,-0.0429169139798351,-0.180808314750366,0.0649965537704541,0.624740368660463,0.216480085675168,0.179129578997054,0.134451991810404,0.141275703378573,-0.13983282451955,0.59546096612158,-0.0625977572671697,0.151426057403828,0.124601226103142,-0.0922684859374361,-0.566494293863118,-0.289547500559903,0.0266130359225378,-0.0589325957289269,-0.0953448909469796,-0.0162167546017116
stable,-0.107098735128809,-0.0383473107832771,0.002355868431893,0.0976191950469848,0.121651141194645,0.0935412435113553,-0.410809729463027,0.271063557373742,-0.0832753242812285,0.0266303431678294,-0.0386738672445858,0.12134743392998,-0.0363698197980466,0.163589515178689,-0.199800669007983,0.04111806652146,-0.309798789044649,0.0807980779806664,0.0370775881067002,-0.141965174414798,0.0438329728771598,0.0795674397404599,0.146812528796388,-0.417787078524962,-0.409323947630135,0.119317466228361,-0.24925484773198,0.0722110652994807,-0.194755792110955,-0.0600142015721223,0.231192303715612,-0.40963107900796,-0.105699098125874,-0.184037932241388,-0.124306772960213,0.0645117439187682,-0.241817376344568,-0.0113901704830043,-0.216784818869955
stable,-0.15053016271962,-0.106849202529369,-0.55099732788829,0.149633651913249,0.611508098643014,-0.0846060341537447,-0.028934741469262,0.126601823460432,-0.125539506073555,-0.0399218873856116,-0.51834706130474,0.339000226762707,-0.220477407456644,-0.523324984201596,-0.231601900532157,-0.415513070536077,-0.241917087199221,-0.0325868013678626,-0.212645544260405,-0.276380980534161,-0.261277855953536,-0.0879713639410688,-0.0182122420775211,-0.0318275846919837,-0.0215397337235899,-0.111444614925113,-0.225501812812722,-0.172094234623433,-0.0854907616493643,-0.194320057836914,-0.276366070282208,-0.153959759411157,0.239686076254403,-0.367940040057386,-0.334728220425152,-0.232846925841152,-0.499259590522488,-0.51496177857002,-0.343372210703277
stable,0.042168859263706,-0.234916632886243,0.357111905080225,-0.478231917143085,-0.483319862654166,-0.120045487032165,0.0655391827700667,-0.306004131864201,-0.0686246131961985,0.0875801522971189,0.106549777051213,-0.517420561014621,0.216002202202757,0.162221639849184,0.27257650691798,0.237898243723576,0.016964402824787,-0.169993149523034,-0.0187325458349587,0.135843261759897,0.0891856322218957,0.0556778640996774,-0.38395483531682,-0.0076094666114907,0.0279447586374689,-0.0096316168340743,0.146264893087405,0.102271717676442,0.0188777591356035,-0.0879682716213771,0.0279065098878342,0.321048936749186,-0.232855815121647,0.183514822825555,0.24508388434953,0.199369841727347,0.183216391794625,0.143658846064626,0.0298484518394316
