group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD31,CD32,CD62L,CD1c,CD64,CD1d,CD21,CD11a,CD244,CD169,CD54,CD62P,CD41,CD2,CD29,CD49b,CD38,CD71,CD304,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD101
progressive,0.267176796936397,-0.771020682601048,0.764108086825006,0.562706147914471,-0.64834516012826,0.382196792209868,0.666606391194977,0.464684057702699,-0.617633723188647,-0.16912124438031,0.344850810998123,0.730405925692564,0.558850362969004,-0.65792585971738,0.61799028721484,0.580642340221996,0.579633963183637,0.414535807324458,0.496919797033489,0.485719163422898,0.583004234369779,0.665499401866513,0.388747075862358,0.522172038044979,0.626236441022786,0.0522195109383425,0.788101958650528,0.805640525496899,0.59936135404762,0.600254152743499,0.65119543966963
stable,-0.0945477197788134,-0.0117035333799891,0.607900216869265,-0.255131745061258,-0.436574101422693,-0.603747198063648,-0.239452827023872,-0.210552411429782,-0.0290263464090699,0.262462654305326,0.188386291613138,0.497036197002858,0.313099110438583,-0.325438755373248,0.128247739991774,0.129649878933773,0.436535908944305,-0.815893693751787,-0.284667359580037,-0.212690136133472,0.0633734303987015,-0.0706540442297228,-0.239977084161188,-0.551329220464143,-0.483182557809975,-0.48845872538961,0.220861949485826,0.5382558331445,0.59548771547674,0.241408823830106,0.340358704518319
stable,0.556410962726187,-0.10422423316386,0.713569836292011,0.422574251343112,-0.393559755130869,-0.431740931573624,0.299551232096648,0.583785331638703,0.437889450251076,-0.64982201381411,0.0732339699376492,0.637220191748596,0.357165083645982,-0.106796880088026,0.283585994895786,0.299502642595737,0.164163184834967,0.252877710817284,0.167155884429232,0.377678513481188,0.315632725426145,0.369624902824777,0.0584457101282632,0.210164177534255,-0.157909894526821,-0.594776931544633,0.752827875126782,0.725719543466061,0.491823689280027,0.331049753070101,0.294120291698286
stable,-0.165200020045285,-0.228504368829053,0.429547590403117,-0.471364730060954,-0.701858775858879,-0.641483770515147,-0.599961497677568,-0.545625106008539,-0.0251377599027761,-0.657643851750819,0.265513928155741,0.251268957664273,-0.0116079754667386,-0.025132837859868,0.0422335700013679,-0.242444081292577,0.189284747372476,-0.407410615175572,-0.635426889647448,-0.619525558322652,-0.19501896671753,-0.45097523970287,-0.656013744324979,-0.627340582435098,-0.0102493619640146,-0.411751389719721,-0.489642324846444,0.305724986611257,0.0318423139276942,-0.258668143197471,0.09738893771002
stable,-0.0119042283837529,0.164880752582827,-0.42394923281202,-0.0008441525487434,0.226794063077509,0.478948199248847,-0.0665408820090401,-0.0319000688226954,-0.12075078788595,0.360894865767125,-0.26566023791625,-0.0689728222454371,-0.112136432168355,-0.24458733801896,-0.242008644573884,-0.0881532493134814,-0.0082695288418055,0.0430315431383857,-0.0745971585374349,-0.187065555546134,-0.0205860821184592,-0.172704823968627,-0.10687193379582,-0.0705701971925966,0.203533998608946,0.315992963622282,-0.241547521322871,-0.435941293138642,-0.18646015944032,-0.0326889197225519,-0.356208433521635
stable,0.150051126802032,0.0686449011880254,0.633072993363982,0.0946009213484641,-0.220545779731866,-0.568512314577144,-0.0782533934334696,0.0137212808748417,0.534654500412342,-0.449733087477452,0.57253838208501,0.163044322086419,0.388607204522607,0.104566014224802,0.347466852018931,0.254180802605097,0.0710357962432616,0.146800572817876,-0.0472518072839063,-0.106596666483314,0.242572753002085,0.262619767453035,-0.114618578148311,0.0496595150233422,0.390713422790131,-0.421428014774527,0.104049392549152,0.454801453168638,0.213444437586695,0.120633148546709,0.587653444496208
stable,-0.0490109385144758,-0.227426215076327,0.446049589581214,0.209298078270133,-0.552177644813228,-0.550909429739057,0.108618331303705,0.182355952174658,0.268841697921728,-0.452329361764404,0.286723451245631,0.191108382799371,0.161324391810028,0.0287351513844671,0.0645574157974933,0.185181254476131,-0.0231371795286875,-0.21390449255458,0.118876597928496,0.186696152186826,0.12514995618341,0.216525190702979,0.0113683430852125,0.0404819445260476,0.0358658183771756,-0.333293835463058,0.334301446257912,0.198341520945719,0.265524082032748,0.245728983482828,0.160802283596693
