group,CD155,CD33,CD64,CD36,CLEC12A,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD31,CD62L,CD64,CD58,CD11a,CD169,CD29,CD36,CLEC12A,Ig-light-chain-2,CD101,CD19,CD33,CD123,CD294,CD32,CD64,CD54,CD71,CD204,CD36,CD158f,CLEC12A
progressive,0.0301980725579439,-0.462300833981638,-0.511777221291968,-0.524809489527732,-0.301969035862952,0.233301468310511,-0.656276365606189,0.845248856223654,0.723400540823856,-0.414858977505728,0.343953464287869,0.693575143247128,0.617780916875899,-0.0336287329866049,0.731687916291214,0.656579632675814,0.698152363285246,0.650058944164822,0.740957040035562,0.788956804329498,0.762636652905466,0.721781891337814,0.660244776107735,0.779604558964506,-0.752860207733687,-0.322027740064038,-0.0865697733646915,0.678087533084041,-0.726001137481817,-0.318422426099532,-0.586542159316651,-0.264879228550643,-0.762160680161781,-0.0003893578256447,-0.746526440816833
stable,0.11246202457901,-0.448265741256765,-0.574851009680663,-0.326481616200521,-0.423812174410994,0.0666810234229526,0.0996738008388477,0.667279691645791,-0.0861798533332476,-0.415994072277237,-0.754149572897409,-0.24824008673117,-0.30005235576953,0.317247435422333,0.532944655185821,0.073889301687413,0.229909376051213,0.528772722091273,-0.0392186619841991,0.0151976237716734,0.562763265682276,0.500850673108515,0.289584873764252,-0.224072284778467,-0.59743486882436,0.708265396615637,-0.369732628395675,-0.11921264465135,-0.528761911705168,0.770452853241656,0.654509936178304,-0.123806558314435,-0.169235850643358,-0.153328543138558,-0.536213547099685
stable,0.695444509539048,0.710692890098042,0.740493809031989,0.782246125812975,0.774891314551459,0.695536768030629,0.0122354069781052,0.804498772058971,0.37831786930821,-0.38350271028017,-0.415468844025581,0.412909103601444,0.68074833110807,-0.674511032997691,0.797799680069242,0.307571827822772,0.355636875933825,0.112772970451847,0.494053087934108,0.80049067890916,0.823016877741424,0.650212024043731,0.382513289855388,0.186031771791191,-0.41026996329752,0.676529726861578,0.118069237946481,-0.257243712863916,-0.295670168971349,0.0235437868691954,-0.14116721597766,0.188977651067514,-0.331544558178516,0.169385230012095,-0.290932978921942
stable,-0.105435984016569,-0.589357769198256,-0.568022553445933,0.0986454032974262,-0.460762754724598,0.0459266242777488,-0.244457445913627,0.603807987677254,-0.151106404840743,-0.663105014639311,-0.617103390451954,-0.32407161205686,-0.253174295297736,-0.477394831520849,0.551884791302952,-0.0793536310608266,0.179146765731231,0.382507365018217,-0.155904064456019,-0.0887543096962711,0.517319899725128,0.381316653742823,0.192865702641712,0.312693716804791,-0.61634470690561,0.632491007377084,0.242104679931038,0.038267456019974,-0.639242098771157,0.461048603634564,0.0841770179367131,0.0771426253155159,-0.0164630282757481,0.290718664076902,-0.564055349381743
stable,-0.0576534264828329,0.747609311224398,0.198506523966469,0.46103511274028,0.658675942920852,0.109418634301861,0.0433362663206825,0.467532798802041,0.25323748861766,-0.122326506039536,-0.315144512276617,0.0651221350516142,0.0760961641734117,-0.12150605802662,0.122117910068671,0.37399931035937,0.22481992255639,0.105858909206292,0.277455754625546,0.173534243637661,0.404318523324478,0.369000735949463,0.367392707936617,0.412882577932933,0.0499757125045277,0.525116083393137,0.685698451680566,0.426154049714307,0.270621053582424,0.659896805146154,0.34545148572166,0.67293973602193,0.393727022735388,0.696598945009886,0.127215767731563
stable,0.0642212049636884,0.221412268200358,0.0452441413525694,-0.288785807514418,0.168830155873357,-0.166274669509479,-0.0050700336428431,-0.646703711990985,-0.117187572675713,0.419797079172909,0.641946748390701,-0.0686128912347725,-0.0788420194314579,0.549634809103223,-0.192684171332723,-0.0258519405975795,-0.319587969407204,-0.0096889042673892,-0.274537013240832,-0.35185323342084,-0.513589463662219,-0.0264164071447148,-0.563462522973253,0.224926365124293,-0.0520529896171369,0.221442353858705,0.52197693718443,0.254557054103271,0.059657551881192,0.134433405224398,0.366825398098185,0.364352223163322,-0.260628371043878,0.557086280288661,0.012240483560268
stable,-0.212125600405664,-0.542838291325664,-0.475283022939379,-0.608370480112791,-0.275249953681049,-0.0397711714174844,-0.352103169463804,0.189461493520192,-0.0603056075528579,-0.725663656508721,-0.659808983979329,0.0237859831794352,-0.109313034932967,-0.67114018432512,0.146912404305732,-0.076322800751091,-0.23634194909438,-0.0825658872049483,-0.0273725110117873,0.130181168986881,0.0356529426654536,0.0011342162804797,-0.064343603878332,0.114592274224484,0.534958916434782,-0.254279801545031,0.18596851803243,0.471108016136895,0.377795130129345,0.0770041582166983,0.149869048937368,0.281126747878626,0.288043375276872,0.227374109801163,0.423431863663963
