group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD32,CD69,CD62L,HLA-DR,CD64,CD1d,CD58,CD39,CD21,CD11a,CD244,CD169,CD54,CD62P,CD2,CD29,CD49b,CD18,CD38,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,-0.668046680922749,0.697303487019629,0.592132720571207,-0.507577244400668,0.227601855309633,0.537423141015129,0.515292847204975,-0.572123187481874,0.537847561342984,-0.0584918369292208,0.140728168663328,0.666306395760048,0.565730917992492,0.60604606217199,-0.180080605112219,-0.501124365850135,0.645089153205483,0.644550340096368,0.627641978387712,0.274390829614326,0.447090852955055,0.576895458252421,0.59733783958403,0.477580265105538,0.507461804370913,0.551469788133351,0.0812828586551576,0.700743305995774,0.474395571242723,0.65262599092119,0.640470792946975,0.578372423123232,0.521850945856006,0.574162557804044,0.532327925318023
stable,0.118895498045717,0.774739098744562,-0.0418025299120849,-0.421235428014657,-0.777664258912028,-0.179532806088762,-0.302580272650412,0.0344072095815084,0.0860273594127873,0.390675851954333,-0.141534165392289,0.497115116691172,0.451723722637123,0.218945269585528,0.511584728432425,0.0300049916301576,0.374848959705049,0.143867559788988,0.634186222830665,-0.550658305216779,-0.329514820768881,0.19050483871066,0.0622662379094028,-0.245750511953607,0.306197439487006,-0.367527507059614,-0.6425553664866,0.0335264162601237,-0.363085435999938,0.666087811505124,0.520201378257289,0.244891045810722,0.251885125884584,0.40535828815132,-0.0686787212760789
stable,-0.142627335357912,0.643389785196707,0.426153169811418,-0.530887367561201,-0.651856289764274,0.259640178724005,0.217594126904974,0.348568716617772,-0.0778219795777549,-0.708776931508711,0.50542463909577,0.427420936892886,0.367721257344361,0.130670050504399,0.203228956126634,-0.260538494395587,0.182087474449215,0.341161136075378,0.0317857992665966,0.233432286847541,0.0655684693106297,0.227266071720545,0.335119607794459,0.0049069861576952,0.414747054531507,0.331324880218092,-0.657941442123906,0.558161112425863,0.0988382340595666,0.54463839356469,0.314857868115073,0.290541555437051,0.389459151032011,0.37126802677623,0.013690276068384
stable,-0.202630890868356,0.575501395314284,-0.2583879862303,-0.669273433380142,-0.661800753901141,-0.454624289989339,-0.324745303377771,0.0645928266268183,-0.393585075804535,-0.498733134651014,0.212948378878631,0.356364466496251,0.140021204067535,-0.224802306446631,0.334334452844795,0.0028351067098021,0.155756879069007,-0.124439150890527,0.378569494744953,-0.290875306094508,-0.504282923241483,-0.129298779580737,-0.268054832716434,-0.522671174125429,0.0847226375284879,-0.628531107525644,-0.457835975086337,-0.246547125065034,-0.291849232693412,0.383837127433667,0.194350189355782,-0.0670939069411872,0.115949221417339,0.211064312532007,-0.170671453918013
stable,-0.175459029493495,0.268371305982777,-0.22312110504043,-0.376273723677806,-0.565745863137586,-0.319927438899545,-0.410769622082257,-0.0762931424552332,-0.201575476806307,-0.335456569847989,-0.148943374629842,-0.0351377406995333,-0.0085947894313663,-0.174835836050467,-0.0739410729167549,0.0713883493769558,-0.0693229061826204,-0.160107290808313,-0.167625584631194,-0.415074405168688,-0.353077784512716,-0.0583606245296628,-0.220041178342674,-0.192709726846879,0.0129527331816421,-0.194298677419447,-0.51949434244558,-0.177118256318804,-0.527055471233122,0.208282055765581,-0.0314884141361855,-0.137956644552026,-0.0845346302665761,0.118793795406258,-0.107321012443908
stable,-0.130900698737618,0.425881876505828,-0.11922499121649,-0.48376227574216,-0.741250991658231,-0.235174872993088,-0.419810423174631,0.118004276751482,-0.186403015162024,-0.628678819747719,-0.113597778517097,0.0376578279625753,-0.0337858897053451,-0.209011446768914,0.148990762663964,-0.0636907289707818,0.0248653658098749,0.027379255413668,-0.044088758617489,-0.249357868202771,-0.117162590192092,-0.0599087158744068,-0.0895703496111773,-0.292120106182207,0.0556915592171737,-0.338004436084753,-0.635995228590387,0.0678026370469224,-0.431550930667734,0.227846065278341,-0.176731919440976,-0.177335351845385,0.196066225498902,0.308951965744355,-0.0899901704740669
stable,-0.161581365829184,0.593071838187843,0.327197243668074,-0.546158759033461,-0.583025262952881,0.470022543512484,-0.130857003368127,0.158386446152745,0.133505624653617,-0.503786044259361,-0.309852724882464,0.55426117537891,0.181383019544066,0.336975882192851,0.313916442433006,0.0641279633614663,0.112269716324156,0.256260516889919,0.0722808042718648,-0.242883898378539,0.390303916842635,-0.0198290809800407,0.425823422749006,0.215990395472853,0.502650714641669,0.0908781663424251,-0.363445864302523,0.604169256168165,0.0243924094039473,0.390845535882926,0.398567651733027,0.182705029165188,0.342813413869882,0.281474903918134,0.265276798760303
