group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD31,CD32,CD62L,CD64,CD58,CD21,CD11a,CD244,CD169,CD54,CD2,CD29,CD18,CD38,CD71,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101
progressive,-0.174019643215212,0.77638560532821,-0.737386246902855,-0.60215787046198,0.540964923257998,-0.215946424096657,-0.594906596836784,-0.507214573122419,0.69695301156078,0.181764605231863,-0.695331977775644,-0.526158909315174,0.571603318528606,-0.585640205565723,-0.541563793912347,-0.610978039225967,-0.291697104768763,-0.548621505403225,-0.609206123026175,-0.47606867879055,-0.496038966975062,-0.525686356568503,-0.0034430446772533,-0.731090327599213,-0.547953097183921,-0.682540316190608,-0.634602647488944,-0.51240257952029,-0.473408674640012,-0.535273115548533
stable,-0.0165209699824032,-0.171057603772424,-0.694428927878226,0.128891133895595,0.481742255277512,0.746591280964139,0.277328946451881,0.244456203904246,-0.062903048353859,-0.331230161983577,-0.543914491861495,-0.203441373120922,0.109441283574101,-0.243806657652206,-0.18367706618359,-0.53691126442777,0.688417392420538,-0.0562208466279743,0.0220652202300311,-0.304802815521731,0.50608104979537,0.577397480985138,0.639255488216097,-0.109209055243683,0.353504542819626,-0.608147400011492,-0.579009380623487,-0.332173696759645,-0.29271077676881,-0.41670862289515
stable,-0.575231695008751,-0.0273287192357678,-0.771893381860656,-0.369326927790272,0.441975971049275,0.452434782042331,-0.37011607044478,-0.665911508506997,-0.411746796504743,0.664494847279085,-0.724497384908093,-0.215282833541293,0.111577402920973,-0.298048445019504,-0.243197899829569,-0.0748013120465416,-0.245640176335272,-0.14958398863148,-0.441162395804302,-0.628261083873657,-0.266922563273021,0.114467049659788,0.639285257564627,-0.726988699449889,-0.323430861409775,-0.740628005975995,-0.554620826411011,-0.378018309808423,-0.549414029777625,-0.370832163866185
stable,-0.0918532485554976,0.30639292165374,-0.659365448678702,0.0795853505810389,0.612148511997666,0.627495027855938,0.215365716933103,0.159560843865581,-0.0250058031578796,0.382300219745111,-0.634107356271118,0.0394459446171025,-0.0268185769846153,-0.265524628869754,-0.0342273997118933,-0.444779110186948,0.399407906663195,0.113437593886827,0.0583157637546815,-0.238653416859705,0.545591192884251,0.0773661515993357,0.521043425262609,-0.0150025983480608,-0.0254072642436418,-0.57664557629911,-0.407884878407131,-0.0614807355927611,-0.164112744159927,-0.214493036134526
stable,-0.083565520636072,0.186434731675787,-0.16435889098448,0.107877730126187,0.350862696290191,0.552236631514013,0.0921690610597514,0.192262129080993,0.10012033122203,0.384613342533212,-0.0307870294086533,0.0841451046099167,-0.0579110687672588,0.169030665318578,0.12299275521151,0.21649179506288,0.498635849547737,0.112547266472452,0.144421578660773,0.0531197160663041,0.144132417820517,0.320624410889307,0.417210659019077,-0.0186252510860328,0.365806787676343,-0.193080067985126,0.0104000698362977,0.167007963063969,0.0228142050265733,-0.0648407897416437
stable,-0.199359987068349,0.0137969735363468,-0.579188006910894,-0.0985793715822479,0.399302883519633,0.640358734787734,-0.102926505741793,-0.0647720612836591,-0.33485423232394,0.570745542596003,-0.227018527230384,-0.064353846246551,-0.036083261613624,-0.247553031071045,-0.238888286011812,-0.0601900440821191,0.112610029599387,-0.0669253248283523,-0.245379668696738,-0.280623295353525,0.17672128463884,0.0488028446643573,0.449367288925454,-0.425687944209945,0.168357891687539,-0.465834182594564,-0.0685280517329921,-0.0115399455512699,-0.45922162931988,-0.517815411145794
stable,-0.130616899813212,0.304586989634987,-0.491956569665263,-0.247477576248946,0.576245021194465,0.576593054227563,-0.379132190125672,-0.289289356048635,-0.0985929800121036,0.547738457842508,-0.441046931162057,-0.19963778938301,-0.0185699757680366,-0.0294738888737285,-0.147802384283032,-0.0156787915739018,0.333396918079329,0.0287849377150211,-0.320611219700591,-0.371674360338501,-0.0098817714631484,0.09441892796065,0.326774921671762,-0.530299086886967,0.033720112201631,-0.305166665598374,-0.294033418397094,-0.156491992284827,-0.291056821088533,-0.168346854781923
