group,CD273,CD33,CD269,HLA,CD123,CD49f,CD31,Podoplanin,TCR,CD69,CD62L,CD152,KLRG1,CD64,CD1d,CD58,CD96,CD11a,CD244,XCR1,integrin,CD41,CD124,CD2,CD29,CD18,B7-H4,CD204,CD304,CD36,TCR-Vr9,CLEC12A,CD94,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,GARP,NLRP2
progressive,-0.605480005302985,-0.593439401190831,-0.622925479171906,-0.710974545975422,-0.157601700314597,-0.497474253777443,-0.506662228766318,-0.624268353187418,-0.622340070637851,-0.635441001254539,-0.247392772126264,-0.649702766953494,-0.68821690397059,-0.449354140603841,-0.615355298326983,-0.706886158896245,-0.623707312217619,-0.645931940903756,-0.62804104643328,-0.640081425602244,-0.616450010131678,-0.297957788459152,-0.613130477689048,-0.611077899477422,-0.632067160804077,-0.410745942142221,-0.607177606105162,-0.745637793968197,-0.401418502959773,-0.482593264458592,-0.608306445542462,-0.47674534886484,-0.649089867757945,-0.680306579029251,-0.626756839749477,-0.689220326242457,-0.642296941850688,-0.638632138558835,-0.624886635847361
stable,-0.297777183913168,-0.746831503958149,-0.229359472151356,0.0576299370708273,0.726741221341409,0.20506131058324,0.245821457292479,-0.111191344271358,-0.21445700926721,-0.0324940297781995,-0.336578745914108,-0.0648994914702194,-0.0113114961899774,-0.490801541626036,-0.522665569011007,-0.262129293396697,-0.156394683855155,-0.31888218977931,-0.191977117709878,-0.410871609719778,-0.281503046517735,0.26969048623054,-0.0179936674125932,-0.182198612396267,-0.0752635594147635,-0.281404124548787,-0.136545409122782,-0.216433891465125,0.632502248964834,-0.0997391791246504,-0.233690914816885,-0.637571447101601,-0.157080001655519,-0.28676429233182,-0.517404596653756,0.0412792357269457,-0.344437174169641,-0.249813463333049,-0.0822054020909547
stable,-0.0026411099118158,-0.784621689264276,0.192347677505324,-0.383555310969146,0.51902653162753,-0.354134182551577,-0.635016007325938,0.0207779117169526,0.166768568374421,0.063479362181172,0.738825488664528,0.0882292265055122,-0.0812745471392604,-0.705424725375756,-0.302115946425509,-0.192515888827242,0.377724100123174,-0.27870709605887,-0.30502787436251,0.182450005575405,-0.153131463337484,-0.346438007976044,0.120481425519182,-0.0904685364498356,-0.460854811654938,-0.58325997579949,-0.0106709552073835,0.181884421347186,0.608635811502954,-0.74147958851193,0.326655843383814,-0.765213891518695,0.104771577468909,0.0146841164301658,-0.552004279030553,-0.215754289029862,-0.375137338856072,0.0859717612054908,0.0695648566986325
stable,0.0693165268213244,-0.652965123598963,0.160605706931183,0.0821632813722852,0.468756105204059,0.271863741356865,0.190610521590775,0.0563018789479758,-0.105336291685022,0.231776391513038,0.342009262281941,0.0133652193993315,-0.0162253932793423,-0.501671010750617,-0.179923619734449,-0.0450528096546505,0.135489952672683,-0.330752763505252,0.0372123473611863,-0.0165499139236714,-0.032686266118614,0.307748974458263,0.0370985403013226,0.10038725122728,0.0314312082609978,-0.294168329826223,0.147336370677055,-0.069071098481474,0.323194073282276,0.166090712685168,-0.02798570369508,-0.510530405628328,0.0922853897205558,0.0464334513576758,-0.413488598249479,-0.0642162736618598,-0.0501223182759459,0.10244640310967,-0.110773940259448
stable,0.0597098396977265,-0.639502957028021,-0.0301226523671025,-0.0236528233755767,0.332345813500084,0.268027695549988,-0.0309969240170659,0.0783779383376211,-0.0544244769782898,0.11876392526785,0.227709065045765,0.0566345142117645,-0.0084017153813512,-0.0288628400706125,-0.245322674921016,-0.0168504549645018,0.0635951972438583,-0.324140770804023,-0.0974360347267311,0.157175356802647,0.0105420569342193,0.211074542460062,0.0615404102789019,-0.197304156881502,-0.0913050676037238,-0.401956916805014,0.0946902329465167,0.129404176402837,0.423495724442233,0.019139623276382,0.1534659402856,-0.443822280303266,0.104985550295483,0.0665804969132369,-0.334243257897988,-0.180238125767241,-0.240939526897739,0.0036573857822684,-0.0063487963521962
stable,-0.0030591204760689,-0.613677002766493,0.187534414304702,0.0187821405773705,0.704359242526109,0.204737973418961,0.101436306719072,-0.0372165988531395,0.0851407427395233,0.0885613782037901,0.571858619697052,0.0671046576527821,-0.0209072384091933,-0.131891889461047,-0.234544958979348,-0.0121618599631796,0.0664429951750053,-0.207175427932719,-0.172902878910399,0.0993866079740319,-0.12349905171363,0.145366203581933,0.159577718087405,-0.108074847811179,-0.108925277850925,-0.211616581393685,-0.0183102400566221,-0.0515981137693627,0.566187116108404,-0.0980350536801545,0.143276371249419,-0.403684938398025,0.0426246196213874,0.0226745464972025,-0.0399896546525624,0.0480468499837829,-0.0237518959639591,0.0827003054059352,0.0977188392828
stable,-0.0942743509936893,-0.717140596752446,-0.185368158663885,-0.499219840528652,0.460200901580739,-0.652585844004763,-0.56890208630884,-0.308582694736878,-0.209592488046828,-0.288468024322393,0.333988748388619,-0.130431643775135,-0.238356023869234,-0.697856334272579,-0.3089831340462,-0.535381939801782,-0.129292800211753,-0.278529667454798,-0.410585688993497,-0.149872740414484,-0.190232364976325,-0.60605017723015,-0.0884296024162811,-0.0149644224353582,-0.611933812108712,-0.618018846447763,-0.143184439130967,-0.147678528188223,0.233330315480783,-0.732201150357119,-0.19498631791245,-0.554380775339998,-0.168637001090741,-0.186314346574442,-0.533494830613389,-0.369866664258142,-0.239402676963,-0.250227693338158,-0.0924334408439651
