group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD32,CD62L,CD64,CD1d,CD58,CD39,CD21,CD11a,CD244,CD169,CD54,CD62P,CD41,CD2,CD29,CD49b,CD38,CD71,CD26,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD224
progressive,-0.762046630039252,0.735435747638464,0.553427206591619,-0.65822817314932,0.364798105036874,0.666216011189397,0.467994333028409,-0.656045393283039,-0.141455746022143,0.710485764082767,0.552424184220653,0.524764208717186,-0.208999374033343,-0.67820565301057,0.611928698769564,0.582738758464928,0.651282288904871,0.329373289474091,0.513616406567624,0.50004437086278,0.542012009931984,0.651069385113086,0.468159057145436,0.528175140512975,0.598503019036049,0.267304176759874,0.0403038759278481,0.775180637426095,0.526397062578754,0.741232157408673,0.625622115489637,0.601715099083131,0.502422053711697,0.618468627963366,0.516496611553919
stable,0.139822345811261,0.765562960241421,-0.007724380527233,-0.471567858846051,-0.746514934580974,-0.166124659811247,-0.346784230007688,0.0870790392272097,0.411229695915943,0.527893795133712,0.504475351992062,0.25191941035903,0.55025194118797,-0.0225037437226182,0.348262855772714,0.199354941288801,0.609073006478045,-0.622032936567135,-0.334911718640759,-0.204049125613438,0.156818476435622,0.0755658227055859,-0.221061511525501,-0.417103103446709,-0.454274846442173,-0.01374340995001,-0.647697037280175,0.104092267340657,-0.33259386325942,0.688250397102558,0.562379868386259,0.324603648975696,0.28981642092254,0.430177686791161,-0.10558975209406
stable,-0.0752879422083408,-0.281068925132003,-0.177287400222652,0.232024034741333,-0.0301564231189279,-0.222785770576837,0.0755668939714255,-0.259335125163622,0.123005789526738,-0.28538675346313,-0.071014259425459,-0.143754501489486,-0.0705080051867914,-0.250786227816376,-0.363652209737331,-0.168826526206967,-0.230399461150989,-0.508981792427754,-0.329241140565109,-0.285265956693624,0.34260688731051,-0.44255654913886,-0.167100403620087,-0.0298728345993507,0.101161026181244,0.120765271484404,-0.0434422583308925,-0.29749969833396,-0.131347361442554,-0.357803100238433,-0.300728512260602,-0.156620057227785,-0.307692800031116,-0.199625212800556,-0.211806882612132
stable,-0.221935454735404,0.566989622785559,-0.313912649426374,-0.700182575114088,-0.68711371680828,-0.478847157937377,-0.397980647811564,0.062811410570716,-0.459701269608569,0.247267859612294,0.0623269137276591,-0.291491018834408,0.257717539670279,0.0225276046670768,0.180332731815513,-0.158467554092467,0.305885753599457,-0.296761595826752,-0.502366000345428,-0.453271124148461,-0.152856321202072,-0.270361105859275,-0.524454358570891,-0.582299049842763,-0.151359932487931,-0.51681316861548,-0.506863552842112,-0.331716743120618,-0.372818172164597,0.331169110119654,0.0613112876868647,-0.148980171318227,0.15605245640328,0.191349151817521,-0.241405509558812
stable,-0.0820894582324264,0.0802807473329696,-0.188601886601126,-0.237590102406661,-0.54520978937228,-0.123158783844921,-0.506976976104909,0.0216273756960029,-0.317832597847563,-0.0311275938932623,-0.111460066781242,0.0678387445708832,-0.0513342902327919,0.0075165361953943,-0.124791109704589,-0.101944578983792,-0.0573592400529996,-0.316362753257226,-0.114909221601663,-0.0704846451962992,-0.0897239296874289,-0.145846033227952,0.0246843528410251,-0.0073387685927526,-0.292452841814783,-0.0980712592789902,-0.322772647491222,-0.0785247222847664,-0.393702977375782,0.11859362189942,-0.0420861100026266,-0.14991701134428,0.060417227700524,0.147882791896476,0.0305677803067466
stable,-0.012134537382111,0.520668951352893,0.0857156050368666,-0.420102223674995,-0.677973874064375,0.0005779227951169,-0.285535627605028,0.342135754972472,-0.564235761664044,0.130286889928113,0.131782393215861,0.0361682564913329,0.281786506746877,0.0297615366157072,0.142935130206756,0.199543537363204,0.0189934051990134,-0.150540714800497,0.128354976270382,0.0860189806232608,0.0455793533200183,0.160582822802502,-0.0454294480993349,-0.187268250034821,0.0705259127128936,-0.165943530698325,-0.517671821222029,0.231504383984733,-0.403465222348263,0.382836041367912,0.0169891337458277,0.043825972218377,0.369865997799337,0.479083293997518,0.16908806369491
stable,-0.232907109031796,0.44355816770055,0.193483869137053,-0.589458803001333,-0.595897900478566,0.305029080237472,-0.249654070730835,-0.0159662612683966,-0.601012262874614,0.411126518612468,0.113119633850158,0.163131528578883,0.170801650024698,0.0430299295950726,-0.087449599377858,0.119497635636919,-0.0569638637117511,-0.483376489143632,0.200400216476468,0.264361069620082,-0.0537758488495868,0.239749492261449,0.0428820887079934,0.010840693365,-0.123299963836677,-0.347239586687239,-0.463815790119395,0.490934916201164,-0.0890047047728529,0.242578554681289,0.267837073090441,0.143255786587353,0.171832536917862,0.127795797627367,0.0842612961646948
