group,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD32,CD62L,HLA-DR,CD1c,CD64,CD1d,CD21,CD11a,CD244,CD169,CD54,CD41,CD2,CD29,CD38,CD71,CD26,CD304,CD36,CD305,CD307e,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101
progressive,-0.790659551250778,0.756891239546761,0.567150955471222,-0.604684349314829,0.276520882545547,0.687263999823585,-0.642398715553302,-0.319929167114813,0.226287262678967,0.258838602906149,0.702103517860822,0.50318926926485,-0.654823851861678,0.536401955039663,0.503467943654072,0.583866074716779,0.388494914954598,0.509605386306711,0.553595317651785,0.628046212315482,0.515059666642679,0.550462423130114,0.297513436075724,-0.0016540116586805,0.78487984801441,0.507901854639577,0.0495401529693518,0.687834599598767,0.554426273357946,0.549770340340657,0.508140256081929,0.541533050790663
stable,0.195627273186043,0.557014357897299,-0.193488159285103,-0.426476783752076,-0.72956603751849,-0.29884258228699,0.043122692184754,0.281335514745913,-0.362454481244997,0.309248342395652,0.431532855702069,0.427091137090635,-0.100208978457129,0.0998489471549616,0.203966081025627,0.500481598731069,-0.653108120343614,-0.334877056820271,0.023611217393691,-0.0823667467490886,-0.539865338298062,-0.571419184655148,-0.0173319669925126,-0.569727820470144,0.0122191949923002,-0.404374523276999,0.275994840157761,0.487425602695778,0.530859383827513,0.364724902230622,0.280828684347281,0.30668604477829
stable,-0.126730237240374,0.632405081547007,0.379278066946049,-0.593276645794295,-0.539189770545757,0.204096568341069,0.349265854051008,-0.66098039614975,0.502810373721136,0.322794844574391,0.426629904930715,0.33797204055802,-0.0980007180754044,0.220421679596418,0.273367419317983,0.157215989186879,0.245552977124645,0.32409842862041,0.225777238110045,0.340173413632233,0.309535283216213,-0.0877668833419159,-0.295135535923619,-0.74082820495156,0.506308172047233,0.166390802519376,-0.529666356004555,0.52894527513318,0.271684836337521,0.185604371051433,0.366421459821513,0.352438749062291
stable,-0.140628385392594,0.623272893847595,-0.244308518062724,-0.629648047773283,-0.596253502583705,-0.416540925395284,0.137235014692321,-0.353871238245604,0.282832366993599,0.514382898226896,0.133703359903627,0.172668635067737,0.0912597862533622,0.311447871133332,-0.198863845612899,0.39325307881475,-0.130754997760082,-0.430293942618429,-0.142014498069526,-0.177319457925252,-0.504782638391636,-0.0128943585998893,-0.501306099924482,-0.497700144721319,-0.29759578935556,-0.428513569835528,-0.19078051403561,0.332026036559056,0.0899232219407349,-0.0551411538345387,0.225423785456389,0.284847806978528
stable,-0.157574892270423,-0.735632273811907,-0.154587504489992,-0.0363615410473912,0.155960165840659,-0.0526008682994482,-0.263161907468964,0.0825763652563763,-0.339040746662246,-0.423424705364131,-0.342088510677622,-0.379820406656006,-0.319059154239163,-0.352270015599892,-0.269275504237121,-0.129907593081381,-0.165537689931818,-0.110494124935036,-0.100709851856079,-0.231016888967236,-0.216206937906985,-0.173855751435227,0.142405069230995,0.215150496011943,-0.282348850873476,0.0125583086882227,0.134157969374327,-0.62611437212783,-0.518126044528521,-0.385189798941137,-0.340876885516349,-0.59195943140739
stable,-0.0824860703685544,0.559172889671858,0.134104018406608,-0.431576808442098,-0.589441254520224,0.207306641720158,0.294548163216821,-0.533032981155371,0.0446131459789395,0.148947627941361,0.188824919540342,0.137474760950668,0.0290018890027888,0.262881463685871,0.21451124926888,0.0094172754118328,-0.0552277392345342,0.304743262303625,0.0730748132832731,0.291000977283004,-0.203753131199858,-0.0884658749395864,-0.2054729034642,-0.423771432540974,0.47272637004549,-0.151922534835055,-0.0508522651318403,0.482519245407648,0.0043893367326205,-0.0208597371104615,0.435067497494818,0.480001476701298
stable,0.286773054810525,-0.557106239071518,-0.2741116070114,0.547530770988686,0.504786588642879,-0.292199409119209,-0.142225721412924,0.508985372503242,0.274567971345481,-0.008325399199577,-0.380325854209064,-0.202755106329402,-0.0514920853382644,-0.0318027999775342,-0.120498637386048,0.0014601752674038,0.383910251615552,-0.32154939920642,-0.0402565760237369,-0.32565469701444,-0.132867568604011,0.0090847025175474,0.298512444526311,0.352604270270525,-0.595272069551841,0.0161804605294314,0.14597712431468,-0.363189287777364,-0.404388611715347,-0.323330596065566,-0.248640099265924,-0.236191269349857
