group,CD155,CD19,CD33,HLA,CD45RA,CD123,CD49f,CD4,CD14,CD31,CD32,CD62L,CD107a,CD95,CD64,CD1d,CD35,CD58,CD21,CD11a,CD244,CD169,CD54,CD62P,CD41,CD2,CD29,CD18,CD71,CD304,CD36,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD328,CD101,CD88,CD224
progressive,0.326235758027578,-0.695098897340919,0.7860512035494,0.64521086044598,-0.53371521304847,0.30307499539598,0.741136440593624,0.582782933985192,0.480680669987152,0.548412963918602,-0.562917352623808,-0.0923160858052827,0.478969793550608,0.485364912311859,0.735533888087165,0.60396343600036,0.0754398986657986,0.620155242640002,-0.578574497473139,0.664732589557552,0.6517240212714,0.616235115271042,0.394133305918285,0.598142992334181,0.591216647826406,0.58380538533599,0.71709076513551,0.552887953558026,0.589795250284289,0.110785025791623,0.81789004269464,0.748735098925759,0.663878533392823,0.702747654837242,0.573932073125784,0.640297314066751,0.393106777389258,0.561200608207477
stable,0.0398095662226583,0.204773080728022,0.746376488825762,0.0332451279554444,-0.240871127638756,-0.60993125509996,-0.106356143353849,-0.283103141697808,0.213155015952193,-0.153060074303062,0.170368738192139,0.428268756151777,0.391883835790187,0.143480553738488,0.648483078877816,0.569808548118438,0.225100195337241,0.301380621519284,0.0015387175194952,0.304003035021725,0.23048013451238,0.605352529981361,-0.582565184909417,-0.23974388574511,-0.134087259736319,0.115594982875301,0.120376355569998,0.276910336216235,-0.444512818257759,-0.555684152481723,0.32357955738985,0.606332034638324,0.670547286620229,0.451704751268186,0.286769730558046,0.469979527292859,0.0451551984151413,-0.0823690831163545
stable,0.742496340245457,0.0485843897524761,0.792555086344615,0.343401591568643,-0.331348477691593,-0.368421286549717,0.443824886739116,0.0321356316193664,0.286103909273852,0.663642347403303,0.462114976056011,-0.635852070575002,-0.0518327509900988,0.57209638982168,0.837263385737535,0.33797204055802,0.637416483803805,0.358688416337844,-0.0434071473231548,0.396062037725421,0.309237574756243,0.131425714931646,0.301534870346955,0.358353540939028,0.394694989943488,0.0635819530131468,0.521936154625275,0.647735247601659,-0.137201844742332,-0.411324450045056,0.776048215431017,0.827986365244736,0.686582032632093,0.476233228638556,0.650116664841694,0.390881857728249,0.235078892024571,0.304150846665754
stable,0.143722319597465,-0.238625858912123,0.682723336083111,-0.0283572387037091,-0.585530444170385,-0.631491811472855,-0.151277420536522,-0.308942935313181,0.0520196257016723,-0.110332508668799,0.0723122962032613,-0.354533918467038,0.012482704377554,0.324684635951693,0.64891141906344,0.167194419364673,0.18716425190428,0.0440633628833185,0.0998417308884391,0.30940537398818,0.0862981531495603,0.436235934000884,-0.379963309120724,-0.172060355118309,-0.112971142522653,-0.0586930795508833,0.0007248287020355,0.306714835065314,-0.0016531228974217,-0.421583659747141,0.0192511217740603,0.590883738676866,0.465108746914871,0.081820227067058,0.231700239037384,0.281814705330146,-0.10529533023054,0.0748871269412372
stable,-0.0064190430508593,-0.238962514384875,0.171064054982945,-0.170825027045234,-0.351386192632861,-0.29020177479531,-0.358357334682379,-0.178699196831332,0.0342550637579359,-0.24007908938639,-0.106604424430698,-0.232851825231583,0.0584308500722375,-0.0289063062890012,-0.0056363422202789,-0.0779552350439957,-0.0541029398594643,0.0044187103038028,0.0753153177882653,-0.0070796460416878,-0.19840915942309,-0.0989750851974375,0.051642805512395,-0.370381547431795,-0.347771536314902,-0.0561066739327512,-0.18104570533598,0.0570038472681003,-0.30386054742298,-0.405510374405006,-0.119052273088896,0.0573903861549237,0.0426625192572116,-0.0979347827064998,-0.0291817271814954,-0.0684645605388396,-0.062242405948279,-0.154478963081601
stable,0.190436314960043,0.161683531521299,0.229698191239104,0.279948398029426,0.0232577685023533,-0.109192871719267,0.456174093914348,-0.10260439263662,0.30105836179108,0.225282046425493,0.193187209482166,-0.0039629095990494,0.4639028724244,0.109187834090664,0.395821896474697,0.216358494685969,0.300549359376886,0.398145006638415,0.157647691943936,0.130329648858469,0.334334145686193,0.330087265684291,-0.0340483031489844,0.44016317378612,0.445101968185773,-0.0095618824497892,0.309989305721612,0.0940046748615376,-0.169251944831356,0.209564310376124,0.464446401127057,0.220130531118387,0.370719460206629,0.178802948669174,0.400748772761578,0.308386083358572,0.334128125164737,0.435107260543152
stable,0.448908904217533,0.181450121152352,0.808885688348234,0.643692228399636,-0.211522593132756,-0.283325436728304,0.727086333086891,0.172171721868012,0.657639700328012,0.660463154619465,0.429565757053885,-0.162341808772009,0.635417515160349,0.567893075312476,0.755019726649736,0.486855488348213,0.702327900722475,0.677221526035972,0.144836104659802,0.447855680682102,0.581545394228949,0.326666324035664,0.1093800314645,0.664183806639026,0.670584913952845,0.0987749580988929,0.726746851489513,0.672513282114384,0.0231684379285029,-0.125480880263571,0.746905434163312,0.650098049433776,0.638794659938646,0.354179952394154,0.655672730083985,0.541045429840911,0.586959337055359,0.600510653257227
