group,CD155,CD33,HLA,CD45RA,CD123,CD49f,CD279,CD31,CD69,CD62L,CD1c,CD64,CD1d,CD39,CX3CR1,CD169,CD54,CD62P,CD41,CD226,CD49b,CD98,CD18,CD38,CD71,CD26,CD304,CD36,CD305,CD133,CLEC12A,Ig-light-chain-2,CD328,CD82,CD101
progressive,-0.258819396781984,-0.0679748993640114,0.0924974185715035,0.399936928240378,-0.223818063147739,-0.162690867325464,0.19248329739765,-0.111671032465681,0.0234460686732335,0.186522158541983,-0.121332683598274,-0.111401695867331,-0.0447236076526679,0.0402575404642087,0.255345546037967,-0.0538602319334975,-0.13414807633835,-0.127279037132282,-0.287287303646301,0.0068778729814727,-0.12479025630198,0.0309688913624933,0.0083341666021318,-0.0925587049005689,-0.198274251502334,0.0935268126474345,0.228422385597779,-0.232518024679872,-0.0047866119138362,0.349619489448947,-0.120988991996289,-0.05336446090563,0.102537765229832,0.175531273704024,-0.0795303689829124
stable,0.0750410323297108,0.738337888153588,-0.0661116098066126,-0.502168126901279,-0.751859181402479,-0.221878307609276,0.108737834679816,-0.240891375612747,0.0347538064294412,0.362786807173708,0.47187714777645,0.555752445108626,0.473097227634383,0.495274484368871,0.195525422997152,0.582642121366183,-0.649781336678979,-0.396786012552148,-0.251498885135731,-0.142365689485987,-0.16879679677308,-0.314778838809684,0.338041353360781,-0.462654953113259,-0.555451836229477,-0.0379470819175276,-0.67071944381857,0.0908038927865308,-0.350995261272401,-0.0160729124603507,0.655498180161641,0.589894152269673,0.294234121951057,-0.0230247851569036,0.417162636284903
stable,0.452158867239437,0.696482519503589,0.457665110471377,-0.500182230627653,-0.612325729253538,0.338588958262013,-0.296923865207934,0.569646712454151,-0.0353253354397317,-0.724416239034253,0.0907253161953748,0.617795962455294,0.30246491084529,0.196875293581642,0.0428316403027708,0.028454952038061,0.231688302635008,0.115750204489698,0.318688061745217,-0.149230418932102,0.0424103803629376,-0.07705488353705,0.557996195828027,0.349775748647103,-0.0020267452980562,-0.156501933454278,-0.620806750953532,0.726377637862935,0.227476501553538,-0.170896124814186,0.649259183108092,0.489730451375661,0.53815697611795,-0.0101788368087126,0.379549422067082
stable,-0.123518000599121,0.516380866742672,-0.328917528647217,-0.687242305364302,-0.70456633860215,-0.508350215083898,-0.497887938804028,-0.458049091911838,-0.45846908728149,-0.504233380488914,0.355383278459214,0.2966147355867,0.0877193600611498,0.257650390754263,-0.477555858286926,0.309957111000628,-0.299340981215039,-0.544009497742484,-0.490377951791787,-0.477025637983259,-0.54955102854406,-0.509633401759948,0.0531540114430322,-0.656177745739442,-0.0885412623859064,-0.526304564107383,-0.476564108471899,-0.305893686671965,-0.375626343475736,-0.459371803968356,0.359909104548827,0.101196587741223,0.0817260324178056,-0.536501958656166,0.130555244865159
stable,0.0153054364933965,0.699173974233032,0.154943372721325,-0.0963490727729669,-0.304842447102721,0.0760266901546204,0.152739880941786,0.226730774873828,-0.0316032962621276,-0.216321524634311,0.323803150422478,0.167370415961092,0.345053576086708,0.326070793425093,0.0736460376854766,0.0741217985161191,0.14836470264712,-0.0552348017498174,0.153761436975732,0.0706836278778791,0.0560084580019513,0.0305470575171143,0.523631548583021,0.112192567648435,0.0709959965862818,-0.134227631289932,-0.286605805619303,0.247852728817474,-0.114155025975944,0.109770178356709,0.644445696504478,0.468118424484312,0.336488903927724,-0.102681136665522,0.536598096637502
stable,0.0849253978247707,0.429809633577604,-0.0921513659413641,-0.309585793951737,-0.725708437696004,-0.267415024036712,-0.0732216289265142,-0.190220609533704,-0.0282656882569602,-0.491432972969998,0.348446389109497,0.138506078498368,0.127433168429717,0.300593405209923,0.118539774081188,0.0827594916696845,-0.206015444543317,-0.0758966335066916,-0.22026377866245,-0.141143998390973,-0.141841580681384,-0.0649112895009962,0.0614597958730313,-0.106518640965011,0.113953116575944,-0.0105648208615219,-0.523636474149729,-0.0364207789453617,-0.453171614329625,0.0125686628052885,0.267105230890465,0.0245091489357588,0.307457997997854,0.0235164474583126,0.386269775221239
stable,0.233844338991544,0.534752310717849,0.293898624386064,-0.60326058993187,-0.584529536686725,0.379614722004014,-0.007147657329846,0.31288702622645,0.0345059805905771,-0.565145434809122,-0.0701353060293082,0.482867044698407,0.152199094512268,0.310787937796016,0.0736272312307074,0.0531367571070979,-0.311636018796974,0.308914296372667,0.339322833930236,0.0517425661358321,0.159510160052001,-0.198728323445922,0.375387114359714,-0.0036731584714992,-0.157436916025594,-0.327373874241675,-0.390855680035826,0.496839339042261,-0.0760903602730584,-0.0286325694474832,0.308322402711928,0.322777699562396,0.23116890339521,-0.0151271072984216,0.183002447680407
