group,CD80,CD252,CD137L,CD33,CD45RA,CD123,CD7,CD16,CD294,Podoplanin,TCR,CD32,CD196,CD62L,CD152,CD107a,CD1c,CD64,CD1d,CD178,CD11a,CD169,XCR1,CD54,CD267,CD254,CD357,CD38,CD71,CD26,CD304,LOX-1,CD209,CD319,CLEC12A,Ig-light-chain-2,Mac-2,Ig-light-chain-1,GARP,TCR-Vb13,CD101,Podocalyxin
progressive,-0.12944478104425,-0.0837728554561968,0.0319645404835539,-0.157860407131343,0.003153461391588,-0.283379005838979,-0.0022773432486139,-0.120647791067912,-0.141630098262685,-0.153576699185823,0.0764015464917968,0.161134524927614,0.144860386763945,0.100234479328291,0.0672991117896135,-0.0593917342756184,0.131424248028645,-0.102887963430141,-0.0618925397631623,-0.137707739298478,-0.0553322538828078,0.0944289885832222,0.195114610683657,-0.172084995885929,-0.0157410360081858,-0.0076528178126637,-0.101352995832059,0.0015660267307815,-0.126574812195391,-0.356910703847237,0.007493685474022,0.0206536676218253,-0.0137561582825116,-0.1816353082031,-0.26468169014168,0.0161455051828698,-0.144939261846013,-0.0625934342846809,0.0935735482496702,-0.0267434497197427,-0.118938769600465,0.0242212131761542
stable,0.24657330939243,0.171294569751321,0.18804604218052,0.722412358520037,-0.347162738843186,-0.658716593941977,0.0581066400238712,0.235839568082448,0.452526679376308,0.209893531425784,0.261104437836631,0.199849805432682,0.0879440089706635,0.411535329283402,0.175883715733259,0.481240922984858,0.480912081408717,0.632935900279918,0.588226142850119,0.0660777474102505,0.252416929948473,0.587835286476138,0.434371787211642,-0.653939816259773,0.0718814727537357,0.178612925904466,0.243442649224485,-0.410270325996727,-0.556662630422893,0.0232110923600169,-0.541333519072791,0.0550861871000386,0.0337675131649635,0.131896363036121,0.615030660384757,0.68097852611449,0.165549290425178,0.489252188276569,0.367715005941966,0.328067688297153,0.516667237539147,0.128959362732906
stable,-0.0427998342617635,0.0865693614945707,-0.204538234020937,0.526132432745545,-0.501339235787468,-0.757978599860208,-0.473181660727839,-0.159389498735029,-0.0861704430904739,0.0781354243137502,-0.141125284325216,0.355627233129282,0.256534001932961,-0.626275191247563,-0.0489191750921652,-0.0473674295365599,0.446824390765536,0.280464776809624,0.315551076587083,0.0793353739137507,0.114654122667544,-0.050057875491706,-0.149078209068334,0.145971478589012,-0.0449673555010984,0.0996661386513461,-0.254314332260215,0.230723716640867,0.172185230974,-0.16266342689736,-0.580651534664036,0.0960026473391319,-0.21401110872631,-0.0741028805183171,0.377942602225537,0.157254497565506,0.0268155189353826,0.23012846758776,0.10812130864438,0.118968000657925,0.39680959330486,-0.129043869214426
stable,-0.152267631702281,-0.26371316632333,-0.0416482583566169,0.675597200942783,-0.579026785280596,-0.607844175072764,-0.341383083642608,-0.138789207288295,-0.201445878721245,-0.0682487020307233,-0.0683761893394005,0.0648567401166112,-0.112864405473861,-0.368052594984286,-0.141856586099836,-0.0048874080631692,0.0219471826357248,0.606766519582596,0.141801973031182,-0.142485094005292,0.297282165126633,0.447582339873,0.0053621721112695,-0.342330737686487,-0.165670073015481,-0.422043001636534,-0.107264712855175,-0.481898100540024,-0.0325334586212591,-0.299580525314871,-0.433154970731792,-0.128393121513327,0.253896329178382,-0.178830301716557,0.542764023233525,0.480667310241861,-0.23361799349335,0.0983955918724103,-0.127991824040117,-0.0938226809749559,0.280166280521242,-0.18259194108632
stable,-0.10624214956719,-0.219742422849928,-0.128243123634359,0.560630788372862,-0.353342867487429,-0.485906984808093,-0.237873807651075,-0.174990553114055,-0.227635665791507,-0.181939661719903,-0.101008069604761,0.0038640911243525,-0.192454488711272,-0.429428824152485,-0.165239134630703,-0.0231974517016987,0.0470389152693767,0.0495180760621481,0.1045396941009,-0.111274672841348,0.134076971024384,-0.108469398310948,-0.164337379856658,-0.231480309856278,-0.177098398073852,-0.206630629082831,-0.182312651210734,-0.0632231174236348,-0.0615916761429497,-0.288977566308347,-0.450162480993398,0.0270792031718172,-0.0976925321233449,-0.268850830550877,0.526692054428247,0.2330751993004,-0.212350950914322,0.0488312906276829,-0.0707728972754344,-0.0554544349164372,0.339876757406091,-0.116269501009792
stable,0.120172196662607,0.111587564488392,0.103918083198807,-0.656213541349652,0.393629498758216,0.61761672653006,0.124947850698392,0.162371318667221,0.0408734415641892,-0.0109710743451617,0.114965952515115,-0.464325916114013,0.0573001360781539,0.545133671793297,0.0629973373927922,0.0874348445956629,-0.483330962027665,-0.105798948803557,-0.27573136783779,0.151612511620915,-0.305060793268547,0.0159872983556019,0.164956574351628,-0.0448739853380685,-0.0452092171425178,0.139436202778776,0.0779446470012378,0.0846287339076272,-0.193132173897529,0.185440991868455,0.547396879046616,-0.0204934527239272,0.0634779162120631,0.124675879668249,-0.472334255893703,-0.0734316434214916,-0.000413877370371,-0.0515965111906511,0.0577725947859299,0.111232965031932,-0.585857813812918,0.0799291809852616
stable,-0.452932261813875,-0.522593923195857,-0.496807529337068,-0.182538176456687,-0.357797034382955,-0.372525581115254,-0.367541771429641,-0.511925692377805,-0.384641976714207,-0.450825602944612,-0.466875636395452,-0.429517141186029,-0.482028464184138,-0.488728724622663,-0.46510407844456,-0.309246751505283,-0.29717965806213,-0.147014285307331,-0.392481023180794,-0.505721111221351,-0.451849256940106,-0.249277034863261,-0.48664704332763,-0.363892169746387,-0.463833306290985,-0.477508603031664,-0.486698174333248,-0.303913231232586,-0.264655162299791,-0.463118145326543,-0.1525171310378,-0.464910047275772,-0.474341527403594,-0.490288197462057,-0.271855206952989,-0.287021531320271,-0.482038363653393,-0.317677042192947,-0.460459277023487,-0.524056868974107,-0.419254494993625,-0.512369403215539
