group,CD155,CD19,CD33,CD45RA,CD123,CD49f,CD14,CD20,CD31,Podoplanin,CD32,CD196,CD185,CD62L,CD223,CD107a,CD1c,CD64,CD35,CX3CR1,CD21,CD62P,CD41,CD29,CD18,CD38,CD304,CD36,CD305,CLEC12A,Ig-light-chain-2,CD328,CD101,CD224,CD258
progressive,0.287680285315222,-0.671590781390995,0.509795491069549,-0.615607679496,0.193986916014237,0.327040849674642,0.10943848552982,-0.352326190139529,0.245825729309091,-0.0338757815233466,-0.69144247661053,-0.0889370502413662,-0.311929582617149,-0.184110795905347,0.0085024503921919,0.164879516281301,0.278954900214373,0.541558849045229,-0.308019225119987,-0.0501606371251203,-0.553925209243424,0.11341954679633,0.0625544935358881,0.385005817783029,0.352110303597578,0.363383452655106,0.073991705220974,0.479798576661959,0.416858542319263,0.588737307093888,0.400363139564778,0.306021296165965,0.449969334787905,0.380859884406947,0.0084755563653899
stable,0.0220943092535753,-0.474806923747108,0.0530092629231058,0.27578780630127,0.10100626492643,0.198167856847343,-0.243583778142917,-0.545675190084599,0.415643809306629,-0.501458581210176,-0.217887065081138,-0.625003428526833,-0.503702152502912,-0.276216155840976,-0.531895379471142,-0.563404007396907,-0.195677641561985,-0.0472728933002083,-0.167130229634486,-0.542579262499844,-0.198494560014889,0.339548490051809,0.306073688420157,0.144557418835786,0.110485209693439,-0.0290772640371477,0.0832643703138613,0.195736229782909,0.0427338251375843,0.0874400988076225,-0.129634606758392,-0.124914304944275,-0.0985965744747376,-0.361395297639983,-0.535180438836278
stable,-0.558625166524136,0.0434937459732645,-0.736759766219155,0.339447513810297,0.388496090209531,-0.255797539011977,-0.149556327458339,0.179260661812192,-0.528452710879406,0.0398097804324805,-0.444686540225123,-0.0736732406140315,0.302570790991294,0.639015076591404,0.130036696429254,0.0713575879340043,0.151061626771267,-0.749634622817073,-0.419932636888848,-0.0573996320147112,0.195236552497537,-0.164445721031059,-0.228195312558527,-0.305145311101454,-0.54545202730053,-0.136448565096446,0.517220507162487,-0.72882188421075,-0.313206216507062,-0.715170280520434,-0.558022338005606,-0.605873826039716,-0.38312349792945,-0.141873115689559,0.232730111511087
stable,-0.10696404175594,0.302304107779122,-0.644981212932484,0.573595894867473,0.64294925784135,0.171738153680642,0.040066463955075,-0.0674623328281305,0.188686503099256,0.0613182245517813,-0.0416983313872821,0.194708845418113,0.271331975088397,0.358244927707067,0.312497241074929,0.0132092109815386,-0.0244305029951187,-0.655046436076474,-0.155849089390115,0.263137634936645,0.0047507193515604,0.218132605413147,0.159453716652372,0.0630600970770963,-0.197034095717128,0.525418406627772,0.453020169358621,0.0274162527334031,-0.049410442831714,-0.590751903840035,-0.386458890774624,-0.120573976687547,-0.242911879840023,-0.0918290209763587,0.158471678319455
stable,-0.0990970489980286,-0.102806307497923,-0.672946403998251,0.139945161637906,0.334310947319382,-0.0966892548543409,0.0267067469094951,0.0508863548142526,-0.100729645890262,-0.10057856559885,-0.144437913648239,-0.0088332673847699,0.0191137833482195,0.17288356806481,-0.0461361904794311,-0.181908608632346,-0.163217175479987,-0.310083963236492,0.0203904716470038,-0.0495865730676731,-0.0658587279863291,-0.0343181652542272,-0.140771346151467,-0.14552491341223,-0.166215484146431,-0.220196302487417,0.175623659870386,-0.300476322420462,0.0347530262432083,-0.603789026042883,-0.43439848309109,-0.310622907194776,-0.471897316222114,-0.426045134256474,-0.114124270318492
stable,-0.132184968485937,-0.260226219387718,-0.60158692726177,0.190298474898723,0.511261151710961,0.0334820233094665,-0.0984326931513901,-0.174785573208106,-0.0010161451954747,-0.347132372215793,-0.590841821502897,-0.191076702832913,-0.279493315050784,0.337079253221415,-0.164727673401393,-0.199268493935921,-0.657476720560021,-0.216904222593546,-0.296883042980658,-0.362929548501676,-0.0729834045644274,-0.142455917350172,0.0246121156749543,-0.263836262288648,-0.323892443632981,-0.14798441437566,0.384724629092439,-0.0919409078818224,0.289587638791465,-0.464221274839951,-0.255886438677678,-0.50955421616735,-0.667723600207443,-0.413525394043844,-0.202613076352207
stable,0.408330046065254,0.145562825268122,0.460345894974491,0.0760772462434387,0.0149317663252909,0.67503371357199,0.534237341045645,0.11602479146249,0.624845712567878,0.357518080833587,0.0868117347016501,0.0979456415699724,0.196176620644325,0.0393465973983793,0.182074870968455,0.508183035329245,-0.534156788347912,0.549509445464333,0.661851217169962,0.358101421495793,0.0475169016445127,0.56014851098641,0.658294902456221,0.563913426503602,0.495404330696757,0.230649159994088,0.073111999132862,0.666039983700183,0.569740468752477,0.395050484694054,0.444973300694372,0.448216473452021,0.299643463098892,0.523158345741219,0.327563258253565
