group,CD274,CD273,CD252,CD137L,CD33,CD269,CD45RA,CD123,Podoplanin,TCR,CD32,CD62L,KLRG1,CD107a,CD1c,CD66b,CD58,CD178,CX3CR1,IgA,CD66,CD54,FCERIA,CD28,CD15,CD71,B7-H4,CD193,CD144,CD304,CD36,CD158f,CD336,CLEC12A,CD94,CD85j,Ig-light-chain-1,HLA-A2,TCR-Vb13,CD82,CD88,NLRP2,CD258
progressive,0.0488927942141897,0.0998513190908686,-0.0332034493093078,-0.0835370340816378,-0.0310454466248832,0.0218261725261571,-0.16957169709818,0.175473361507828,0.0270292394721721,-0.0377628025972193,0.193160457462011,0.0998760335309536,-0.0673669547084277,-0.003900934927791,0.0880505704438036,0.0665000994663748,0.0054814976990669,0.0266531108319634,-0.0809189062031371,0.0345538233762715,-0.0361990862180141,0.194410416753706,0.172630443650527,-0.0798433423494779,-0.0567707521043103,0.188514978599419,0.111456121478081,0.065950952443284,0.0879541400362988,0.0164726059068592,-0.0331088307201119,0.0055159025299672,0.0733303344954632,-0.0662272630014585,0.040807924257901,-0.0722661248467313,0.123076612745449,-0.0988941982884163,-0.0606033216613853,0.0592153694423212,-0.0352147336085985,-0.005622289785812,-0.0952769439695561
stable,0.0941546990310956,0.357988920998634,0.0493534886251591,0.0927703930337485,0.428017567865535,0.387462370892294,-0.305540207987209,-0.653448693503637,0.124513111862753,0.228012025036571,0.301404124461804,0.3251174946344,0.0534238907891499,0.350688704066542,0.465853858688273,0.225332838887424,0.164416931288061,0.0387798057298363,0.159101051013562,0.196045988708443,0.13423291132183,-0.636474202020438,0.104176630107639,0.39352431054166,0.309552135525287,-0.732379137742355,0.132368547330929,0.0033518745192072,0.0658487164591544,-0.545861259025342,0.0820213463858151,0.191830875875374,0.23804475999385,0.363224355081491,0.352594471801219,-0.0236637376969487,0.551175179149264,0.109744372891536,0.295245759223062,0.0927070557472686,-0.0200016315127471,0.189763162721502,0.0785759755165256
stable,0.13030023650179,0.0542307901892851,0.136725321187583,0.273272186806227,-0.713657016479707,0.254624179648441,0.528929358829207,0.548210166903912,-0.032738306276711,0.172525223977303,-0.383948441354476,0.716069417602082,-0.107870308528211,0.123715670859814,-0.280479921051913,0.19774582828552,-0.181961098365939,0.104231778545248,0.0607145043803024,0.0827881918878044,0.054101166769365,-0.300750077451315,0.128240756885153,0.105467292894945,0.232014778191764,-0.0614191944671842,0.0422464865997234,0.0268071942735616,0.230982232340895,0.664249009284424,-0.645193741310534,0.0602704397210903,0.0277525950123631,-0.634263536606871,0.203251617341686,-0.170369082599632,-0.351041945436413,-0.074801483875738,-0.0271652336304073,-0.0050894184043563,-0.0149214886919828,-0.0625558031269819,0.10032826436903
stable,0.357207862980559,0.24576463680274,0.386818936928561,0.158104216436584,-0.495860236847838,0.226741362835655,0.579227929369971,0.429254560456865,0.173129927878711,0.079398219860327,0.0261274354894995,0.609069391519728,0.0464907187024421,0.149264084091386,0.011342733533448,0.0897357940961051,0.132124125531867,0.11933291995615,0.368630344577577,0.168634281279925,0.326546827397221,0.410651381432651,0.0621304990800146,0.234966727272802,0.046549640358703,-0.168883035200601,0.231641845557737,0.371715583867802,0.205869825777721,0.313629348017507,0.216608311547444,0.252325593395541,0.368516901616877,-0.386210154496626,0.30863306088754,0.15988137949693,0.055999638864298,0.337843407616776,0.159168196104696,0.466480320226676,0.069513437231343,0.0875610130767216,0.273909814671277
stable,0.590021622687187,0.579095930038972,0.603915533116451,0.555984433949669,0.339599258187599,0.5815075471298,0.311797854456884,-0.0304383065170937,0.632231671670938,0.694103775018074,0.564725795173764,0.0787526896636738,0.605964427947018,0.555641664071094,0.680910018339986,0.610725557957276,0.637596814023727,0.58244664467031,0.619271490421304,0.606868163716765,0.581368612076519,0.415437679899711,0.635209912142375,0.632099573514843,0.675617983982415,0.208517626167825,0.618577832860634,0.661131607158799,0.560027645997128,0.122622735033324,0.151656832896517,0.584695466907915,0.602249122257829,0.293292954930063,0.60231026667164,0.612274904114905,0.444876153498893,0.568768364959486,0.607489010638112,0.557857391856762,0.610937086577921,0.692571230123934,0.652462636484877
stable,0.231452360963012,0.105301774236196,0.214034374883951,0.143983139318363,-0.559827331915062,0.27478081322248,0.366232128425684,0.656880736040873,0.0803627339711576,0.174511691276826,-0.29770987699842,0.553321391485761,0.109495902092939,0.13307927250638,-0.246843594163383,0.161768884891829,0.0802916342849087,0.201270111077665,0.0529393875048848,0.0576851268013619,0.240263859236692,0.0801506252112982,0.0439574707250557,0.234639308537865,0.212242000758796,-0.110005188952031,0.0796306147980589,0.0903911327417348,0.155979301055304,0.471872452706594,-0.135304889679267,0.126551285608095,0.0751369059896915,-0.365427647227333,0.196550841978478,0.147138174374036,0.0577184865127438,0.207819999007945,0.157446014187818,0.182979043795325,0.158808343853148,0.243742598554359,0.113621880305555
stable,0.148882450211469,0.136477381834412,0.206157738005641,0.108233909783995,-0.509262836777782,0.0794022802966508,0.548959950108712,0.475029916967925,-0.0379284702674202,0.0166047960615666,-0.279520983560778,0.410433914632707,-0.062438275020204,-0.0586374406570905,-0.317008121205281,0.151479984229397,-0.179164300388198,0.19029703533045,0.0419059597581061,0.009276559956391,0.211616576245005,0.302565262120888,-0.0740980496954703,0.209284835684829,0.158458120756703,-0.176217948249931,-0.0078492234607745,0.167460181508953,-0.0082406345840982,0.438910091144713,-0.34853937798531,0.0830827429022112,-0.0249049728983578,-0.352774139999511,0.145387362314228,-0.0563756130777147,-0.352412963513536,0.0726994097723034,0.116069198063641,0.112361197421126,-0.0364946920317778,0.232901878288104,0.0377960726534
