group,ARNT,ATF3,BARX2,BCL11A,CDX2,CEBPA,E2F1,E2F6,EGR1,ELK4,ETV5,GATA2,GLIS1,GMEB2,HINFP,HNF4A,HNF4G,HOXA6,JUN,KLF4,MAX,MYC,MYOD1,NFIC,NFYA,NR2C2,PGR,POU2F2,RFX5,RUNX1,SETDB1,SOX17,SPI1,SRF,STAT3,STAT4,TBP,TCF21,TFAP2A,THAP1,USF2,ZKSCAN1,ZNF143
critical,-0.445421287452489,-0.305497454747952,0.266881649363274,0.298519245999635,-0.460405226425572,0.523552472815439,-0.696394854599039,0.653412209046652,-0.182303834195973,-0.0716896888634999,0.561096574694778,-0.704576660149147,-0.398517301384344,-0.74811770838903,0.579531459486511,0.594936507495194,0.342290580825291,-0.601879109504311,0.448638000271771,-0.491707526267805,0.602722633155947,-0.398530030793608,0.267059534697858,0.247598463682395,-0.728799242364062,0.497843190549814,0.71133547203943,-0.705259300684167,0.654416289419795,-0.739764990490765,-0.60836600459624,0.113292810650168,0.643422946070212,-0.31684196956289,0.702265308018577,-0.538874527449504,0.716631381049701,0.657805546562781,-0.205168434722384,-0.716090455336695,0.787327612217253,0.728271758195104,0.655383754196128
critical,-0.64938277834975,-0.701969864650526,0.616744012798133,0.142935446565997,0.07964844526359,-0.709069111410846,0.665222619655475,-0.709289774664224,-0.494840257839574,-0.707100779805826,0.670421997563193,-0.58232724868674,-0.680586793186177,-0.395764215345815,0.630437717148258,0.573697150606112,-0.277475359650139,-0.584369977215334,0.68210390799918,-0.651775293300407,0.261845796798267,-0.148600986585682,-0.653020974729025,0.409848970585953,-0.639493811793489,-0.641594947951151,0.633981021735057,-0.655495084533084,0.582829730124027,-0.490813922709836,-0.542739513764741,-0.603109100699281,0.662921150275249,-0.431363363060156,0.643156459155769,-0.674043984863846,0.680565364234779,0.678663462379095,-0.698784258713999,-0.61319109265622,0.603482843590087,0.567414566678202,0.641520441135518
critical,0.125636695149262,0.0565910161497684,0.0232093428027549,-0.0749013624108505,0.0863472303473885,-0.190849239232431,-0.302644441167683,-0.249501212548006,-0.129247362337919,-0.0049967411458582,-0.114006179839212,0.0249332785904165,0.290325175185836,-0.114445064037884,0.112165084998898,0.0121307525276873,-0.216945031464371,0.235958332041366,-0.278658268290564,0.0952477044039968,-0.043863542478731,-0.175917343185488,-0.101269545237945,0.0091791680441222,0.21978786141843,-0.243132601089063,0.206648566113249,0.0861061886235677,0.269733925388222,-0.0022644306711664,0.169462753454763,0.0149202978050018,-0.226466599781452,-0.190170742078872,0.137680208726697,-0.0170384897734318,-0.113859689000781,-0.131234359700044,0.199312678085459,0.142315303241592,-0.0498504204963931,0.0021703000119337,-0.191137094150174
critical,0.11116468990935,0.058298320739414,0.123657257042037,-0.102216231914111,0.0648490453669882,0.0297948911762333,-0.127979504718675,-0.0326890157358363,-0.100398467504443,0.107833872562136,-0.0633233247192553,0.049009852250401,-0.156515009173658,-0.0262117804680139,-0.0949584452099207,-0.0032946446903764,-0.140325696356153,0.242633701566393,-0.177714370168666,0.132361742011369,0.11172304679693,0.166015292593425,-0.222898906756149,0.154308352301516,-0.0866364460450378,-0.155173542346667,-0.123387220566436,0.0564538688549196,-0.0794900062252943,-0.207901585945601,-0.0245023468213202,-0.0957189862403786,-0.0857342513095388,0.0245728408604368,0.095584384019333,0.0936719965987646,0.0570807853037059,-0.133731477176854,-0.0391744465337301,0.165732442801773,-0.143834797683677,-0.159899118267174,-0.316005536585014
critical,0.129875728771198,0.149589444727419,0.0715584846131159,-0.046654748935969,0.0107509786384325,0.0619726975863522,-0.0531924870875279,-0.184457878207349,-0.208061128924567,-0.0938275760348246,-0.0426106996351632,-0.0710490485363518,-0.0255629182462035,-0.140759467732648,0.123543538168015,-0.007218302433694,-0.0889151460802072,-0.009864568804952,-0.0802235914648795,-0.129023887282207,-0.19148724675823,0.0776255270739764,-0.118649211893809,0.208080350116115,0.0751220041252221,-0.183960436750117,-0.297121178948808,0.078342894722874,0.242499022613971,0.0471840022102206,0.0149429864137125,0.0920177294988738,-0.113822085289279,-0.0229100213088689,-0.0351384986712538,0.215733364381912,0.167641794127359,0.0245067957214582,0.137528147031056,0.0122392799700378,-0.113129377386127,-0.0190882077227438,0.0312146935687365
critical,0.238760035239939,-0.0894021388368908,0.114275760386385,-0.0812127978850065,0.0601554747831009,-0.041495473328258,-0.0955581704087827,-0.239510116123293,0.133497621210845,0.186011808567158,-0.225507084540926,0.108261087461572,-0.0979977896432399,-0.0888972079496581,-0.0888021071322261,0.104153876218496,-0.0895734743176892,-0.111082870073425,-0.0757528338924097,0.0099966965100082,-0.22916029801241,0.11855562719101,0.0504940237804655,-0.0922605536895822,0.0412374525448148,0.0194652507129133,-0.140271120553986,0.0942988133723906,0.230056742849024,-0.0725636288048798,0.109491457724809,-0.12209729383904,-0.0077390284057215,-0.18591533266561,-0.124691197511263,0.0465677186036322,-0.157801242892758,-0.0902632715134174,0.166927401150889,0.0379957192440706,-0.0856488192417946,-0.0409861971752202,-0.104628555255187
critical,0.0199584084158733,-0.0426696352346086,-0.0003316099286197,0.181685191264018,0.0414640976121341,-0.0341994588664777,-0.0636069769328874,0.0444147039842627,-0.0627528090361544,-0.208012777619445,0.0577457904443383,0.11477294493374,0.0158351340837899,-0.276176224436699,-0.0063814644800714,0.110889321474441,-0.0334138169328398,0.0405263305737321,-0.149389829514414,0.0968413723745547,-0.0378832677106519,0.0701611496397248,-0.0497583357866619,0.0239881403750439,0.0160402053116109,-0.0377557156869239,0.0450792538278469,-0.0045822462863819,-0.0959424916035654,-0.119408834002693,0.23843209863078,-0.116834487100757,-0.055165616935559,-0.16612378103651,0.027045905646948,-0.0791374174783676,0.0487628093412888,-0.132631178245916,-0.0728759051000543,0.046794429551086,0.145170479502095,-0.0896776859257317,-0.0234137762721691
critical,0.0816581579483533,0.0741842976978281,0.10704122659899,0.170029346525795,-0.036456500541632,-0.078464329633527,-0.232220592406077,0.0632000026958996,-0.178657602552764,-0.0566628104108176,-0.0533647455153337,0.0331555131251951,-0.030610971548765,0.129081905453021,-0.0545142704235219,-0.0764721445172179,-0.122203752390087,-0.0217313787198369,0.0521041648109307,0.0368836756875986,0.0941558317171211,-0.094430548686705,0.203852655688756,0.0555464074067637,-0.114788829645448,0.147368119056072,-0.0507870820347694,-0.147069047745213,0.160805383311236,-0.0628468647474096,-0.113477591911192,-0.0111796168189554,0.114245727835011,-0.0012605807044029,-0.133061404817384,0.159666574313209,-0.0300941724269058,-0.119792672603845,0.111776197629709,-0.0066648090333638,0.0787307661270774,-0.191391026345075,-0.0156325645777081
critical,0.0798114894729807,-0.125109787768613,0.0046227947641511,0.0701841204660269,0.0890459845548947,0.224175362641008,-0.0143901495799438,-0.0306967016198198,-0.0305501896660466,-0.0392567196227827,-0.0984309072775424,0.10339926141596,-0.0299148694567008,-0.01739739716563,0.0414638618395342,0.0921302406508047,-0.141936799866992,-0.05949657921451,-0.0338096727534403,0.168204859534454,0.0076535364716004,0.0684462080700455,0.0751583481348855,-0.038030130682397,0.123076241007111,-0.131193786383535,0.122453646780387,0.0919181409404427,0.180599966608008,-0.0900669999298527,-0.0535499559504534,-0.0405338861864085,-0.211141998592887,-0.0815738749124654,0.0928941259153546,0.108046855530861,0.0271895513321727,0.180476296161505,-0.007137318407304,0.0115920649393992,0.0978471436131769,0.029422798128661,0.0341500112117596
critical,-0.14028461130233,-0.0051965084710068,0.113458455297423,-0.228949597142742,-0.0874629176101698,0.108464998892335,0.0489620800231662,-0.205455660907615,0.0813215401924184,0.0572780096988694,0.225798229079675,-0.0117239555500928,0.0186347649296344,-0.0550146560040889,-0.0718170790908675,-0.214510700103264,0.0860588802583597,0.0477047816309939,-0.0026505063004666,0.12093510310066,0.112513044878503,-0.210015398099899,-0.128365725768955,0.201584676322929,-0.29589559254025,-0.209828590199253,-0.0695564327569659,0.0527810832789765,-0.221381982013974,0.0489929439371859,-0.165530751498297,0.0221922371245407,-0.164990362266864,0.0969153973828453,-0.127185316425744,0.162353392770792,0.0764959401618241,0.146186116546209,0.116090010071737,-0.0988961026018662,-0.0269577337436229,0.0836005965802967,-0.0005062764843588
