group,ARNT,ATF3,BACH1,BARX2,BCL11A,CDX2,E2F1,E2F6,EGR1,ELK4,ETV5,GLIS1,GMEB2,HNF4G,HOXA6,JUN,MAX,MYC,MYOD1,NFYA,PGR,POU2F2,RFX5,RUNX1,SETDB1,SPI1,STAT3,STAT4,TBP,TFAP2A,THAP1,USF2,ZKSCAN1,ZNF143
critical,-0.416906014860551,-0.323219964030438,0.184001805691383,0.267390343133909,0.295226646265342,-0.469531107127291,-0.707104751106875,0.646705090528951,-0.188707260109748,-0.0990251417784332,0.538213942375104,-0.426439313221821,-0.739056665323862,0.351756958316179,-0.598006936623754,0.407815929764148,0.617550659635776,-0.384799578305673,0.270032888737201,-0.723495156233194,0.7057816090834,-0.712805491973888,0.63238418099939,-0.74658695897916,-0.6261182527256,0.653856851928716,0.704549999589186,-0.528792381940966,0.70200717548698,-0.197432965630183,-0.713090325776453,0.77108815498444,0.740044445215005,0.642254799725383
critical,-0.640887956308202,-0.678781024828092,0.560740677068774,0.58855490925963,0.175752019636842,0.0651637238854039,0.649928430679758,-0.684510257533574,-0.469969226415754,-0.702893187296809,0.66077051634477,-0.6600681467341,-0.410602263378796,-0.240473706166552,-0.555509471285854,0.66327724452892,0.279032770309608,-0.137838621244782,-0.632371388237025,-0.633649093230104,0.608536755996228,-0.630912967164036,0.575586099183244,-0.464645217513659,-0.532140612900149,0.663437850519062,0.633362936542912,-0.660573920986327,0.643252155604761,-0.674137242459682,-0.604324406482623,0.585508725170172,0.551941963339239,0.639224313417498
critical,0.0737102364699291,0.0757233685749792,-0.0309746489807653,-0.0459388245622666,-0.012047292816423,0.0953433006471134,-0.24942157424817,-0.119137168056807,-0.0917350179672947,-0.101090378689478,-0.0021155275000286,0.168687551279535,-0.189972017516472,-0.0871787168890118,0.152847512873225,-0.184268115218996,-0.0805253682015085,-0.101454096540387,-0.0182106723989961,0.0760107308770478,0.0870400337084461,0.0953834524098695,0.14834144349814,-0.0033274723390365,0.0675740727265463,-0.120247473496369,0.101011251157017,0.0114630762683706,-0.0146329655385148,0.183722034445611,0.0329078975578215,0.0030810177952571,-0.0610303433913375,-0.104714705274499
critical,0.0800806362188986,0.0346989649054413,0.0044501521515877,0.106855924177467,-0.110051431421525,0.0512365076104518,-0.159524271039294,-0.002924164110148,-0.0546902586647138,0.155096366945429,-0.0308609670224699,-0.0818813773769273,-0.0644420398013567,-0.127766374609355,0.240720574578975,-0.188439032032867,0.0914972374356875,0.147816740080768,-0.18095058531427,-0.0348241985985861,-0.163381772359783,0.129644505740135,-0.0642821656744116,-0.142644877570712,0.023265625663917,-0.118408862323685,0.107898027359723,0.145341612470231,0.0312610785876676,-0.0040326164066033,0.147095986180856,-0.166795788798804,-0.124564941480763,-0.335497279685903
critical,0.0778809793815622,0.0617292415261892,-0.165415932670917,0.0089199698597141,-0.0118056475376227,-0.0425761069819798,-0.129288144705207,-0.121623435699553,-0.0896509580606043,-0.0691463535490032,0.0061851587945078,-0.0875096351016359,-0.0297330839351977,-0.0126186592244365,0.0609638131392357,-0.0859186103992671,-0.148598847735339,0.0408385346518725,-0.0926364191842292,0.0388841194904772,-0.204731280470456,0.0741553335934448,0.174016074247533,0.0783131757389781,0.0044935315285848,-0.0335922459309041,0.0751924857068302,0.165175782213876,0.174829309330121,0.0909581211994876,0.0123324892379531,-0.0103873077685495,0.0435212200364807,-0.0299765108635906
critical,0.187930516368187,0.0268883700766426,0.0526154823942722,0.137514183378642,-0.0967005608953946,0.0575336891063424,-0.0277547916210276,-0.248960898108354,1.95714511295086e-05,0.0846096922242912,-0.223634065947111,-0.204617267543574,-0.181558634625874,-0.0044800481011089,0.0469123835255279,-0.105536851176423,-0.246939321139437,0.0251900519072808,0.122938290173954,-0.083929969129445,-0.0373575021273265,0.135363962601739,0.246777032027824,-0.0548269464199341,0.227629775608751,-0.127932143843199,-0.166675700537596,0.0276907445969661,-0.164715091937507,0.108002524162823,0.0236121311479574,0.0244311633921355,-0.0747318269064665,0.0070552332522562
critical,-0.0850355247991064,0.12287812684696,0.11397507631858,0.0011073181360574,0.203782875757918,-0.203936650599407,-0.230615667633477,0.194449015103423,-0.139768732645272,-0.177984724571718,0.174708161913792,0.0129830534964489,-0.284519985401579,0.184553930089192,0.306499215318475,0.112218029405989,0.0470288287252583,0.107124910427896,0.103203557008107,-0.25693971738215,-0.0735088690912346,-0.211568225657855,0.0827900575892372,0.0284538534610536,0.209777878800174,-0.0412564794983656,-0.10953301558251,-0.0315688544082019,0.18112568174983,0.114231599849957,-0.172751505254303,0.261957436674688,-0.105284297113178,0.207199475447287
critical,0.129766298715093,0.0393754454077069,0.064989790580176,0.0502942405448172,0.180148189579879,-0.127912494447734,-0.196987276884719,0.0470682218237114,-0.139262236991362,-0.085407445670888,0.011668692319073,-0.0362234425123533,0.0941968249789574,-0.158694312928637,-0.0053067399279413,-0.0519829700428995,0.111924102192823,0.006464698043985,0.146198785924517,-0.181037353381349,-0.139066484610096,-0.207440064487324,0.239497195123785,-0.0738366295424478,-0.188343494497043,0.166960225047999,-0.0811291361639241,0.214828012568322,0.0518042607794057,0.0679012420418351,0.0797199137973007,0.13119792060793,-0.187309707667623,0.109278036422183
critical,-0.0132737873617692,-0.0493318126483013,0.0188939994256822,-0.0296613966500562,0.100548555950497,0.0011656035351962,-0.0029865940007617,-0.0016007882863722,0.0459406990887252,-0.0137618206359515,0.0088433195164009,0.104124639340595,0.117290119852746,-0.221995766720961,-0.0924477255597904,-0.003621102502289,-0.0477760434741197,0.0950878681319549,-0.0362266838445216,0.0615212266120877,0.0414280224297916,-0.0735612293194733,0.144528966306226,-0.201705848591919,-0.0545269529500087,-0.0984202611104127,0.037586065297408,0.0550675085217468,0.0432030151068145,-0.1271532201279,-0.0831861850156476,0.178611044038131,0.0784536324029714,-0.0437699949400558
critical,-0.0116324686631023,0.160069459544326,-0.0315931764430471,-0.0739900575525839,-0.0946680169951753,0.0353272156648853,0.0047230345332759,-0.201213721523777,-0.0103105603157946,-0.142478118200157,0.135452841160288,-0.0897544371145396,0.0520843797923456,0.0874960416907199,0.172101423850472,0.0869411866309367,-0.0299329418397741,-0.15260138110065,-0.0784597533853931,-0.106692944115197,-0.0181304980656748,0.0122858443286226,-0.102381314309175,0.0314973624473578,-0.0407972745713327,0.0698511094676065,-0.145108943166544,-0.0061380502662253,-0.0308082595292076,-0.0179697254288401,-0.0422225754224635,-0.0376565242719554,-0.0398288494962576,0.0436283886812506
