group,ARNT,ASCL2,ATF3,BACH1,BARX2,BATF,BHLHE40,CDX2,CEBPA,DUX4,E2F1,E2F6,EGR1,ESR1,ETV6,FOSL2,FOXH1,FOXP2,GLI2,HOXB13,HSF1,KLF4,KLF5,KLF9,LHX2,MYC,PBX3,POU2F2,REST,RFX5,RUNX1,SETDB1,SPI1,STAT4,STAT5B,TBP,TFAP2A,TFAP4,THAP1,TP63,USF2,ZNF143
critical,0.41321140888024,0.506151975381618,0.0935443220172973,-0.0958186003656803,-0.135300239890182,-0.177030187549891,-0.378362974107336,0.354970608811423,-0.228991864956615,0.531998481302311,0.482417011033486,-0.534707100335974,0.0656230186656578,-0.448161082964165,-0.0005571278531764,0.548931950700465,0.0305470254648438,0.0179247598551479,-0.476587959585796,0.282209402512049,-0.480784953796766,0.386277240751487,-0.351078816545699,-0.409197126249056,0.408492428224551,0.321596540140834,0.149569076375733,0.5239726763026,-0.272479298562623,-0.537056321299522,0.53617428381933,0.453567547103053,-0.448037850592614,0.415793382314334,-0.31801636075298,-0.504264311886758,0.361983100613367,-0.513362790571497,0.544316702496263,-0.0223882529736706,-0.55634387922118,-0.561138336736419
critical,0.557627152841827,0.527513685412022,0.576459015097194,-0.478230762280342,-0.552360794077323,-0.481854199272181,-0.563475032543106,-0.0021364968115964,0.536977797031583,0.591718205878991,-0.533166148118279,0.53720197932027,0.420130094127889,-0.514314430660209,-0.234035309277478,0.368190038869422,-0.535026707112814,-0.525287812687983,-0.506955685534434,0.368677893849956,0.0100275923721621,0.536250799609632,-0.501097135724224,0.336189557174999,0.177532792440627,0.341511961511675,0.233868437573877,0.566455237968163,-0.499923808745674,-0.553986555674799,0.47595648906218,0.354587960005159,-0.580243383731992,0.581004921506567,0.514230884807286,-0.497916398251925,0.602786738878165,0.311906149264546,0.627755398784388,-0.358364683561907,-0.565353961725182,-0.532802374404497
critical,0.402896245120148,-0.261274233300778,0.0242907906882446,-0.159675030069398,-0.0923838272386905,-0.0841800250451635,-0.0354474173719961,0.234977766354424,-0.213500533415641,0.283491982274887,-0.237720850765224,-0.433549627532962,-0.560691342182898,-0.147493222100354,0.330388083301463,-0.191433138763587,-0.366251116978222,0.0568981913099711,-0.475372404147379,-0.150120726875876,-0.158767360346426,0.204527152284313,-0.423805323514587,0.284848699040151,0.264051756411043,-0.304169397417803,0.279935220591606,0.274404785441669,0.102970199457399,0.248765593674128,0.302164393134317,0.373681644373518,-0.52554589340743,0.123926064085013,-0.249983631676425,-0.196781216800015,0.369711534299829,-0.143671702415332,0.355919675132383,-0.320828320314123,-0.114438538369722,-0.306763639449452
critical,0.340744585573708,0.312574847138141,0.377767566426599,-0.263301182812909,0.502485877069651,-0.295979048194845,0.473508981315756,0.42084303176332,0.369219806807357,0.269020991664856,-0.484128697659183,-0.341243973234843,-0.344268302830956,-0.429278839234224,0.177900508245165,0.178719307755335,-0.430785297279316,-0.0608184359690146,-0.344030136849275,-0.359834911225795,-0.145015328689929,-0.084733743292226,-0.349814351969663,-0.0479535852977535,0.101766872856213,-0.130430635228816,0.164584293954118,0.372305070803986,0.31373621814326,-0.305181889001479,0.0089809115246465,0.0577599905928789,-0.401747134490852,0.443459091266599,-0.126902136357062,-0.213390046115445,0.127611208209122,-0.33726122098497,0.469978237164146,-0.480471095195752,-0.537864148849327,-0.411163443200759
critical,0.43813520560689,-0.120518128947237,0.493127719092234,-0.248730233771775,0.341416884307206,-0.405548144435792,0.315461947235069,0.0587129787946802,0.031239099950836,0.395053617339753,-0.0176102521101089,-0.299379647631304,-0.430063895908084,-0.310875185429667,0.305754183869877,0.320453670816936,-0.4980720804656,0.0839714828889763,-0.31721107231885,0.14488516606359,-0.223349749649923,-0.263863204076833,-0.236793765727284,0.114390308112384,0.0404821774967672,-0.137189328464257,0.262578690343432,-0.0070118409246679,-0.23260988056967,0.379877752959071,0.0222095246875683,0.34224095694758,-0.43731143084204,0.383257299729853,-0.235575752704876,0.392787901626451,0.335795973147305,-0.290134261550053,0.315227519196763,-0.536330617166995,-0.320340701524016,0.17276117686641
critical,0.414814405798743,0.340035414525326,-0.352662383144482,-0.471165912509398,-0.144474109945705,-0.434766469192001,-0.111942648840455,0.486990031056797,-0.109589676282102,-0.116043096052115,-0.371395971371141,-0.141130617608258,0.399907773314006,0.265903937542011,0.0788400068776368,-0.206366499937866,-0.246988699943837,-0.14804099306338,-0.315171723711557,-0.194011097954053,-0.407303921974877,-0.14306243640123,0.40205049896128,-0.225504798344657,0.228767667618635,0.0880552340312653,-0.0533309465892326,0.190564544483631,-0.0148850193442569,0.537594862191604,0.229770946299996,0.342977771375087,-0.243626949177282,0.455764652580701,-0.338049975345667,-0.444291814664118,-0.0374070666249616,-0.172961988946818,0.406256042130845,-0.413119561617293,-0.39410379266849,-0.390006040224982
critical,0.0750497942395105,-0.175694105554005,-0.0387219231007953,0.104989813141382,0.043007541978023,0.0872400257730267,0.014070530832343,0.0028674184499816,-0.0638606714257272,0.0190199262530495,-0.113708985835958,-0.0130406833608707,-0.161774991228624,0.037768226991311,0.0912501577613339,-0.142736391117065,0.0904581329556875,-0.0560634809317774,0.0507507365353347,0.111442612425108,-0.0327898396140039,0.0678668787386867,0.0072358986180174,0.100949106666092,-0.0365834181448209,-0.0046808716654674,-0.0278160099241973,-0.0401235386096367,0.0137054094225789,-0.0450999003480546,-0.0627271998648333,0.217090758205455,-0.105825958894082,0.162776796261725,-0.012480214400737,0.0796269152131258,-0.034271151352889,-0.0548706961321614,0.0606918758897735,0.136604275789973,0.184131524539348,0.009065746848262
critical,0.26210563486415,-0.41779126890487,0.157094406175717,0.193196566059708,-0.142379481745944,0.213216907845439,0.335407073062879,-0.292131521433074,-0.160444196537501,-0.227852944931323,-0.278189400798062,0.14461316227938,-0.228296077542055,-0.169757285746562,0.14736107142483,0.0437834497759507,-0.0774668847396073,-0.0767369333291821,0.184251617788794,0.150599835154475,0.153836164089556,-0.111302737842999,0.178275658009782,-0.113981011863905,-0.0885325390761664,-0.0083328409174088,-0.179952744505783,-0.275387926172194,0.227274437742807,0.331801142312913,-0.18937637338807,-0.317118844130305,0.221761575889956,0.281498286611163,-0.304932210376268,0.184766820318634,0.189844827862272,0.129911385740256,0.214618862555655,0.301209896446121,0.304541669328129,0.172539768974827
critical,0.169835242223554,0.216652885011586,-0.0819666003378448,0.0193625461437883,0.202325181607801,0.113241874123269,0.196658699706014,0.0333907429615628,0.120421875690093,-0.0991562555635137,0.0715706549602239,-0.168380775599984,0.0716854984441845,-0.0261073170071939,-0.152120634822622,0.240219942455946,-0.140295344833548,0.16512763816086,-0.106997259682908,0.0473605392576642,-0.0778730174024629,0.130044258850468,-0.0273513459968019,0.217658418016037,0.162145296436757,0.0826090060762498,-0.0852977138924993,0.0090631736958615,0.0712952916066364,0.208498671390482,-0.0123675339389115,0.0657625762628724,-0.124809418793227,0.17005612017424,0.0744038959111171,0.114322120644274,-0.0011605064558184,-0.0932920601637724,0.125762423954162,-0.184456579535194,-0.063547271558063,0.177034493124338
critical,0.0346768360980965,0.0844722553237269,0.170989259235405,0.0026812293554021,-0.032412350102335,0.018854660285455,0.0434690385362288,-0.102436059024807,0.0415043912693516,-0.101466183569644,-0.0863015963050065,-0.123207197539467,-0.0193839784747128,0.0868904492599272,-0.0780517014595493,-0.0364071328783186,0.226369039480219,-0.0506630031288822,-0.119065742749895,-0.0619913865842561,-0.177127293575254,0.0649832791713903,0.087062017630065,0.0609262555040317,0.135789058424617,0.0012827035874652,-0.0580707516527799,-0.0023451285419776,0.0839315714064788,-0.0351217231651414,0.103999658461173,-0.0295822838327755,0.0588024880452917,-0.0777599811078009,-0.0350730129023262,0.0301370396037256,0.004842341348967,-0.0759533715825017,-0.129417214823254,0.231192437949203,0.0024463376436046,-0.0345501894147771
critical,-0.089853682993825,0.191797763574437,-0.0538290247914611,-0.128388993623735,-0.116343086544931,0.133836427747946,0.136482184378632,0.0175643627478685,0.158788255669956,-0.117059016370636,-0.0996501663158085,-0.0378075438800617,-0.0026628997622024,0.163082201944997,0.172619905615044,0.0521392018277091,0.0728150429457905,0.0393459358487529,0.163275674429253,0.138334867091789,0.0439635607736143,-0.110649526032521,0.0306094694921955,0.0797980118501067,-0.0332997166308644,0.0132487834735328,-0.0703664323275421,0.135221756042384,0.0861703587366033,-0.0016436997765771,-0.0300506850387229,-0.125958750646397,-0.132837228082423,0.052136344639123,0.0240481399892213,-0.236613582886291,0.0101091413872574,0.244267174768734,-0.0624087539455835,0.0817335530322593,0.0987889280420122,0.0292894483654385
critical,0.239961431275151,0.547543572898672,-0.28799464662421,0.228764400551664,0.27723614190817,0.0744909511317111,0.474923666065403,-0.590957647635953,-0.379675817247854,-0.428790730081949,-0.194237786231981,0.41154204045569,0.432912874551954,0.231337086462021,0.108900625182741,0.305389511586285,-0.411366630052711,-0.495563623482588,-0.323486018160276,-0.367864850113941,-0.45337742156616,0.291502854683788,-0.0584408992591407,0.6956484231472,-0.342342636480509,-0.22724417705918,0.271593773945681,-0.534621673212559,-0.244112810812319,0.137931046875751,-0.027510198200526,0.239289024730398,0.571340917569478,-0.32073792184694,0.258116407983468,0.408677003873701,0.465422269237379,0.333221295525606,-0.288111586892862,0.275043511870933,-0.15313328180059,0.397070682209929
critical,-0.057377714673462,0.16917337404564,-0.374603930281913,0.325108211736849,0.212411752807139,0.0507986607622071,0.349236771313578,-0.620120066828324,0.222819204837902,-0.115221914832074,0.0657744534061637,0.488104674530847,0.287081601843924,0.370116018200641,0.377065043358739,-0.0473724053023116,0.183956138212983,-0.403429516122912,0.475107423772182,0.256808302428321,-0.330802551796957,0.362845278914853,0.341515632249025,0.330786466090572,-0.556645869435142,0.350620142062644,0.0571846861968481,-0.340614832691493,0.434667957921584,0.10782248989521,-0.608297072635727,-0.461531087583676,0.417150623668878,-0.425016534090892,0.608071872746344,0.532597738390335,0.429198817750858,0.273698294132031,-0.54527327502131,0.488362045832998,0.277011949647235,-0.420432107771314
