group,ARNT,ASCL2,ATF3,BCL11A,BHLHE40,CEBPA,E2F1,EBF1,ELK3,ETS2,ETV5,ETV7,FOSL2,FOXA1,GMEB2,GTF2I,IRF3,JUN,KMT2A,MYB,NFIC,NFYA,NFYB,PAX5,RUNX1,RUNX3,RXRA,SETDB1,SRF,STAT3,TBP,TCF12,TFAP2C,TFDP1,THAP1,USF2,ZEB1,ZKSCAN1,ZNF263
critical,-0.173456116467416,-0.252852679784374,-0.296288723907787,0.237204273088127,0.473223536158133,0.4298592468446,-0.414738727170729,-0.0010108120586184,0.203353517778286,-0.0134260296898678,0.281618656724618,-0.346786446426008,-0.346951990987385,-0.401056188160502,-0.42559951497319,-0.185451897052101,-0.178880518410839,0.208348282965327,-0.187381277729533,0.35241112547036,0.12662333108077,-0.400230844294682,0.006318407995738,-0.433156667318359,-0.453480793468036,0.331257075993312,0.321378612430213,-0.325395305735046,-0.188371630894991,0.410018164678219,0.36352788733144,-0.377911678694172,0.365957113263442,0.283267946828382,-0.384485198382393,0.41878491934477,-0.408673051926408,0.411937405119361,0.346505761117073
critical,-0.286884495223673,-0.27079991021518,-0.312609754625519,0.114069722797988,0.247605422137751,-0.249410457162787,0.182793976922876,-0.110254100881027,0.268787120785169,-0.109441033946532,0.310836215895114,-0.30973599305764,-0.206509640574935,-0.325382217923541,-0.285864114391821,0.297275794596779,-0.176949707301683,0.31544084201798,0.172268598043777,0.293062118984202,0.168010816606025,-0.283778420951159,-0.310598121528003,0.034265986274984,-0.264639521315176,0.139539102337678,0.254627333810145,-0.298111382483205,-0.215003618577195,0.279968580696674,0.285880137856398,-0.339877066004917,0.326551215012755,0.268267817367911,-0.274835620750398,0.251744486772661,-0.215922847847442,0.292996152968522,0.305013255829905
critical,0.225557670802245,-0.0285502456904211,0.0131076934768618,0.0754054602110667,0.0521649299142506,-0.162900079081687,-0.237855273404467,-0.30119711418551,0.306305128667346,-0.0199700760228694,-0.165626623625736,-0.276214353280141,0.0089445461997614,0.11750439359915,-0.141730502149755,-0.033088979788601,0.230193673121144,-0.29194103995821,0.119054194963421,0.0628607255263929,0.0590377641581518,0.263027092038669,0.0610516546240523,0.30153257997274,0.0926686307673812,0.253354804229123,-0.241767327068462,0.222181013791637,-0.254561301032744,0.108764076947745,-0.115017058076247,0.0668335507563664,-0.0618848403795216,0.0399149499677535,0.194886657606173,-0.064276930590975,0.0678683531357185,-0.0611791821959314,-0.338023081698389
critical,0.14276406578095,0.14743281794836,0.217091348873667,-0.179267879084029,0.299283969689118,0.171515913195522,-0.170961391547527,-0.0380141595475733,0.083237392284832,-0.0315512564227111,-0.09348418457905,-0.294738592753072,0.194989238865913,0.191890144751859,-0.199409281571989,0.110911081892076,0.239290450152834,-0.252460485175591,-0.054159184038646,0.201748492630977,0.111932512101469,0.0342905616863824,0.0866946913780555,0.0281587710067752,-0.0875106351379135,-0.24482487130004,0.037384695782689,-0.0203914665759896,0.118393935557171,0.1274134985863,-0.0411996163235821,0.150351579988598,-0.0869965022058615,0.0525438438050284,0.212941814698521,-0.226195961618877,0.0279621417317889,-0.123307895996917,-0.147515950346656
critical,0.165819225088849,-0.100832339736727,0.27335110983739,0.0588317651416204,0.096332885956539,0.0354762098696492,0.0529363924370917,-0.0631600692002008,0.122500282620754,-0.0989773096315713,0.0686024512111234,-0.186088114164843,0.149010128008361,-0.057638120855552,-0.0878326488235774,-0.0611041079783553,0.0718197375609664,-0.117141646788482,0.067095766396305,0.227751539482801,0.223677459563687,0.149699130659981,-0.161169446171584,0.139762071834497,0.0071542524274419,-0.119618204905774,-0.182965993927102,0.071232917189714,0.0131925609003436,-0.0662707695044895,0.366866556395091,-0.122098420387376,-0.0927157526556912,0.177511893422376,0.113897564647074,-0.120914330032561,0.0337799392315058,-0.0182757001680917,0.19318325164265
critical,0.371510139936475,0.11218880738196,-0.0369464831704535,-0.0636272438757254,0.117398873971763,-0.0169822578987557,-0.208894496435194,-0.26069824408579,0.0320510793855639,0.0090220604369334,-0.282928868162688,0.172680775316744,0.016704682321111,0.0999592804131159,-0.0729318395492251,-0.282088867263335,0.107699489448105,-0.115458765616282,-0.118696375852971,0.244370275413434,-0.229610165140834,0.0552594726651917,0.16985983153679,0.0204426119283453,0.0283592194989789,0.0042224882838732,0.0903890123433832,0.187126332999074,-0.139526226928449,-0.126645221206595,-0.190452500701174,0.0744347815244294,-0.0656771260153377,0.0194990092648532,0.0665671092551554,-0.164368772715418,-0.130645571878102,-0.006028740955793,-0.251438671093834
critical,-0.0218852479667432,-0.125352166548781,-0.0021333057883269,0.195056986824848,-0.0520887879569948,-0.0558348393859433,-0.0633049029110861,0.0084361103585491,-0.0364289845970887,0.0617784726975914,0.0675970470864928,-0.0564709313673085,-0.0497564930346072,-0.0419938843605709,-0.239392820224748,-0.0096886050038334,0.0174882422974539,-0.0988074733653698,-0.0579072353180417,-0.0139736356193886,-0.0245119934558416,-0.0370810185741925,0.0735512872239909,-0.0439585606720607,-0.0633333571504922,-0.0571932117479461,-0.0623337749635001,0.210665597959394,-0.0939476417082415,-0.0207324701872346,0.0822054408947744,-0.0259852625122317,-0.106722261409087,0.0697683977172399,-0.0408447903888426,0.193414770721985,0.0398930341890665,-0.120644704803115,-0.161863084112017
critical,0.145337016463577,-0.179629833819967,0.0620956138069338,0.128901033636873,0.122166391870824,-0.145590914362392,-0.163835919718148,0.225087323011524,0.0368420499135229,0.266712418726556,0.0350383983015614,-0.1493017298066,0.0039236990670607,0.118120626506256,0.115203241995842,0.131092856074906,0.125788343050447,0.086715897748879,-0.224886157753233,0.0978922879486079,-0.0036678481074863,-0.149875929670073,-0.0721997736493623,0.0082804893576759,-0.0955818170693979,-0.129102198895164,0.0658484200574849,-0.131242265223054,-0.0203816538273168,-0.0544337564450227,-0.05243138090072,0.009438166123231,-0.0894404175092323,0.0765233619070556,0.0181971553671339,0.0899008515834282,0.161440490695873,-0.260319562593527,-0.0678839976347095
critical,0.0285244599398962,-0.0562158070899084,0.0078697417897523,0.0926414223418778,0.0897180014208945,0.169011621794132,-0.0613653341811904,-0.0524910141255528,-0.143228646125111,0.0824467526761923,-0.0165941931659843,-0.0918557570596659,0.117343903732738,0.0462112546791022,0.0605017895415581,-0.0582675027664883,0.0030143892460373,-0.0997896347908233,-0.161388607044275,0.0217411024637396,0.0083020049458547,-0.0280362414471598,-0.0191220000402395,-0.107541248647682,-0.10605990473574,0.102600817814348,-0.0387580692842918,-0.0327767382998892,-0.0916329173857025,0.134039863622074,-0.0035346757094763,0.0655698378093205,-0.110984301583722,0.0601775103684336,0.0374321568629997,0.118411963491647,-0.0926064093534577,0.049591480570501,0.094099860560461
critical,0.0021054040034136,0.0187048695537933,0.176283338141417,-0.0450843113077557,-0.0507262294107661,-0.0134679621229197,0.0159012836142296,-0.014427826557689,-0.082370266992759,0.0420711622053973,0.104391229288391,0.0756555592273593,-0.0752652071184231,0.0453079901240028,-0.0640226320532633,-0.102181586613328,-0.0942561901095034,0.009051934231283,-0.167797658777478,-0.0497147885499204,0.0458215827457742,-0.0205312179466462,-0.0125884483308799,-0.0298193179183844,0.0670135218559465,-0.0988633222324968,-0.0117789698963545,-0.0465208505014206,-0.0507908356707987,-0.0701602267563554,0.0013800765798549,0.010642659793429,-0.115747272490919,-0.0420413021692478,-0.11252347440627,0.0029892610734387,0.0949255978290003,-0.0762408159358894,0.0609725650880291
