group,ARNT,ATF3,BARX2,BCL11A,CDX2,E2F1,E2F6,EGR1,GLIS1,GMEB2,HNF4G,HOXA6,JUN,MAX,MYC,MYOD1,NFIC,NFYA,PAX5,POU2F2,RFX5,RUNX1,RUNX2,SETDB1,SPI1,STAT2,STAT3,STAT4,TBP,TFAP2A,TFDP1,THAP1,USF2,ZEB1,ZKSCAN1,ZNF143,ZNF263
critical,-0.439190050833505,-0.325534941539243,0.252786296016076,0.311954421384486,-0.466203247822055,-0.710791404718741,0.645383092556247,-0.204451884730825,-0.404919802884833,-0.751603638028793,0.375354135315819,-0.607282061869034,0.438583635092553,0.603125448235286,-0.411599573592902,0.309042207623874,0.26773176338755,-0.719538400670259,-0.70854482710218,-0.720872372886559,0.644913868771171,-0.749872954384719,0.392065830441043,-0.632235569677456,0.649143855178899,0.119113117988697,0.706995305673198,-0.533444840900124,0.705671866143822,-0.198274716041041,0.47674364882654,-0.724351897933572,0.788684125526929,-0.70461435470712,0.750475720772174,0.654270188078623,0.701087922116369
critical,-0.623350973050187,-0.671978051552143,0.590242100576293,0.168598025845134,0.0889005794415084,0.639451813036467,-0.682033267523264,-0.480851421081332,-0.650579879881614,-0.407462674078753,-0.26266357510694,-0.559522939413677,0.659214664592091,0.267412118789049,-0.112099674654902,-0.65222536477229,0.381524364101777,-0.631066147749469,0.146205244601645,-0.631412849020344,0.572884729470576,-0.471727353515524,0.588675406434021,-0.528510318427331,0.654102716440002,0.37609967052436,0.636796718660477,-0.653430083007664,0.650338123052478,-0.681785851386536,0.472108450189817,-0.58081803476342,0.581058253140007,-0.396017631063768,0.555636148937971,0.63402316343821,0.640734717628173
critical,0.166431818478149,0.0002566823874004,0.0042635650087808,0.0291701558794062,0.113250604324473,-0.289572590052754,-0.254677392220598,-0.17490208528358,0.240001139957752,-0.165255581517037,-0.187428034601452,0.209313651837381,-0.280653968998649,-0.0384561619997701,-0.183745364681435,-0.0627092878920003,0.0251558818803781,0.216796749762211,0.272360591299195,0.0844515292001503,0.23184719051847,-0.0031004309444086,0.0349381182182688,0.145211593216364,-0.257249927613694,-0.0758509893636788,0.145227215900938,0.00844649680686,-0.122831845586104,0.19844429503479,0.0758271353721796,0.16852802997761,-0.0196935698058318,0.0190685784299657,-0.0761936805091611,-0.143856871283648,-0.299647625737005
critical,0.148871228127127,0.152096198957831,0.178361058855878,-0.157038838535308,0.103555193229546,-0.171515910574513,-0.0595740096416912,-0.14568720811913,-0.0995092935204839,-0.126033972876917,-0.193914222894625,0.240581489431017,-0.223765106841451,0.129206497552448,0.147060058466375,-0.244979483066484,0.139437197936301,-0.0102238406013693,-0.0548940373716921,0.102380715319407,-0.104374978810823,-0.187633115031202,-0.0962955062139508,0.0507493567948609,-0.143209392324252,-0.0206715387711331,0.130373055531901,0.150589167107756,0.0140571909895253,0.102907692124715,0.0138176390702962,0.219524576394821,-0.222406454165226,0.0753515925037637,-0.157233032741264,-0.325296934472073,-0.218986041895387
critical,0.196178170545324,0.213523704288788,0.223804836210589,-0.0223046127794034,0.0559036315572422,-0.0311400291639875,-0.229789623504278,-0.263086871407505,-0.0078001777365192,-0.0852943873612157,-0.083382576172611,0.0126844283172444,-0.0862391617574538,-0.238535692479651,0.0049417307473179,-0.0362478716362646,0.258955298293213,0.154134183561156,0.122163000122978,0.123693074505726,0.290027348970025,0.0939332394455343,-0.0966137361780559,0.0770821691558824,-0.142640532840179,0.0583552500098335,-0.121952810342807,0.28756143493196,0.26458500409146,0.186039845565912,0.225817088778383,0.134600978503147,-0.177947427345097,0.0400600277626252,-0.0550041265150047,0.0729357048067219,0.191901631259586
critical,0.26152183213172,-0.121917947812784,0.0612879428686842,-0.102719452201202,0.150320977948555,-0.0986841472378925,-0.331774584627851,0.14970008991629,-0.150224285425425,-0.113165762789923,-0.189528504278913,-0.0573032104586892,-0.153325317436421,-0.278119799099618,0.171752471669627,0.139967511971299,-0.185419979053631,0.0671537543813019,0.0887382850463158,0.146859726435529,0.349725092546071,0.0164218425539639,-0.134101590518348,0.255523377606986,-0.0877081990935382,-0.0161843714340536,-0.201556196621703,0.0944049396451755,-0.23568299535948,0.180409613274357,0.123020704325867,0.120482182030159,-0.157646522236455,-0.0566637974802641,-0.0846546063363583,-0.137212901950506,-0.300581763564633
critical,0.0080883981846898,-0.0599205929040296,-0.0356526128708802,0.25693202057567,-0.0046966342604758,-0.0870282422464824,0.106978793012083,-0.0130207219591334,0.0373903719787003,-0.246200899113897,0.0420650389382503,0.101410430412274,-0.127711177110345,0.069118687970358,0.0237090483332244,-0.0211488765270549,-0.0124709696789035,-0.0448641921882091,-0.0292223344148615,-0.0519212034372121,-0.0843381025186971,-0.156607610472855,0.157855631713349,0.218087122066505,-0.0809253841950409,0.0152808850071258,0.0185369201325359,-0.0954961619558127,0.131935862585801,-0.0388231211272679,0.117272974096364,0.0059795372958118,0.181539104284112,0.0216669123295792,-0.114407918943627,-0.0195336151924091,-0.240972618187211
critical,0.118305058063808,0.115150308461507,0.0827320664846676,0.149605647935478,-0.159307063006092,-0.28953423051941,0.0597848912360698,-0.122616906316165,-0.0420198231992787,0.0831913021862684,-0.120720063200858,0.0134205911608841,-0.0917015290001318,0.180431418285345,0.0510316542259192,0.206130598782878,-0.0048553339819295,-0.109193393188993,0.0957435823652286,-0.212098227931782,0.175278043742038,-0.121249426093371,-0.0829672847708534,-0.16635094973775,0.156698721099651,-0.136381315510273,-0.0506133260523508,0.14943519990201,0.0358486303989767,0.159209664129825,0.191895266022018,0.0722441554881947,0.114958919669641,0.16250466811395,-0.261833990108963,0.0416657782840467,-0.0540081638846507
critical,-0.0221187249029419,0.065187377260903,0.0072004057184005,0.145712039625703,-0.0142167796778317,0.0559250979876661,0.0147698538470749,-0.0114980693662482,0.0709050873893089,0.152050041197018,-0.269752055550644,-0.0860948860480746,-0.0061536435149008,-0.0518701996388845,0.146759128126648,-0.0652868979816222,0.0964111060686008,0.0091996301638004,-0.0565718195236189,-0.0692889361443169,0.156002155850631,-0.276214376448497,0.190281660230578,-0.0118165356725499,-0.0684147852892122,0.0863086108745373,0.0778124780021163,-0.0333808812164687,-0.0294777111796033,-0.124344125143663,0.140962454016557,0.0080318116082127,0.158159308259402,0.0224336019373488,0.0453602393140642,-0.0791698753732382,0.12848451342303
critical,-0.0134410010247056,0.0954441536375147,-0.02437071267998,-0.0040389588241704,0.0158326536296092,0.0470432329150568,-0.102013348830024,0.0870008295816794,-0.212459194859364,-0.0001764777612491,0.0048217405504471,0.0631113706739401,0.120901341369111,0.0758881440512449,-0.150461366378336,-0.0118478290880304,0.0036297036477768,-0.121633236869752,-0.0090350117645631,0.0151613885254715,-0.159323148438606,0.126522645273438,0.0057333618692922,-0.0750885806973648,0.0989488070925046,-0.0438054614732442,0.0416833975956476,-0.0949780574643997,-0.0416590371684813,-0.0571750052449288,0.0209245242501892,-0.111126313961519,-0.0146573983545423,0.0822889816248935,-0.0926242988573104,-0.0759677214466548,0.0531739404185725
